id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
       12530,  0.3967167E+06,  0.6455862E+07,   924.100,  9906.508
       12531,  0.3966762E+06,  0.6455792E+07,    65.763,   539.294
       12532,  0.3966949E+06,  0.6455796E+07,   122.243,  2511.726
       12533,  0.3966866E+06,  0.6455788E+07,    75.303,   750.763
       12534,  0.3972000E+06,  0.6465449E+07,   134.668,  1153.433
       12535,  0.3971646E+06,  0.6465489E+07,  3363.120,  9738.027
       12536,  0.3971711E+06,  0.6465426E+07,    86.346,   691.438
       12537,  0.3971367E+06,  0.6465466E+07,   299.221,  3608.542
       12538,  0.3971421E+06,  0.6465402E+07,    77.916,   677.668
       12539,  0.3971088E+06,  0.6465443E+07,   275.122,  3561.038
       12540,  0.3971131E+06,  0.6465379E+07,    80.690,   931.745
       12541,  0.3970809E+06,  0.6465421E+07,   275.990,  3068.182
       12542,  0.3970529E+06,  0.6465398E+07,  2379.720,  9510.845
       12543,  0.3978103E+06,  0.6465343E+07,   128.842,  2714.602
       12544,  0.3978410E+06,  0.6465374E+07,  6158.399,  9997.939
       12545,  0.3977799E+06,  0.6465365E+07,  7285.761,  9998.560
       12546,  0.3964804E+06,  0.6455689E+07,   110.945,   927.006
       12547,  0.3964738E+06,  0.6455686E+07,    67.466,   365.560
       12548,  0.3964883E+06,  0.6455691E+07,    85.881,   534.372
       12549,  0.3964910E+06,  0.6455683E+07,    89.207,   541.472
       12550,  0.3964990E+06,  0.6455686E+07,   136.092,  1376.402
       12551,  0.3964977E+06,  0.6455692E+07,  1581.727,  8503.898
       12552,  0.3964522E+06,  0.6455653E+07,    53.694,   695.524
       12553,  0.3964439E+06,  0.6455643E+07,    57.782,   527.492
       12554,  0.3964540E+06,  0.6455643E+07,   140.498,  1059.088
       12555,  0.3964594E+06,  0.6455662E+07,    32.037,   287.769
       12556,  0.3964600E+06,  0.6455654E+07,   163.523,   691.508
       12557,  0.3964333E+06,  0.6455635E+07,    37.547,  1500.723
       12558,  0.3964464E+06,  0.6455633E+07,    87.769,   794.365
       12559,  0.3964390E+06,  0.6455631E+07,    38.315,  3226.831
       12560,  0.3964328E+06,  0.6455627E+07,   433.818,  7412.439
       12561,  0.3964662E+06,  0.6455670E+07,    33.166,    99.545
       12562,  0.3964663E+06,  0.6455662E+07,   141.272,   489.209
       12563,  0.3964730E+06,  0.6455678E+07,    33.890,   132.804
       12564,  0.3964726E+06,  0.6455669E+07,    94.766,   325.667
       12565,  0.3964843E+06,  0.6455681E+07,    85.674,   746.001
       12566,  0.3964789E+06,  0.6455676E+07,    73.267,   291.856
       12567,  0.3965707E+06,  0.6455748E+07,    39.038,   330.952
       12568,  0.3965777E+06,  0.6455743E+07,    53.888,   631.030
       12569,  0.3965640E+06,  0.6455739E+07,    45.204,   307.656
       12570,  0.3965727E+06,  0.6455740E+07,    48.798,   300.369
       12571,  0.3965577E+06,  0.6455737E+07,   144.808,   769.296
       12572,  0.3965495E+06,  0.6455737E+07,    39.230,   227.558
       12573,  0.3965668E+06,  0.6455729E+07,   123.818,   537.919
       12574,  0.3965584E+06,  0.6455729E+07,    38.721,   199.079
       12575,  0.3965411E+06,  0.6455736E+07,   173.606,  1918.928
       12576,  0.3965328E+06,  0.6455736E+07,    44.628,   224.431
       12577,  0.3965502E+06,  0.6455728E+07,   180.733,  1201.761
       12578,  0.3965422E+06,  0.6455728E+07,    43.556,   219.739
