FVC file = swan.fvc, Simulation Execution: 09/09/2019 19:09:21
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.38823755428680E+06, 0.64588680575966E+07, -0.7132664E+01,           7,  0.8320713E+04,        2024
, 0.38830029033333E+06, 0.64588393766667E+07, -0.7571080E+01,           7,  0.4501178E+04,        2025
, 0.38831544715036E+06, 0.64587628624248E+07, -0.6662926E+01,           7,  0.9008844E+04,        2026
, 0.38838432133333E+06, 0.64587655866667E+07, -0.7991260E+01,           7,  0.4801626E+04,        2027
, 0.38844612111671E+06, 0.64587175617221E+07, -0.8602612E+01,           7,  0.9760354E+04,        2028
, 0.38854436929319E+06, 0.64586712460699E+07, -0.1024950E+02,           7,  0.1091115E+05,        2029
, 0.38805697666667E+06, 0.64591540433333E+07, -0.7649585E+01,           7,  0.5236693E+04,        2030
, 0.38807188900000E+06, 0.64590934000000E+07, -0.7702871E+01,           7,  0.4489394E+04,        2031
, 0.38813979485361E+06, 0.64590773810211E+07, -0.7657087E+01,           7,  0.7930304E+04,        2032
, 0.38823311996895E+06, 0.64590756852776E+07, -0.7459522E+01,           7,  0.9346557E+04,        2033
, 0.38822548333333E+06, 0.64589979000000E+07, -0.7727256E+01,           7,  0.4794539E+04,        2034
, 0.38785770184111E+06, 0.64592976662615E+07, -0.1991212E+01,           7,  0.7427101E+04,        2035
, 0.38794227435763E+06, 0.64592949501382E+07, -0.5544345E+01,           7,  0.7773744E+04,        2036
, 0.38801995118263E+06, 0.64592793598915E+07, -0.7287513E+01,           7,  0.7665885E+04,        2037
, 0.38810424683067E+06, 0.64592697541566E+07, -0.7570119E+01,           7,  0.9174522E+04,        2038
, 0.38810002066667E+06, 0.64591939800000E+07, -0.7539412E+01,           7,  0.4909031E+04,        2039
, 0.38829001232264E+06, 0.64589606961521E+07, -0.7727939E+01,           7,  0.8817933E+04,        2040
, 0.38854892688923E+06, 0.64572448930857E+07, -0.5118031E+01,           7,  0.8497353E+04,        2041
, 0.38848725300000E+06, 0.64572024266667E+07, -0.5870069E+01,           7,  0.4420981E+04,        2042
, 0.38826380948134E+06, 0.64568462483575E+07, -0.4517354E+01,           7,  0.7048282E+04,        2043
, 0.38831113980604E+06, 0.64569134911550E+07, -0.5448112E+01,           7,  0.7542188E+04,        2044
, 0.38849951333333E+06, 0.64571494633333E+07, -0.5749825E+01,           7,  0.3696699E+04,        2045
, 0.38846160600000E+06, 0.64571122766667E+07, -0.5998525E+01,           7,  0.3489273E+04,        2046
, 0.38846839278625E+06, 0.64570413754027E+07, -0.5346948E+01,           7,  0.7791003E+04,        2047
, 0.38849688444344E+06, 0.64569610592038E+07, -0.3603612E+01,           7,  0.7885080E+04,        2048
, 0.38843009179906E+06, 0.64569185018421E+07, -0.4179061E+01,           7,  0.7664331E+04,        2049
, 0.38838283556245E+06, 0.64568522865671E+07, -0.3746774E+01,           7,  0.8891174E+04,        2050
, 0.38811633800000E+06, 0.64566348233333E+07, -0.3848823E+00,          10,  0.5286159E+04,        2051
, 0.38807789333333E+06, 0.64565962133333E+07, -0.3593601E+00,          10,  0.3847089E+04,        2052
, 0.38803166399834E+06, 0.64565214860260E+07, -0.3189729E+00,          10,  0.5821027E+04,        2053
, 0.38797739233333E+06, 0.64564906733333E+07,  0.3780740E+00,           7,  0.3650935E+04,        2054
, 0.38808980666667E+06, 0.64565474566667E+07, -0.3298197E+00,           7,  0.3761433E+04,        2055
, 0.38822037603295E+06, 0.64566769619673E+07, -0.5714818E+00,          10,  0.7025166E+04,        2056
, 0.38817378133333E+06, 0.64566272000000E+07, -0.3805744E+00,          10,  0.4402526E+04,        2057
, 0.38828067313692E+06, 0.64567297748606E+07, -0.1473600E+01,           7,  0.7093921E+04,        2058
, 0.38833502886382E+06, 0.64567883603323E+07, -0.2727808E+01,           7,  0.7126494E+04,        2059
, 0.38798711366667E+06, 0.64564420300000E+07,  0.4780674E+00,           7,  0.3308472E+04,        2060
, 0.38861787211078E+06, 0.64579134174313E+07, -0.6985592E+01,           7,  0.8601520E+04,        2061
, 0.38857491533333E+06, 0.64578495466667E+07, -0.6740703E+01,           7,  0.3546993E+04,        2062
, 0.38867791076710E+06, 0.64579977481172E+07, -0.7246240E+01,           7,  0.8542810E+04,        2063
, 0.38860118694134E+06, 0.64577781301577E+07, -0.6010347E+01,           7,  0.8741674E+04,        2064
, 0.38862191107475E+06, 0.64576813925452E+07, -0.4734894E+01,           7,  0.8518115E+04,        2065
, 0.38865640794410E+06, 0.64575890907355E+07, -0.3644253E+01,           7,  0.9025259E+04,        2066
, 0.38867629766667E+06, 0.64584179400000E+07, -0.8604774E+01,           7,  0.5789709E+04,        2067
, 0.38866061770252E+06, 0.64581214405621E+07, -0.8276568E+01,           7,  0.8519871E+04,        2068
, 0.38870734230643E+06, 0.64582143003745E+07, -0.8167985E+01,           7,  0.9656858E+04,        2069
, 0.38875139944651E+06, 0.64583095911450E+07, -0.8006461E+01,           7,  0.1135350E+05,        2070
, 0.38875979522153E+06, 0.64584689302215E+07, -0.8459432E+01,           7,  0.1475728E+05,        2071
, 0.38879660866667E+06, 0.64583847966667E+07, -0.7910717E+01,           7,  0.6074435E+04,        2072
, 0.38873943538753E+06, 0.64580816410659E+07, -0.7676133E+01,           7,  0.9109525E+04,        2073
, 0.38861423900000E+06, 0.64586316466667E+07, -0.1089151E+02,           7,  0.5142558E+04,        2074
, 0.38872281986462E+06, 0.64585754082926E+07, -0.9583642E+01,           7,  0.1145268E+05,        2075
, 0.38869292606962E+06, 0.64586795328131E+07, -0.1039860E+02,           7,  0.1180397E+05,        2076
, 0.38861513816636E+06, 0.64574668416018E+07, -0.4084817E+01,           7,  0.8347813E+04,        2077
, 0.38869441081267E+06, 0.64575130792138E+07, -0.3567712E+01,           7,  0.7149522E+04,        2078
, 0.38858389594625E+06, 0.64573548244699E+07, -0.4526096E+01,           7,  0.8435425E+04,        2079
, 0.38866954267900E+06, 0.64573996842774E+07, -0.3808239E+01,           7,  0.7724845E+04,        2080
, 0.38863870691298E+06, 0.64572900403767E+07, -0.3957263E+01,           7,  0.8258612E+04,        2081
, 0.38835413829275E+06, 0.64588955229895E+07, -0.7779570E+01,           7,  0.9168943E+04,        2082
, 0.38842949727298E+06, 0.64588357980622E+07, -0.7897849E+01,           7,  0.9644861E+04,        2083
, 0.38848937333333E+06, 0.64587862700000E+07, -0.8276068E+01,           7,  0.4513733E+04,        2084
, 0.38855127500000E+06, 0.64587980000000E+07, -0.8006328E+01,           7,  0.6170420E+04,        2085
, 0.38858898400000E+06, 0.64587467500000E+07, -0.9225562E+01,           7,  0.5685240E+04,        2086
, 0.38865847800000E+06, 0.64587542933333E+07, -0.9602246E+01,           7,  0.6336604E+04,        2087
, 0.38816904873650E+06, 0.64591720993041E+07, -0.7452439E+01,           7,  0.7883026E+04,        2088
, 0.38823384566667E+06, 0.64591532033333E+07, -0.7310118E+01,           7,  0.4293357E+04,        2089
, 0.38831414100000E+06, 0.64590871166667E+07, -0.6796224E+01,           7,  0.5057215E+04,        2090
, 0.38836728623646E+06, 0.64590313437477E+07, -0.6915136E+01,           7,  0.1165759E+05,        2091
, 0.38827946966667E+06, 0.64591958900000E+07, -0.6836690E+01,           7,  0.5113026E+04,        2092
, 0.38834786663353E+06, 0.64591670564878E+07, -0.6349453E+01,           7,  0.9900579E+04,        2093
, 0.38787646780916E+06, 0.64593836791369E+07, -0.2531342E+01,           7,  0.7139930E+04,        2094
, 0.38796192635703E+06, 0.64593863201665E+07, -0.4950825E+01,           7,  0.7734432E+04,        2095
, 0.38804220218490E+06, 0.64593756091816E+07, -0.6389156E+01,           7,  0.8044424E+04,        2096
, 0.38813121366234E+06, 0.64593607272657E+07, -0.7616463E+01,           7,  0.8362198E+04,        2097
, 0.38819809962730E+06, 0.64592667364890E+07, -0.7398575E+01,           7,  0.7993425E+04,        2098
, 0.38822534812482E+06, 0.64593571080094E+07, -0.7552372E+01,           7,  0.8279878E+04,        2099
, 0.38843264363020E+06, 0.64589634621889E+07, -0.7181063E+01,           7,  0.9592959E+04,        2100
, 0.38859254500000E+06, 0.64571837800000E+07, -0.4102155E+01,           7,  0.4087316E+04,        2101
, 0.38856298290771E+06, 0.64571208970626E+07, -0.4132925E+01,           7,  0.7062761E+04,        2102
, 0.38867969666667E+06, 0.64572325566667E+07, -0.3101843E+01,           7,  0.4267821E+04,        2103
, 0.38864890300000E+06, 0.64571835033333E+07, -0.3086882E+01,           7,  0.4950760E+04,        2104
, 0.38853483166667E+06, 0.64570580800000E+07, -0.4127901E+01,           7,  0.3178452E+04,        2105
, 0.38857446419346E+06, 0.64570062657082E+07, -0.2733871E+01,           7,  0.7137093E+04,        2106
, 0.38855637677861E+06, 0.64568934971908E+07, -0.1932427E+01,           7,  0.7330716E+04,        2107
, 0.38849836616104E+06, 0.64568412495919E+07, -0.1921547E+01,          10,  0.7529965E+04,        2108
, 0.38863199147648E+06, 0.64569399428325E+07, -0.1730959E+01,           7,  0.7897027E+04,        2109
, 0.38844789033333E+06, 0.64568024666667E+07, -0.1858076E+01,          10,  0.4225195E+04,        2110
, 0.38845239933333E+06, 0.64567489966667E+07, -0.1115505E+01,          10,  0.4006084E+04,        2111
, 0.38839690928816E+06, 0.64567170666561E+07, -0.1028801E+01,           7,  0.6626377E+04,        2112
, 0.38820743023533E+06, 0.64565699535318E+07, -0.3542819E+00,          10,  0.6417349E+04,        2113
, 0.38815222288324E+06, 0.64565098631161E+07, -0.3318438E+00,           7,  0.7750955E+04,        2114
, 0.38805658334409E+06, 0.64564423709767E+07, -0.2191442E+00,           7,  0.6738434E+04,        2115
, 0.38812447200000E+06, 0.64564524733333E+07, -0.2937134E+00,           7,  0.3677809E+04,        2116
, 0.38828271892711E+06, 0.64566065238877E+07, -0.3956087E+00,          10,  0.6968755E+04,        2117
, 0.38834063562111E+06, 0.64566591147225E+07, -0.6270087E+00,           7,  0.8893419E+04,        2118
, 0.38805684933333E+06, 0.64563801000000E+07,  0.2787319E+00,           7,  0.3646732E+04,        2119
, 0.38867712433333E+06, 0.64578820033333E+07, -0.5944195E+01,           7,  0.4335773E+04,        2120
, 0.38869436438701E+06, 0.64577983421525E+07, -0.5614304E+01,           7,  0.1169108E+05,        2121
, 0.38874147476998E+06, 0.64579306889211E+07, -0.6080194E+01,           7,  0.9160368E+04,        2122
, 0.38880119533333E+06, 0.64580477600000E+07, -0.7084233E+01,           7,  0.5520161E+04,        2123
, 0.38880379600000E+06, 0.64579832933333E+07, -0.6526419E+01,           7,  0.5715793E+04,        2124
, 0.38871563455582E+06, 0.64577000966111E+07, -0.4486618E+01,           7,  0.9035645E+04,        2125
, 0.38872171100000E+06, 0.64576272833333E+07, -0.3421373E+01,           7,  0.4511424E+04,        2126
, 0.38877528666667E+06, 0.64576022066667E+07, -0.3122247E+01,           7,  0.4517598E+04,        2127
, 0.38878364790617E+06, 0.64575353930316E+07, -0.2870515E+01,           7,  0.7438527E+04,        2128
, 0.38879059493900E+06, 0.64581760473609E+07, -0.7858804E+01,           7,  0.9981504E+04,        2129
, 0.38884785137863E+06, 0.64582618683577E+07, -0.7631044E+01,           7,  0.1078306E+05,        2130
, 0.38888422173777E+06, 0.64583688301118E+07, -0.7164674E+01,           7,  0.1262697E+05,        2131
, 0.38885798829258E+06, 0.64585362377570E+07, -0.8490898E+01,           7,  0.1337745E+05,        2132
, 0.38890348466667E+06, 0.64584573300000E+07, -0.7288670E+01,           7,  0.6201909E+04,        2133
, 0.38882444287689E+06, 0.64586372404476E+07, -0.9819821E+01,           7,  0.1197615E+05,        2134
, 0.38886120629330E+06, 0.64581105288587E+07, -0.7072594E+01,           7,  0.9585847E+04,        2135
, 0.38879117627307E+06, 0.64587307276373E+07, -0.1016560E+02,           7,  0.1047508E+05,        2136
, 0.38869251133333E+06, 0.64588147933333E+07, -0.8296815E+01,           7,  0.6144211E+04,        2137
, 0.38877462648791E+06, 0.64588377510705E+07, -0.8587373E+01,           7,  0.1121433E+05,        2138
, 0.38874869162700E+06, 0.64574535714411E+07, -0.3217882E+01,           7,  0.7643730E+04,        2139
, 0.38872666195462E+06, 0.64573270844549E+07, -0.3016411E+01,           7,  0.8445029E+04,        2140
, 0.38880170200000E+06, 0.64574222433333E+07, -0.2698850E+01,           7,  0.4762045E+04,        2141
, 0.38879208433333E+06, 0.64573574700000E+07, -0.2637059E+01,           7,  0.5523784E+04,        2142
, 0.38875325127544E+06, 0.64572358064041E+07, -0.2401774E+01,           7,  0.7983729E+04,        2143
, 0.38847548533333E+06, 0.64589023800000E+07, -0.7263398E+01,           7,  0.5176704E+04,        2144
, 0.38856240284667E+06, 0.64588860533114E+07, -0.6965136E+01,           7,  0.1277087E+05,        2145
, 0.38865352033333E+06, 0.64588706033333E+07, -0.6939239E+01,           7,  0.6072002E+04,        2146
, 0.38826865966667E+06, 0.64592539366667E+07, -0.6912084E+01,           7,  0.4731494E+04,        2147
, 0.38842044133333E+06, 0.64591487433333E+07, -0.6354012E+01,           7,  0.4692835E+04,        2148
, 0.38846143428594E+06, 0.64590901883872E+07, -0.6381875E+01,           7,  0.9611683E+04,        2149
, 0.38852490121988E+06, 0.64590254060561E+07, -0.5756302E+01,           7,  0.9105790E+04,        2150
, 0.38831075423724E+06, 0.64593217033005E+07, -0.6560075E+01,           7,  0.9664475E+04,        2151
, 0.38838973427250E+06, 0.64592661864964E+07, -0.6169505E+01,           7,  0.9087947E+04,        2152
, 0.38847356778222E+06, 0.64592154401003E+07, -0.6506714E+01,           7,  0.1047879E+05,        2153
, 0.38788182766667E+06, 0.64594549933333E+07, -0.1860513E+01,           7,  0.3403886E+04,        2154
, 0.38794710536481E+06, 0.64594809630996E+07, -0.3058186E+01,           7,  0.9264178E+04,        2155
, 0.38801600266667E+06, 0.64594964433333E+07, -0.3248442E+01,           7,  0.3646591E+04,        2156
, 0.38808141915432E+06, 0.64594615526521E+07, -0.4898517E+01,           7,  0.9054627E+04,        2157
, 0.38814816266667E+06, 0.64594314933333E+07, -0.7038351E+01,           7,  0.4119397E+04,        2158
, 0.38822202894954E+06, 0.64594510545226E+07, -0.7182961E+01,           7,  0.9264946E+04,        2159
, 0.38829646333333E+06, 0.64594631333333E+07, -0.7491656E+01,           7,  0.5751578E+04,        2160
, 0.38835622015382E+06, 0.64594056048649E+07, -0.6758618E+01,           7,  0.9393958E+04,        2161
, 0.38857216200000E+06, 0.64589702033333E+07, -0.5367220E+01,           7,  0.5060799E+04,        2162
, 0.38867920300000E+06, 0.64571322600000E+07, -0.2378768E+01,           7,  0.4663758E+04,        2163
, 0.38863985934380E+06, 0.64570685532324E+07, -0.2381271E+01,           7,  0.8456741E+04,        2164
, 0.38875030874971E+06, 0.64571428017913E+07, -0.2064281E+01,           7,  0.7760834E+04,        2165
, 0.38869911966667E+06, 0.64570285900000E+07, -0.1867264E+01,           7,  0.4517507E+04,        2166
, 0.38869631366667E+06, 0.64569719500000E+07, -0.1635559E+01,          10,  0.4924205E+04,        2167
, 0.38861505402723E+06, 0.64568263962415E+07, -0.1087562E+01,          10,  0.7133174E+04,        2168
, 0.38855928588252E+06, 0.64567674477377E+07, -0.9233458E+00,          10,  0.7259411E+04,        2169
, 0.38866271700000E+06, 0.64568724666667E+07, -0.1187189E+01,          10,  0.3944536E+04,        2170
, 0.38850441197372E+06, 0.64567038784865E+07, -0.6598219E+00,          10,  0.7395921E+04,        2171
, 0.38875539033333E+06, 0.64569412866667E+07, -0.1269080E+01,          10,  0.5236543E+04,        2172
, 0.38874068223879E+06, 0.64568662277902E+07, -0.8794678E+00,          10,  0.9904994E+04,        2173
, 0.38844671836663E+06, 0.64566425220147E+07, -0.5337001E+00,           7,  0.5897469E+04,        2174
, 0.38839609966667E+06, 0.64566065366667E+07, -0.5146878E+00,           7,  0.3802911E+04,        2175
, 0.38827008736156E+06, 0.64565035345585E+07, -0.3603881E+00,           7,  0.7309288E+04,        2176
, 0.38821693166667E+06, 0.64564725400000E+07, -0.3524222E+00,           7,  0.2967216E+04,        2177
, 0.38831737333333E+06, 0.64565423566667E+07, -0.3858532E+00,           7,  0.3676340E+04,        2178
, 0.38823745402174E+06, 0.64564097511041E+07, -0.3822200E+00,           7,  0.6720838E+04,        2179
, 0.38816095695443E+06, 0.64563922910919E+07, -0.3097640E+00,           7,  0.6539094E+04,        2180
, 0.38810830566667E+06, 0.64563593233333E+07,  0.1772042E+00,           7,  0.3539296E+04,        2181
, 0.38838905289010E+06, 0.64565380850368E+07, -0.4298697E+00,           7,  0.7720663E+04,        2182
, 0.38811254666667E+06, 0.64563087600000E+07,  0.2343187E+00,           7,  0.3465590E+04,        2183
, 0.38878480366667E+06, 0.64578652800000E+07, -0.5679403E+01,           7,  0.4570447E+04,        2184
, 0.38876995466667E+06, 0.64578072500000E+07, -0.5492085E+01,           7,  0.4699973E+04,        2185
, 0.38883603768947E+06, 0.64577638295595E+07, -0.5058866E+01,           7,  0.8766499E+04,        2186
, 0.38879700133333E+06, 0.64577020200000E+07, -0.4343785E+01,           7,  0.3748411E+04,        2187
, 0.38887513352823E+06, 0.64579563052930E+07, -0.6010375E+01,           7,  0.9992389E+04,        2188
, 0.38885694925231E+06, 0.64578586065119E+07, -0.5643516E+01,           7,  0.8370372E+04,        2189
, 0.38892618523327E+06, 0.64580454447721E+07, -0.5582066E+01,           7,  0.9608423E+04,        2190
, 0.38884243846367E+06, 0.64576381077315E+07, -0.3170649E+01,           7,  0.9284273E+04,        2191
, 0.38887258139275E+06, 0.64575427264818E+07, -0.2477266E+01,           7,  0.8796383E+04,        2192
, 0.38888026431360E+06, 0.64574529050016E+07, -0.2380443E+01,           7,  0.8878298E+04,        2193
, 0.38892692815163E+06, 0.64582002491844E+07, -0.6240806E+01,           7,  0.1140765E+05,        2194
, 0.38896647066667E+06, 0.64583404400000E+07, -0.5461080E+01,           7,  0.5956398E+04,        2195
, 0.38900115874748E+06, 0.64582665373688E+07, -0.4325840E+01,           7,  0.1066152E+05,        2196
, 0.38898461363122E+06, 0.64584861796763E+07, -0.6090679E+01,           7,  0.1138312E+05,        2197
, 0.38903576399966E+06, 0.64583936489997E+07, -0.3731037E+01,           7,  0.1145591E+05,        2198
, 0.38896537913812E+06, 0.64585937023331E+07, -0.8401855E+01,           7,  0.1221094E+05,        2199
, 0.38893110980417E+06, 0.64586900400978E+07, -0.1011565E+02,           7,  0.1232903E+05,        2200
, 0.38889192919079E+06, 0.64587809853010E+07, -0.9923516E+01,           7,  0.1080428E+05,        2201
, 0.38899319758704E+06, 0.64581262817728E+07, -0.4195863E+01,           7,  0.9855361E+04,        2202
, 0.38885728966667E+06, 0.64588543966667E+07, -0.8491427E+01,           7,  0.5814049E+04,        2203
, 0.38868363666667E+06, 0.64589288600000E+07, -0.5686475E+01,           7,  0.5647916E+04,        2204
, 0.38876369946571E+06, 0.64589424130912E+07, -0.6553666E+01,           7,  0.9692758E+04,        2205
, 0.38886098021810E+06, 0.64589838620249E+07, -0.7507931E+01,           7,  0.1052073E+05,        2206
, 0.38889406733333E+06, 0.64589106933333E+07, -0.7868558E+01,           7,  0.6361286E+04,        2207
, 0.38884726200000E+06, 0.64573220300000E+07, -0.2321698E+01,           7,  0.5907977E+04,        2208
, 0.38884359356348E+06, 0.64572435720471E+07, -0.2087954E+01,           7,  0.8588601E+04,        2209
, 0.38891900916457E+06, 0.64573557569775E+07, -0.2162235E+01,           7,  0.1109168E+05,        2210
, 0.38883733728490E+06, 0.64571478880796E+07, -0.1871368E+01,           7,  0.8442970E+04,        2211
, 0.38865176345098E+06, 0.64589968098468E+07, -0.4083284E+01,           7,  0.9108120E+04,        2212
, 0.38855198921426E+06, 0.64591537014474E+07, -0.5436454E+01,           7,  0.1012813E+05,        2213
, 0.38861227264775E+06, 0.64590808222197E+07, -0.3846332E+01,           7,  0.9409604E+04,        2214
, 0.38843631170913E+06, 0.64593507696138E+07, -0.6356111E+01,           7,  0.9539087E+04,        2215
, 0.38852521157106E+06, 0.64593018691712E+07, -0.5911345E+01,           7,  0.1092216E+05,        2216
, 0.38860337766667E+06, 0.64592754800000E+07, -0.4885430E+01,           7,  0.5881325E+04,        2217
, 0.38863782597840E+06, 0.64592070684534E+07, -0.4230923E+01,           7,  0.1019548E+05,        2218
, 0.38792135600000E+06, 0.64595468100000E+07, -0.1685697E+01,           7,  0.3845886E+04,        2219
, 0.38796555123741E+06, 0.64596030274678E+07, -0.2091941E+01,           7,  0.7366035E+04,        2220
, 0.38804287431781E+06, 0.64595629467435E+07, -0.2837718E+01,           7,  0.7534479E+04,        2221
, 0.38811053300000E+06, 0.64595274600000E+07, -0.3675237E+01,           7,  0.4002995E+04,        2222
, 0.38818081989951E+06, 0.64595432480269E+07, -0.4494865E+01,           7,  0.8656622E+04,        2223
, 0.38827228321604E+06, 0.64595826050667E+07, -0.5330836E+01,           7,  0.8576778E+04,        2224
, 0.38831484333333E+06, 0.64595244800000E+07, -0.7585502E+01,           7,  0.6014056E+04,        2225
, 0.38837737200000E+06, 0.64595373200000E+07, -0.7550461E+01,           7,  0.4566164E+04,        2226
, 0.38842383625796E+06, 0.64594847926981E+07, -0.7167730E+01,           7,  0.8423490E+04,        2227
, 0.38849792967391E+06, 0.64594332174595E+07, -0.6796609E+01,           7,  0.1058728E+05,        2228
, 0.38877264225605E+06, 0.64570504474500E+07, -0.1795189E+01,           7,  0.8107578E+04,        2229
, 0.38883478300000E+06, 0.64570703600000E+07, -0.1754158E+01,           7,  0.4044614E+04,        2230
, 0.38880137566667E+06, 0.64569737400000E+07, -0.1395325E+01,          10,  0.4436264E+04,        2231
, 0.38866975492169E+06, 0.64567462523863E+07, -0.6544665E+00,          10,  0.8035696E+04,        2232
, 0.38861283166667E+06, 0.64567133766667E+07, -0.6629312E+00,          10,  0.4153029E+04,        2233
, 0.38872565166667E+06, 0.64567920200000E+07, -0.6822505E+00,          10,  0.4286553E+04,        2234
, 0.38857906388796E+06, 0.64566475055423E+07, -0.6220615E+00,          10,  0.1013093E+05,        2235
, 0.38851212605942E+06, 0.64565849385547E+07, -0.5299727E+00,           7,  0.7578585E+04,        2236
, 0.38886354937068E+06, 0.64569418154924E+07, -0.1183088E+01,          10,  0.8070482E+04,        2237
, 0.38883031649581E+06, 0.64568480520391E+07, -0.7546157E+00,          10,  0.7296090E+04,        2238
, 0.38878597206546E+06, 0.64567616296382E+07, -0.7055353E+00,          10,  0.7739817E+04,        2239
, 0.38845934000000E+06, 0.64565377533333E+07, -0.4734735E+00,           7,  0.3154211E+04,        2240
, 0.38831946155798E+06, 0.64564307638755E+07, -0.4158702E+00,           7,  0.7274588E+04,        2241
, 0.38839578651824E+06, 0.64564552190439E+07, -0.3962541E+00,           7,  0.6532074E+04,        2242
, 0.38825783833333E+06, 0.64563475433333E+07, -0.4528274E+00,           7,  0.3179766E+04,        2243
, 0.38820818519473E+06, 0.64563110739121E+07, -0.3583316E+00,           7,  0.6764015E+04,        2244
, 0.38835217366667E+06, 0.64563652333333E+07, -0.6039319E+00,           7,  0.3829321E+04,        2245
, 0.38832067254595E+06, 0.64563157567108E+07, -0.7516333E+00,          10,  0.6711105E+04,        2246
, 0.38815557600000E+06, 0.64562813733333E+07, -0.2212937E+00,           7,  0.3132660E+04,        2247
, 0.38847502060810E+06, 0.64564767845845E+07, -0.4303116E+00,           7,  0.6733712E+04,        2248
, 0.38816171026994E+06, 0.64562094706683E+07,  0.1845180E+00,           7,  0.6755640E+04,        2249
, 0.38890135100000E+06, 0.64577355333333E+07, -0.3872321E+01,           7,  0.4473118E+04,        2250
, 0.38890411800000E+06, 0.64576700800000E+07, -0.3000651E+01,           7,  0.4467207E+04,        2251
, 0.38893437266667E+06, 0.64578521600000E+07, -0.4544457E+01,           7,  0.4873889E+04,        2252
, 0.38896876071332E+06, 0.64577790689709E+07, -0.3125477E+01,           7,  0.1125348E+05,        2253
, 0.38896899796805E+06, 0.64579182948340E+07, -0.4178891E+01,           7,  0.9362514E+04,        2254
, 0.38900898141018E+06, 0.64580001622028E+07, -0.3618124E+01,           7,  0.8290261E+04,        2255
, 0.38904222800000E+06, 0.64580713366667E+07, -0.3028801E+01,           7,  0.4709370E+04,        2256
, 0.38895723533333E+06, 0.64576443466667E+07, -0.2316819E+01,           7,  0.4677771E+04,        2257
, 0.38896481614104E+06, 0.64575698498121E+07, -0.2169401E+01,           7,  0.8974511E+04,        2258
, 0.38896920158483E+06, 0.64574749561120E+07, -0.2100469E+01,           7,  0.7831909E+04,        2259
, 0.38898101233333E+06, 0.64573995800000E+07, -0.1993540E+01,           7,  0.4140637E+04,        2260
, 0.38907082535089E+06, 0.64581968850834E+07, -0.2912959E+01,           7,  0.8908312E+04,        2261
, 0.38909996589217E+06, 0.64583185251867E+07, -0.2591813E+01,           7,  0.9271159E+04,        2262
, 0.38913054833333E+06, 0.64582566133333E+07, -0.2246915E+01,           7,  0.4771181E+04,        2263
, 0.38909090729740E+06, 0.64585280328803E+07, -0.5079591E+01,           7,  0.1166833E+05,        2264
, 0.38910580100000E+06, 0.64584456600000E+07, -0.2649062E+01,           7,  0.5816666E+04,        2265
, 0.38907525000441E+06, 0.64586338357382E+07, -0.8502285E+01,           7,  0.1331462E+05,        2266
, 0.38917719433333E+06, 0.64584325333333E+07, -0.2028385E+01,           7,  0.7201616E+04,        2267
, 0.38920513901847E+06, 0.64583665729182E+07, -0.1728731E+01,           7,  0.9888225E+04,        2268
, 0.38904388296369E+06, 0.64587337024265E+07, -0.1013353E+02,           7,  0.1222269E+05,        2269
, 0.38899960170648E+06, 0.64588260280898E+07, -0.9327018E+01,           7,  0.1202239E+05,        2270
, 0.38896271066667E+06, 0.64589051066667E+07, -0.7823335E+01,           7,  0.6025596E+04,        2271
, 0.38912705166667E+06, 0.64581457733333E+07, -0.2277687E+01,           7,  0.5039477E+04,        2272
, 0.38911912854532E+06, 0.64580641449856E+07, -0.2259451E+01,           7,  0.1074006E+05,        2273
, 0.38874650145878E+06, 0.64590423069658E+07, -0.5057668E+01,           7,  0.9225668E+04,        2274
, 0.38882183733333E+06, 0.64590561533333E+07, -0.6892665E+01,           7,  0.4951834E+04,        2275
, 0.38893651000000E+06, 0.64590300266667E+07, -0.7385794E+01,           7,  0.4971048E+04,        2276
, 0.38900152755361E+06, 0.64589819344305E+07, -0.7343559E+01,           7,  0.1125987E+05,        2277
, 0.38885280467797E+06, 0.64591400436822E+07, -0.6880862E+01,           7,  0.1429604E+05,        2278
, 0.38893478766667E+06, 0.64590914666667E+07, -0.7382535E+01,           7,  0.5146785E+04,        2279
, 0.38896466100000E+06, 0.64572880366667E+07, -0.1909291E+01,           7,  0.4535365E+04,        2280
, 0.38893557144502E+06, 0.64572198341636E+07, -0.1852739E+01,           7,  0.8298291E+04,        2281
, 0.38890842900000E+06, 0.64571497033333E+07, -0.1757284E+01,           7,  0.4481614E+04,        2282
, 0.38904612441123E+06, 0.64573815762963E+07, -0.1742609E+01,           7,  0.8103578E+04,        2283
, 0.38903487471709E+06, 0.64572825023493E+07, -0.1643570E+01,           7,  0.8013120E+04,        2284
, 0.38893162666667E+06, 0.64570984933333E+07, -0.1665241E+01,           7,  0.4375710E+04,        2285
, 0.38889536510668E+06, 0.64570296543617E+07, -0.1597247E+01,          10,  0.7792451E+04,        2286
, 0.38870360261092E+06, 0.64591267919084E+07, -0.3908131E+01,           7,  0.1071482E+05,        2287
, 0.38855733166667E+06, 0.64593852266667E+07, -0.5916094E+01,           7,  0.4691011E+04,        2288
, 0.38863067566895E+06, 0.64593993229314E+07, -0.6206327E+01,           7,  0.9223938E+04,        2289
, 0.38865264000000E+06, 0.64593258866667E+07, -0.5138728E+01,           7,  0.5721001E+04,        2290
