id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
        2381,  0.3845697E+06,  0.6459146E+07,     4.304,     4.512
        2382,  0.3844950E+06,  0.6459160E+07,     3.659,     3.830
        2383,  0.3845394E+06,  0.6459177E+07,     4.243,     4.468
        2384,  0.3846262E+06,  0.6459203E+07,     4.255,     4.540
        2385,  0.3845801E+06,  0.6459190E+07,     4.576,     4.816
        2386,  0.3839241E+06,  0.6458969E+07,     6.521,     7.259
        2387,  0.3839286E+06,  0.6459058E+07,     6.170,     6.744
        2388,  0.3839743E+06,  0.6459098E+07,     6.374,     6.853
        2389,  0.3840318E+06,  0.6459139E+07,     4.125,     4.297
        2390,  0.3839493E+06,  0.6459145E+07,     5.413,     5.763
        2391,  0.3843043E+06,  0.6459102E+07,     4.081,     4.223
        2392,  0.3843768E+06,  0.6459111E+07,     3.462,     3.585
        2393,  0.3843477E+06,  0.6459138E+07,     3.638,     3.778
        2394,  0.3842362E+06,  0.6459132E+07,     4.055,     4.188
        2395,  0.3842833E+06,  0.6459152E+07,     3.090,     3.203
        2396,  0.3844389E+06,  0.6459155E+07,     4.086,     4.269
        2397,  0.3843876E+06,  0.6459151E+07,     3.965,     4.137
        2398,  0.3841679E+06,  0.6459174E+07,     3.963,     4.079
        2399,  0.3842128E+06,  0.6459203E+07,     3.300,     3.404
        2400,  0.3840924E+06,  0.6459186E+07,     3.523,     3.627
        2401,  0.3841417E+06,  0.6459228E+07,     3.576,     3.678
        2402,  0.3840068E+06,  0.6459186E+07,     4.954,     5.252
        2403,  0.3840579E+06,  0.6459224E+07,     4.160,     4.318
        2404,  0.3855474E+06,  0.6459194E+07,    10.944,    16.460
        2405,  0.3854915E+06,  0.6459264E+07,    14.073,  1393.671
        2406,  0.3867106E+06,  0.6458356E+07,     3.962,     4.064
        2407,  0.3867547E+06,  0.6458317E+07,     3.748,     3.841
        2408,  0.3867218E+06,  0.6458449E+07,     4.972,     5.199
        2409,  0.3867621E+06,  0.6458409E+07,     4.032,     4.155
        2410,  0.3867407E+06,  0.6458539E+07,     8.302,     9.788
        2411,  0.3867755E+06,  0.6458500E+07,     5.323,     5.653
        2412,  0.3866178E+06,  0.6458573E+07,    10.256,    13.130
        2413,  0.3867075E+06,  0.6458580E+07,     9.466,    11.455
        2414,  0.3867972E+06,  0.6458587E+07,     8.005,     9.185
        2415,  0.3851868E+06,  0.6459310E+07,     3.979,     4.080
        2416,  0.3851063E+06,  0.6459310E+07,     4.376,     4.573
        2417,  0.3851394E+06,  0.6459348E+07,     3.244,     3.349
        2418,  0.3852559E+06,  0.6459353E+07,     3.441,     3.528
        2419,  0.3852104E+06,  0.6459368E+07,     3.386,     3.476
        2420,  0.3853287E+06,  0.6459386E+07,     4.572,     4.794
        2421,  0.3852465E+06,  0.6459398E+07,     3.381,     3.472
        2422,  0.3852839E+06,  0.6459428E+07,     3.473,     3.585
        2423,  0.3854030E+06,  0.6459387E+07,     9.916,    12.671
        2424,  0.3853572E+06,  0.6459433E+07,     5.161,     5.548
        2425,  0.3850190E+06,  0.6459324E+07,     7.308,     8.052
        2426,  0.3850920E+06,  0.6459361E+07,     4.235,     4.444
        2427,  0.3850492E+06,  0.6459368E+07,     5.771,     6.263
        2428,  0.3849352E+06,  0.6459333E+07,     6.854,     7.796
        2429,  0.3849684E+06,  0.6459372E+07,     6.482,     7.362
        2430,  0.3854528E+06,  0.6459343E+07,     8.518,    10.925
        2431,  0.3854339E+06,  0.6459430E+07,     8.740,    11.087
        2432,  0.3865004E+06,  0.6457116E+07,     9.145,    11.533
        2433,  0.3865058E+06,  0.6457069E+07,     9.327,    11.857
        2434,  0.3865625E+06,  0.6457172E+07,     8.002,     9.129
        2435,  0.3865409E+06,  0.6457096E+07,     8.512,    10.682
        2436,  0.3865782E+06,  0.6457123E+07,     7.627,     9.109
        2437,  0.3865944E+06,  0.6457248E+07,     6.549,     7.135
        2438,  0.3866318E+06,  0.6457181E+07,     6.583,     7.425
        2439,  0.3866323E+06,  0.6457329E+07,     5.300,     5.563
        2440,  0.3866461E+06,  0.6457270E+07,     5.467,     5.856
        2441,  0.3866761E+06,  0.6457396E+07,     4.974,     5.152
        2442,  0.3867097E+06,  0.6457343E+07,     3.778,     3.943
        2443,  0.3867243E+06,  0.6457421E+07,     4.469,     4.632
        2444,  0.3867766E+06,  0.6457453E+07,     4.631,     4.795
        2445,  0.3868344E+06,  0.6457515E+07,     4.277,     4.434
        2446,  0.3868395E+06,  0.6457470E+07,     3.909,     4.051
        2447,  0.3867579E+06,  0.6457368E+07,     3.735,     3.869
        2448,  0.3868031E+06,  0.6457395E+07,     4.327,     4.483
        2449,  0.3868608E+06,  0.6457934E+07,     4.581,     4.764
        2450,  0.3868778E+06,  0.6457838E+07,     4.616,     4.804
        2451,  0.3868936E+06,  0.6457892E+07,     5.117,     5.329
        2452,  0.3868732E+06,  0.6458025E+07,     5.293,     5.488
        2453,  0.3869087E+06,  0.6457943E+07,     4.672,     4.864
        2454,  0.3869275E+06,  0.6457993E+07,     4.214,     4.383
        2455,  0.3868586E+06,  0.6458106E+07,     4.552,     4.697
        2456,  0.3869214E+06,  0.6458074E+07,     3.966,     4.103
        2457,  0.3868288E+06,  0.6458191E+07,     4.211,     4.324
        2458,  0.3868956E+06,  0.6458159E+07,     4.089,     4.209
        2459,  0.3868944E+06,  0.6457754E+07,     5.051,     5.257
        2460,  0.3869570E+06,  0.6457808E+07,     4.232,     4.411
        2461,  0.3869497E+06,  0.6457765E+07,     4.277,     4.458
        2462,  0.3869047E+06,  0.6457685E+07,     5.208,     5.418
        2463,  0.3868896E+06,  0.6457631E+07,     3.751,     3.898
        2464,  0.3868629E+06,  0.6457573E+07,     4.654,     4.830
        2465,  0.3869601E+06,  0.6457696E+07,     4.200,     4.376
        2466,  0.3869373E+06,  0.6457608E+07,     3.776,     3.925
        2467,  0.3869879E+06,  0.6457648E+07,     3.896,     4.058
        2468,  0.3868069E+06,  0.6458280E+07,     4.070,     4.172
        2469,  0.3868604E+06,  0.6458244E+07,     3.809,     3.909
        2470,  0.3868823E+06,  0.6457493E+07,     4.607,     4.777
        2471,  0.3869107E+06,  0.6457550E+07,     4.940,     5.130
        2472,  0.3868062E+06,  0.6458371E+07,     3.765,     3.856
        2473,  0.3868498E+06,  0.6458334E+07,     3.577,     3.666
        2474,  0.3847903E+06,  0.6459285E+07,     6.700,     7.495
        2475,  0.3848616E+06,  0.6459313E+07,     7.310,     8.220
        2476,  0.3848066E+06,  0.6459327E+07,     5.981,     6.706
        2477,  0.3847231E+06,  0.6459256E+07,     6.134,     6.720
        2478,  0.3847652E+06,  0.6459327E+07,     6.141,     6.806
        2479,  0.3847093E+06,  0.6459310E+07,     5.042,     5.511
        2480,  0.3846696E+06,  0.6459238E+07,     7.415,     8.018
        2481,  0.3848829E+06,  0.6459377E+07,     8.238,     9.337
        2482,  0.3845959E+06,  0.6459234E+07,     4.807,     5.104
        2483,  0.3846559E+06,  0.6459291E+07,     4.834,     5.231
        2484,  0.3846074E+06,  0.6459280E+07,     5.466,     5.828
        2485,  0.3845055E+06,  0.6459203E+07,     4.272,     4.488
        2486,  0.3844299E+06,  0.6459222E+07,     4.248,     4.467
        2487,  0.3844716E+06,  0.6459231E+07,     4.597,     4.834
        2488,  0.3845613E+06,  0.6459267E+07,     4.922,     5.210
        2489,  0.3845159E+06,  0.6459249E+07,     4.994,     5.257
        2490,  0.3839791E+06,  0.6459230E+07,     4.609,     4.874
        2491,  0.3843267E+06,  0.6459188E+07,     4.817,     5.020
        2492,  0.3843786E+06,  0.6459219E+07,     4.121,     4.323
        2493,  0.3842599E+06,  0.6459222E+07,     3.733,     3.866
        2494,  0.3843097E+06,  0.6459241E+07,     3.780,     3.945
        2495,  0.3841867E+06,  0.6459257E+07,     3.620,     3.728
        2496,  0.3842414E+06,  0.6459279E+07,     4.184,     4.326
        2497,  0.3844404E+06,  0.6459268E+07,     4.896,     5.172
        2498,  0.3843616E+06,  0.6459272E+07,     4.946,     5.198
        2499,  0.3844083E+06,  0.6459308E+07,     4.254,     4.501
        2500,  0.3841073E+06,  0.6459265E+07,     3.591,     3.693
        2501,  0.3841677E+06,  0.6459316E+07,     3.104,     3.194
        2502,  0.3841250E+06,  0.6459313E+07,     3.317,     3.408
        2503,  0.3840303E+06,  0.6459268E+07,     5.740,     6.069
        2504,  0.3840839E+06,  0.6459312E+07,     3.525,     3.659
        2505,  0.3840079E+06,  0.6459315E+07,     4.896,     5.182
        2506,  0.3868159E+06,  0.6458460E+07,     4.513,     4.677
        2507,  0.3868560E+06,  0.6458422E+07,     3.864,     3.973
        2508,  0.3868320E+06,  0.6458547E+07,     7.591,     8.611
        2509,  0.3868687E+06,  0.6458511E+07,     4.802,     5.054
        2510,  0.3868866E+06,  0.6458596E+07,     7.107,     7.930
        2511,  0.3851631E+06,  0.6459406E+07,     3.936,     4.046
        2512,  0.3850823E+06,  0.6459407E+07,     4.708,     4.977
        2513,  0.3851236E+06,  0.6459442E+07,     3.988,     4.134
        2514,  0.3852385E+06,  0.6459443E+07,     3.422,     3.515
        2515,  0.3851963E+06,  0.6459463E+07,     2.988,     3.069
        2516,  0.3853125E+06,  0.6459475E+07,     4.990,     5.230
        2517,  0.3852338E+06,  0.6459493E+07,     3.365,     3.459
        2518,  0.3852725E+06,  0.6459518E+07,     3.632,     3.752
        2519,  0.3853881E+06,  0.6459476E+07,     9.952,    12.653
        2520,  0.3853464E+06,  0.6459524E+07,     5.180,     5.576
        2521,  0.3854238E+06,  0.6459519E+07,     9.099,    11.558
        2522,  0.3849987E+06,  0.6459416E+07,     7.494,     8.448
        2523,  0.3850406E+06,  0.6459452E+07,     6.127,     6.575
        2524,  0.3849162E+06,  0.6459415E+07,     7.513,     8.621
        2525,  0.3849541E+06,  0.6459460E+07,     7.335,     8.331
        2526,  0.3848280E+06,  0.6459391E+07,     6.384,     7.223
        2527,  0.3848685E+06,  0.6459464E+07,     7.107,     8.094
        2528,  0.3848282E+06,  0.6459439E+07,     7.227,     8.234
        2529,  0.3865836E+06,  0.6457076E+07,     8.800,    11.087
        2530,  0.3865878E+06,  0.6457032E+07,     9.388,    12.131
        2531,  0.3866475E+06,  0.6457133E+07,     8.956,    10.558
        2532,  0.3866252E+06,  0.6457059E+07,     9.337,    11.958
        2533,  0.3866724E+06,  0.6457088E+07,     7.941,     9.836
        2534,  0.3866835E+06,  0.6457203E+07,     7.429,     8.273
        2535,  0.3866990E+06,  0.6457117E+07,     7.581,     9.134
        2536,  0.3867212E+06,  0.6457151E+07,     7.248,     8.377
        2537,  0.3867235E+06,  0.6457284E+07,     5.683,     5.990
        2538,  0.3867382E+06,  0.6457227E+07,     5.537,     5.966
        2539,  0.3867994E+06,  0.6457350E+07,     3.811,     3.954
        2540,  0.3868013E+06,  0.6457301E+07,     4.891,     5.115
        2541,  0.3868661E+06,  0.6457412E+07,     4.915,     5.092
        2542,  0.3869416E+06,  0.6457467E+07,     3.579,     3.714
        2543,  0.3869323E+06,  0.6457427E+07,     4.090,     4.240
        2544,  0.3868466E+06,  0.6457328E+07,     4.654,     4.833
        2545,  0.3868906E+06,  0.6457353E+07,     4.240,     4.399
        2546,  0.3869728E+06,  0.6457862E+07,     5.176,     5.396
        2547,  0.3869604E+06,  0.6457951E+07,     4.957,     5.164
        2548,  0.3869954E+06,  0.6457910E+07,     4.822,     5.035
        2549,  0.3869969E+06,  0.6457779E+07,     4.887,     5.103
        2550,  0.3870267E+06,  0.6457871E+07,     4.496,     4.699
        2551,  0.3870486E+06,  0.6457822E+07,     5.345,     5.596
        2552,  0.3869758E+06,  0.6458042E+07,     5.048,     5.234
        2553,  0.3870142E+06,  0.6457960E+07,     4.412,     4.595
        2554,  0.3870287E+06,  0.6458006E+07,     4.280,     4.445
        2555,  0.3869585E+06,  0.6458126E+07,     4.606,     4.758
        2556,  0.3870189E+06,  0.6458090E+07,     4.259,     4.404
        2557,  0.3869272E+06,  0.6458211E+07,     4.264,     4.381
        2558,  0.3869940E+06,  0.6458179E+07,     3.997,     4.116
        2559,  0.3869033E+06,  0.6458298E+07,     3.883,     3.981
        2560,  0.3869618E+06,  0.6458260E+07,     3.419,     3.510
        2561,  0.3870175E+06,  0.6457689E+07,     4.408,     4.596
        2562,  0.3870386E+06,  0.6457733E+07,     4.755,     4.971
        2563,  0.3869873E+06,  0.6457564E+07,     4.113,     4.275
        2564,  0.3869699E+06,  0.6457524E+07,     3.813,     3.956
        2565,  0.3870379E+06,  0.6457603E+07,     5.124,     5.331
        2566,  0.3870665E+06,  0.6457685E+07,     4.994,     5.207
        2567,  0.3870927E+06,  0.6457626E+07,     4.007,     4.174
        2568,  0.3870131E+06,  0.6457526E+07,     4.038,     4.192
        2569,  0.3870727E+06,  0.6457551E+07,     4.323,     4.495
        2570,  0.3868996E+06,  0.6458385E+07,     3.697,     3.784
        2571,  0.3869418E+06,  0.6458344E+07,     3.589,     3.676
        2572,  0.3869864E+06,  0.6457445E+07,     4.562,     4.733
        2573,  0.3870442E+06,  0.6457474E+07,     3.825,     3.972
        2574,  0.3869088E+06,  0.6458473E+07,     4.396,     4.545
        2575,  0.3869459E+06,  0.6458431E+07,     3.925,     4.033
        2576,  0.3847381E+06,  0.6459392E+07,     6.694,     7.416
        2577,  0.3847817E+06,  0.6459417E+07,     7.415,     8.285
        2578,  0.3846822E+06,  0.6459375E+07,     6.704,     7.350
        2579,  0.3846213E+06,  0.6459324E+07,     5.505,     5.939
        2580,  0.3846356E+06,  0.6459373E+07,     5.169,     5.591
        2581,  0.3847383E+06,  0.6459440E+07,     6.651,     7.438
        2582,  0.3846480E+06,  0.6459413E+07,     5.955,     6.557
        2583,  0.3846902E+06,  0.6459458E+07,     6.847,     7.605
        2584,  0.3845274E+06,  0.6459295E+07,     4.350,     4.604
        2585,  0.3845326E+06,  0.6459335E+07,     4.888,     5.216
        2586,  0.3845871E+06,  0.6459362E+07,     6.005,     6.460
        2587,  0.3844872E+06,  0.6459317E+07,     5.236,     5.547
        2588,  0.3842912E+06,  0.6459298E+07,     4.577,     4.757
        2589,  0.3843350E+06,  0.6459327E+07,     4.211,     4.417
        2590,  0.3842224E+06,  0.6459339E+07,     3.763,     3.879
        2591,  0.3842661E+06,  0.6459357E+07,     3.596,     3.727
        2592,  0.3841444E+06,  0.6459363E+07,     3.672,     3.774
        2593,  0.3842308E+06,  0.6459384E+07,     3.530,     3.639
        2594,  0.3841907E+06,  0.6459410E+07,     3.539,     3.639
        2595,  0.3843816E+06,  0.6459364E+07,     5.765,     6.086
        2596,  0.3844552E+06,  0.6459357E+07,     5.591,     5.937
        2597,  0.3844262E+06,  0.6459401E+07,     4.597,     4.885
        2598,  0.3843099E+06,  0.6459386E+07,     4.559,     4.745
        2599,  0.3843523E+06,  0.6459416E+07,     4.247,     4.454
        2600,  0.3844996E+06,  0.6459402E+07,     4.825,     5.159
        2601,  0.3840616E+06,  0.6459359E+07,     5.404,     5.716
        2602,  0.3841109E+06,  0.6459405E+07,     3.822,     3.965
        2603,  0.3840325E+06,  0.6459401E+07,     4.813,     5.094
        2604,  0.3869232E+06,  0.6458559E+07,     7.200,     8.064
        2605,  0.3869610E+06,  0.6458525E+07,     4.776,     5.024
        2606,  0.3869753E+06,  0.6458610E+07,     7.016,     7.828
        2607,  0.3850819E+06,  0.6459487E+07,     4.787,     5.027
        2608,  0.3851569E+06,  0.6459499E+07,     4.170,     4.294
        2609,  0.3851125E+06,  0.6459528E+07,     3.961,     4.110
        2610,  0.3849960E+06,  0.6459496E+07,     6.225,     6.905
        2611,  0.3850722E+06,  0.6459531E+07,     4.109,     4.331
        2612,  0.3850247E+06,  0.6459540E+07,     5.782,     6.215
        2613,  0.3852304E+06,  0.6459538E+07,     3.441,     3.538
        2614,  0.3851838E+06,  0.6459560E+07,     3.357,     3.454
        2615,  0.3853064E+06,  0.6459567E+07,     4.936,     5.173
        2616,  0.3852617E+06,  0.6459603E+07,     3.969,     4.101
        2617,  0.3853821E+06,  0.6459568E+07,     9.763,    11.862
        2618,  0.3853394E+06,  0.6459615E+07,     5.108,     5.465
        2619,  0.3854190E+06,  0.6459609E+07,     7.899,     9.292
        2620,  0.3849064E+06,  0.6459509E+07,     7.540,     8.703
        2621,  0.3849790E+06,  0.6459547E+07,     6.649,     7.316
        2622,  0.3849254E+06,  0.6459547E+07,     6.138,     6.917
        2623,  0.3848223E+06,  0.6459490E+07,     7.472,     8.569
        2624,  0.3848815E+06,  0.6459553E+07,     7.829,     9.006
        2625,  0.3848204E+06,  0.6459537E+07,     7.127,     8.216
        2626,  0.3847339E+06,  0.6459483E+07,     6.814,     7.689
        2627,  0.3847801E+06,  0.6459513E+07,     7.485,     8.512
        2628,  0.3866713E+06,  0.6456998E+07,    10.931,    13.946
        2629,  0.3867186E+06,  0.6457027E+07,     9.099,    11.680
        2630,  0.3867461E+06,  0.6457106E+07,     9.303,    11.253
        2631,  0.3867626E+06,  0.6457051E+07,     9.028,    11.303
        2632,  0.3867557E+06,  0.6456967E+07,     9.380,    12.179
        2633,  0.3867759E+06,  0.6457175E+07,     8.318,     9.442
        2634,  0.3868050E+06,  0.6457122E+07,     8.050,     9.463
        2635,  0.3868160E+06,  0.6457244E+07,     5.349,     5.686
        2636,  0.3868268E+06,  0.6457196E+07,     5.716,     6.274
        2637,  0.3868925E+06,  0.6457304E+07,     4.837,     5.057
        2638,  0.3868593E+06,  0.6457230E+07,     5.095,     5.415
        2639,  0.3869567E+06,  0.6457368E+07,     4.914,     5.094
        2640,  0.3870250E+06,  0.6457401E+07,     3.922,     4.070
        2641,  0.3869449E+06,  0.6457285E+07,     5.256,     5.538
        2642,  0.3869871E+06,  0.6457322E+07,     4.305,     4.493
        2643,  0.3870711E+06,  0.6457870E+07,     4.617,     4.834
        2644,  0.3870637E+06,  0.6457965E+07,     4.638,     4.823
        2645,  0.3870985E+06,  0.6457911E+07,     4.659,     4.866
        2646,  0.3870903E+06,  0.6457776E+07,     5.095,     5.330
        2647,  0.3871204E+06,  0.6457863E+07,     4.796,     5.027
        2648,  0.3871383E+06,  0.6457804E+07,     4.808,     5.037
        2649,  0.3871349E+06,  0.6457707E+07,     4.864,     5.081
        2650,  0.3870719E+06,  0.6458054E+07,     4.535,     4.692
        2651,  0.3871194E+06,  0.6458000E+07,     4.791,     4.966
        2652,  0.3870544E+06,  0.6458142E+07,     4.443,     4.586
        2653,  0.3871145E+06,  0.6458090E+07,     3.854,     3.977
        2654,  0.3870286E+06,  0.6458227E+07,     4.459,     4.580
        2655,  0.3870934E+06,  0.6458186E+07,     3.833,     3.941
        2656,  0.3870003E+06,  0.6458306E+07,     4.137,     4.237
        2657,  0.3870594E+06,  0.6458274E+07,     3.841,     3.936
        2658,  0.3869881E+06,  0.6458390E+07,     3.570,     3.654
        2659,  0.3870409E+06,  0.6458355E+07,     3.135,     3.208
        2660,  0.3871610E+06,  0.6457648E+07,     4.724,     4.924
        2661,  0.3871274E+06,  0.6457574E+07,     4.505,     4.690
        2662,  0.3871803E+06,  0.6457596E+07,     4.259,     4.437
        2663,  0.3871828E+06,  0.6457736E+07,     4.937,     5.164
        2664,  0.3872277E+06,  0.6457658E+07,     3.764,     3.925
        2665,  0.3872262E+06,  0.6457711E+07,     4.224,     4.412
        2666,  0.3871038E+06,  0.6457499E+07,     4.706,     4.890
        2667,  0.3871567E+06,  0.6457522E+07,     4.128,     4.296
        2668,  0.3870829E+06,  0.6457430E+07,     5.221,     5.421
        2669,  0.3871437E+06,  0.6457452E+07,     3.439,     3.575
        2670,  0.3869981E+06,  0.6458483E+07,     3.919,     4.048
        2671,  0.3870408E+06,  0.6458452E+07,     3.869,     3.974
        2672,  0.3870554E+06,  0.6457355E+07,     3.955,     4.103
        2673,  0.3871150E+06,  0.6457384E+07,     4.101,     4.260
        2674,  0.3870131E+06,  0.6458575E+07,     7.563,     8.610
        2675,  0.3870494E+06,  0.6458501E+07,     4.305,     4.479
        2676,  0.3870558E+06,  0.6458547E+07,     5.209,     5.624
        2677,  0.3846069E+06,  0.6459455E+07,     6.468,     7.124
        2678,  0.3845541E+06,  0.6459429E+07,     6.295,     6.837
        2679,  0.3846491E+06,  0.6459500E+07,     7.974,     8.973
        2680,  0.3846904E+06,  0.6459545E+07,     7.182,     8.151
        2681,  0.3845661E+06,  0.6459519E+07,     7.144,     7.977
        2682,  0.3846145E+06,  0.6459547E+07,     6.423,     7.254
        2683,  0.3844707E+06,  0.6459447E+07,     6.183,     6.648
        2684,  0.3845133E+06,  0.6459493E+07,     5.241,     5.721
        2685,  0.3842344E+06,  0.6459428E+07,     3.589,     3.699
        2686,  0.3842812E+06,  0.6459447E+07,     3.697,     3.828
        2687,  0.3841572E+06,  0.6459453E+07,     3.956,     4.066
        2688,  0.3842411E+06,  0.6459473E+07,     3.599,     3.707
        2689,  0.3842015E+06,  0.6459501E+07,     3.236,     3.327
        2690,  0.3840817E+06,  0.6459448E+07,     5.483,     5.795
        2691,  0.3841270E+06,  0.6459495E+07,     3.719,     3.857
        2692,  0.3843969E+06,  0.6459454E+07,     5.265,     5.572
        2693,  0.3844372E+06,  0.6459486E+07,     5.463,     5.857
        2694,  0.3843235E+06,  0.6459477E+07,     4.633,     4.816
        2695,  0.3843648E+06,  0.6459508E+07,     3.912,     4.101
        2696,  0.3842483E+06,  0.6459519E+07,     3.751,     3.863
        2697,  0.3842937E+06,  0.6459538E+07,     3.617,     3.742
        2698,  0.3840505E+06,  0.6459489E+07,     4.660,     4.925
        2699,  0.3870633E+06,  0.6458629E+07,     7.870,     9.110
        2700,  0.3851394E+06,  0.6459589E+07,     4.123,     4.256
        2701,  0.3850552E+06,  0.6459581E+07,     4.644,     4.900
        2702,  0.3850894E+06,  0.6459614E+07,     4.311,     4.482
        2703,  0.3852152E+06,  0.6459625E+07,     3.705,     3.812
        2704,  0.3851627E+06,  0.6459650E+07,     3.647,     3.756
        2705,  0.3849541E+06,  0.6459591E+07,     6.624,     7.225
        2706,  0.3850418E+06,  0.6459623E+07,     4.532,     4.758
        2707,  0.3849835E+06,  0.6459635E+07,     4.619,     4.896
        2708,  0.3852947E+06,  0.6459652E+07,     4.318,     4.507
        2709,  0.3852415E+06,  0.6459686E+07,     3.817,     3.937
        2710,  0.3853764E+06,  0.6459657E+07,     7.667,     8.702
        2711,  0.3853220E+06,  0.6459702E+07,     5.070,     5.355
        2712,  0.3854107E+06,  0.6459699E+07,     6.938,     7.685
        2713,  0.3848622E+06,  0.6459609E+07,     7.402,     8.291
        2714,  0.3849299E+06,  0.6459636E+07,     5.329,     5.781
        2715,  0.3848011E+06,  0.6459594E+07,     8.257,     9.525
        2716,  0.3847366E+06,  0.6459574E+07,     7.464,     8.558
        2717,  0.3848451E+06,  0.6459660E+07,     7.321,     8.075
        2718,  0.3847799E+06,  0.6459642E+07,     6.702,     7.573
        2719,  0.3846558E+06,  0.6459592E+07,     7.721,     8.911
        2720,  0.3847155E+06,  0.6459623E+07,     7.795,     9.003
        2721,  0.3868215E+06,  0.6457066E+07,     8.995,    10.966
        2722,  0.3867997E+06,  0.6456991E+07,    10.609,    13.708
        2723,  0.3868444E+06,  0.6457019E+07,     8.805,    11.055
        2724,  0.3868559E+06,  0.6457143E+07,     7.733,     8.998
        2725,  0.3868647E+06,  0.6457056E+07,     7.473,     9.121
        2726,  0.3868921E+06,  0.6457095E+07,     7.854,     9.450
        2727,  0.3868415E+06,  0.6456940E+07,     9.078,    11.728
        2728,  0.3869117E+06,  0.6457210E+07,     5.174,     5.562
        2729,  0.3869159E+06,  0.6457169E+07,     7.190,     8.223
        2730,  0.3869957E+06,  0.6457234E+07,     5.628,     6.044
        2731,  0.3869576E+06,  0.6457197E+07,     7.015,     7.833
        2732,  0.3870379E+06,  0.6457272E+07,     5.669,     5.979
        2733,  0.3870791E+06,  0.6457309E+07,     4.698,     4.918
        2734,  0.3870416E+06,  0.6457188E+07,     7.488,     8.468
        2735,  0.3870842E+06,  0.6457218E+07,     5.644,     6.118
        2736,  0.3871542E+06,  0.6457947E+07,     4.554,     4.728
        2737,  0.3871840E+06,  0.6457883E+07,     4.942,     5.150
        2738,  0.3871620E+06,  0.6458037E+07,     4.044,     4.172
        2739,  0.3872022E+06,  0.6457972E+07,     4.081,     4.217
        2740,  0.3872020E+06,  0.6457825E+07,     5.364,     5.601
        2741,  0.3872269E+06,  0.6457763E+07,     4.616,     4.815
        2742,  0.3872321E+06,  0.6457908E+07,     3.984,     4.119
        2743,  0.3872642E+06,  0.6457837E+07,     4.142,     4.291
        2744,  0.3871534E+06,  0.6458134E+07,     4.090,     4.213
        2745,  0.3872159E+06,  0.6458062E+07,     3.575,     3.679
        2746,  0.3872025E+06,  0.6458124E+07,     3.765,     3.871
        2747,  0.3871242E+06,  0.6458233E+07,     3.518,     3.607
        2748,  0.3871925E+06,  0.6458175E+07,     4.118,     4.229
        2749,  0.3871752E+06,  0.6458230E+07,     3.650,     3.740
        2750,  0.3871001E+06,  0.6458323E+07,     4.016,     4.107
        2751,  0.3871560E+06,  0.6458278E+07,     3.418,     3.498
        2752,  0.3870937E+06,  0.6458417E+07,     3.404,     3.489
        2753,  0.3871412E+06,  0.6458367E+07,     3.798,     3.890
        2754,  0.3870985E+06,  0.6458515E+07,     4.964,     5.234
        2755,  0.3871297E+06,  0.6458468E+07,     5.088,     5.272
        2756,  0.3872470E+06,  0.6457606E+07,     5.492,     5.731
        2757,  0.3872095E+06,  0.6457544E+07,     4.842,     5.045
        2758,  0.3872584E+06,  0.6457548E+07,     3.824,     3.989
        2759,  0.3873009E+06,  0.6457659E+07,     5.380,     5.609
        2760,  0.3873163E+06,  0.6457606E+07,     4.246,     4.430
        2761,  0.3871965E+06,  0.6457474E+07,     5.374,     5.591
        2762,  0.3872473E+06,  0.6457512E+07,     3.820,     3.982
        2763,  0.3872993E+06,  0.6457712E+07,     5.266,     5.471
        2764,  0.3872892E+06,  0.6457775E+07,     5.066,     5.259
        2765,  0.3873723E+06,  0.6457664E+07,     3.985,     4.133
        2766,  0.3873624E+06,  0.6457722E+07,     4.076,     4.218
        2767,  0.3871758E+06,  0.6457406E+07,     4.642,     4.826
        2768,  0.3872456E+06,  0.6457425E+07,     3.831,     3.990
        2769,  0.3871388E+06,  0.6457337E+07,     4.773,     4.966
        2770,  0.3872005E+06,  0.6457358E+07,     4.535,     4.726
        2771,  0.3871254E+06,  0.6457255E+07,     5.082,     5.376
        2772,  0.3871668E+06,  0.6457284E+07,     4.501,     4.726
        2773,  0.3871060E+06,  0.6458600E+07,     9.458,    11.226
        2774,  0.3871471E+06,  0.6458564E+07,     6.539,     7.108
        2775,  0.3871504E+06,  0.6458651E+07,     8.807,    10.665
        2776,  0.3845285E+06,  0.6459592E+07,     6.783,     7.624
        2777,  0.3844798E+06,  0.6459532E+07,     6.048,     6.618
        2778,  0.3844865E+06,  0.6459578E+07,     5.701,     6.311
        2779,  0.3845769E+06,  0.6459621E+07,     6.495,     7.458
        2780,  0.3846356E+06,  0.6459638E+07,     6.828,     7.873
        2781,  0.3844953E+06,  0.6459631E+07,     6.732,     7.566
        2782,  0.3845508E+06,  0.6459670E+07,     9.617,    11.054
        2783,  0.3845010E+06,  0.6459674E+07,     5.676,     6.437
        2784,  0.3844051E+06,  0.6459540E+07,     5.357,     5.692
        2785,  0.3844465E+06,  0.6459571E+07,     4.827,     5.224
        2786,  0.3841713E+06,  0.6459543E+07,     3.915,     4.024
        2787,  0.3842541E+06,  0.6459565E+07,     3.616,     3.723
        2788,  0.3842134E+06,  0.6459591E+07,     3.316,     3.410
        2789,  0.3840958E+06,  0.6459537E+07,     5.439,     5.739
        2790,  0.3841384E+06,  0.6459585E+07,     3.738,     3.875
