Date,s616027,s616042,s616043,s616047,s616076,s616082,s616084,s616086,s616088,s616091,s616092,s616099,s616107,s616108,s616110,s616117,s616119,s616137,s616189,s616087,s616123,s616131,s616135,s616178,s616014,s616044,s616133,s617165,s616040,s616015,s616029,s616089,s616232,s616045,
18/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0090,,,,0.1250,,,,,,,
19/04/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0190,,,,0.1230,,,,,,,
20/04/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0570,,,,0.1212,,,,,,,
21/04/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0330,,,,0.1199,,,,,,,
22/04/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0240,,,,0.1320,,,,,,,
23/04/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0180,,,,0.1280,,,,,,,
24/04/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0170,,,,0.1220,,,,,,,
25/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0120,,,,0.1180,,,,,,,
26/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0090,,,,0.1150,,,,,,,
27/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0100,,,,0.1120,,,,,,,
28/04/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0100,,,,0.1120,,,,,,,
29/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0110,,,,0.1130,,,,,,,
30/04/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0110,,,,0.1140,,,,,,,
01/05/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0110,,,,0.1160,,,,,,,
02/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0090,,,,0.1190,,,,,,,
03/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0080,,,,0.1150,,,,,,,
04/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0070,,,,0.1130,,,,,,,
05/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0080,,,,0.1140,,,,,,,
06/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0080,,,,0.1050,,,,,,,
07/05/1972,,,,,,,,,,,,,,,,,,,0.0050,,,,,0.0080,,,,0.1070,,,,,,,
08/05/1972,,,,,,,,,,,,,,,,,,,0.0040,,,,,0.0080,,,,0.1170,,,,,,,
09/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0080,,,,0.1150,,,,,,,
10/05/1972,,,,,,,,,,,,,,,,,,,0.0050,,,,,0.0190,,,,0.1150,,,,,,,
11/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0210,,,,0.1170,,,,,,,
12/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0150,,,,0.1250,,,,,,,
13/05/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0430,,,,0.1860,,,,,,,
14/05/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0610,,,,0.2360,,,,,,,
15/05/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0260,,,,0.1750,,,,,,,
16/05/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0230,,,,0.1560,,,,,,,
17/05/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0200,,,,0.1500,,,,,,,
18/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0180,,,,0.1440,,,,,,,
19/05/1972,,,,,,,,,,,,,,,,,,,0.0050,,,,,0.0150,,,,0.1380,,,,,,,
20/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0130,,,,0.1340,,,,,,,
21/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0120,,,,0.1330,,,,,,,
22/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0120,,,,0.1340,,,,,,,
23/05/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0120,,,,0.1330,,,,,,,
24/05/1972,,,,,,,,,,,,,,,,,,,0.0040,,,,,0.0120,,,,0.1270,,,,,,,
25/05/1972,,,,,,,,,,,,,,,,,,,0.0030,,,,,0.0120,,,,0.1260,,,,,,,
26/05/1972,,,,,,,,,,,,,,,,,,,0.0020,,,,,0.0100,,,,0.1220,,,,,,,
27/05/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0100,,,,0.1190,,,,,,,
28/05/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0090,,,,0.1190,,,,,,,
29/05/1972,,,,,,,,,,,,,,,,,,,0.0040,,,,,0.0080,,,,0.1180,,,,,,,
30/05/1972,,,,,,,,,,,,,,,,,,,0.0080,,,,,0.0140,,,,0.1400,,,,,,,
31/05/1972,,,,,,,,,,,,,,,,,,,0.0110,,,,,0.0740,,,,0.2290,,,,,,,
01/06/1972,,,,,,,,,,,,,,,,,,,0.0110,,,,,0.1810,,,,0.2350,,,,,,,
02/06/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0900,,,,0.1950,,,,,,,
03/06/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0700,,,,0.1710,,,,,,,
04/06/1972,,,,,,,,,,,,,,,,,,,0.0100,,,,,0.0590,,,,0.1610,,,,,,,
05/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0510,,,,0.1550,,,,,,,
06/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0450,,,,0.1470,,,,,,,
07/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0370,,,,0.1440,,,,,,,
08/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0350,,,,0.1440,,,,,,,
09/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0340,,,,0.1420,,,,,,,
10/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0320,,,,0.1410,,,,,,,
11/06/1972,,,,,,,,,,,,,,,,,,,0.0090,,,,,0.0280,,,,0.1350,,,,,,,
12/06/1972,,,,,,,,,,,,,,,,,,,0.0430,,,,,0.0260,,,,0.1280,,,,,,,
13/06/1972,,,,,,,,,,,,,,,,,,,0.0480,,,,,0.1540,,,,0.1890,,,,,,,
14/06/1972,,,,,,,,,,,,,,,,,,,1.0980,,,,,0.3130,,,,0.3270,,,,,,,
15/06/1972,,,,,,,,,,,,,,,,,,,0.3790,,,,,0.1240,,,,0.2260,,,,,,,
16/06/1972,,,,,,,,,,,,,,,,,,,0.1800,,,,,0.0840,,,,0.1740,,,,,,,
17/06/1972,,,,,,,,,,,,,,,,,,,0.1360,,,,,0.0710,,,,0.1660,,,,,,,
18/06/1972,,,,,,,,,,,,,,,,,,,0.1210,,,,,0.0640,,,,0.1610,,,,,,,
19/06/1972,,,,,,,,,,,,,,,,,,,0.1220,,,,,0.0590,,,,0.1610,,,,,,,
20/06/1972,,,,,,,,,,,,,,,,,,,0.1180,,,,,0.0550,,,,0.1590,,,,,,,
21/06/1972,,,,,,,,,,,,,,,,,,,0.1340,,,,,0.2920,,,,0.2020,,,,,,,
22/06/1972,,,,,,,,,,,,,,,,,,,0.3710,,,,,0.2970,,,,0.2360,,,,,,,
23/06/1972,,,,,,,,,,,,,,,,,,,0.2490,,,,,0.1530,,,,0.1920,,,,,,,
24/06/1972,,,,,,,,,,,,,,,,,,,0.3960,,,,,0.3040,,,,0.2040,,,,,,,
25/06/1972,,,,,,,,,,,,,,,,,,,1.6250,,,,,0.5460,,,,0.2400,,,,,,,
26/06/1972,,,,,,,,,,,,,,,,,,,0.7020,,,,,0.4550,,,,0.2080,,,,,,,
27/06/1972,,,,,,,,,,,,,,,,,,,0.3960,,,,,0.3250,,,,0.2020,,,,,,,
28/06/1972,,,,,,,,,,,,,,,,,,,0.4410,,,,,0.2370,,,,0.1960,,,,,,,
29/06/1972,,,,,,,,,,,,,,,,,,,0.3080,,,,,0.1810,,,,0.1770,,,,,,,
30/06/1972,,,,,,,,,,,,,,,,,,,0.2160,,,,,0.1520,,,,0.1760,,,,,,,
01/07/1972,,,,,,,,,,,,,,,,,,,0.1950,,,,,0.1470,,,,0.1740,,,,,,,
02/07/1972,,,,,,,,,,,,,,,,,,,0.7310,,,,,0.6410,,,,0.1940,,,,,,,
03/07/1972,,,,,,,,,,,,,,,,,,,1.4440,,,,,0.6880,,,,0.2040,,,,,,,
04/07/1972,,,,,,,,,,,,,,,,,,,0.7640,,,,,0.4050,,,,0.1890,,,,,,,
05/07/1972,,,,,,,,,,,,,,,,,,,0.3960,,,,,0.2880,,,,0.1740,,,,,,,
06/07/1972,,,,,,,,,,,,,,,,,,,0.2850,,,,,0.2280,,,,0.1710,,,,,,,
07/07/1972,,,,,,,,,,,,,,,,,,,0.2440,,,,,0.2740,,,,0.1730,,,,,,,
08/07/1972,,,,,,,,,,,,,,,,,,,0.6170,,,,,0.7230,,,,0.2150,,,,,,,
09/07/1972,,,,,,,,,,,,,,,,,,,0.8180,,,,,0.4910,,,,0.2120,,,,,,,
10/07/1972,,,,,,,,,,,,,,,,,,,0.4540,,,,,0.4100,,,,0.1890,,,,,,,
11/07/1972,,,,,,,,,,,,,,,,,,,0.3630,,,,,0.4290,,,,0.1830,,,,,,,
12/07/1972,,,,,,,,,,,,,,,,,,,0.3470,,,,,0.3930,,,,0.1820,,,,,,,
13/07/1972,,,,,,,,,,,,,,,,,,,0.3530,,,,,0.5290,,,,0.1970,,,,,,,
14/07/1972,,,,,,,,,,,,,,,,,,,0.5620,,,,,0.4800,,,,0.2020,,,,,,,
15/07/1972,,,,,,,,,,,,,,,,,,,0.5100,,,,,0.3370,,,,0.1900,,,,,,,
16/07/1972,,,,,,,,,,,,,,,,,,,0.3490,,,,,0.2780,,,,0.1770,,,,,,,
17/07/1972,,,,,,,,,,,,,,,,,,,0.2790,,,,,0.2790,,,,0.1700,,,,,,,
18/07/1972,,,,,,,,,,,,,,,,,,,0.7270,,,,,0.3740,,,,0.2520,,,,,,,
19/07/1972,,,,,,,,,,,,,,,,,,,0.9530,,,,,0.3720,,,,0.2320,,,,,,,
20/07/1972,,,,,,,,,,,,,,,,,,,0.5860,,,,,0.2820,,,,0.1950,,,,,,,
21/07/1972,,,,,,,,,,,,,,,,,,,0.4260,,,,,0.2400,,,,0.1840,,,,,,,
22/07/1972,,,,,,,,,,,,,,,,,,,0.3880,,,,,0.2830,,,,0.1780,,,,,,,
23/07/1972,,,,,,,,,,,,,,,,,,,5.4000,,,,,2.6600,,,,0.2850,,,,,,,
24/07/1972,,,,,,,,,,,,,,,,,,,3.6070,,,,,0.9540,,,,0.2470,,,,,,,
25/07/1972,,,,,,,,,,,,,,,,,,,1.1910,,,,,0.6030,,,,0.1980,,,,,,,
26/07/1972,,,,,,,,,,,,,,,,,,,0.7310,,,,,0.5210,,,,0.1990,,,,,,,
27/07/1972,,,,,,,,,,,,,,,,,,,2.8060,,,,,0.8360,,,,0.3120,,,,,,,
28/07/1972,,,,,,,,,,,,,,,,,,,2.2750,,,,,0.5150,,,,0.2380,,,,,,,
29/07/1972,,,,,,,,,,,,,,,,,,,1.0280,,,,,0.4300,,,,0.2060,,,,,,,
30/07/1972,,,,,,,,,,,,,,,,,,,1.3390,,,,,0.8470,,,,0.2280,,,,,,,
31/07/1972,,,,,,,,,,,,,,,,,,,2.8670,,,,,1.0830,,,,0.2990,,,,,,,
01/08/1972,,,,,,,,,,,,,,,,,,,1.6550,,,,,0.6050,,,,0.2420,,,,,,,
02/08/1972,,,,,,,,,,,,,,,,,,,1.5580,,,,,0.9180,,,,0.2450,,,,,,,
03/08/1972,,,,,,,,,,,,,,,,,,,4.7630,,,,,2.0750,,,,0.3400,,,,,,,
04/08/1972,,,,,,,,,,,,,,,,,,,5.6350,,,,,1.2210,,,,0.3380,,,,,,,
05/08/1972,,,,,,,,,,,,,,,,,,,3.5400,,,,,0.9150,,,,0.2710,,,,,,,
06/08/1972,,,,,,,,,,,,,,,,,,,1.9340,,,,,0.8530,,,,0.2490,,,,,,,
07/08/1972,,,,,,,,,,,,,,,,,,,3.1950,,,,,0.8360,,,,0.2800,,,,,,,
08/08/1972,,,,,,,,,,,,,,,,,,,2.1520,,,,,0.6260,,,,0.2530,,,,,,,
09/08/1972,,,,,,,,,,,,,,,,,,,1.1880,,,,,0.5280,,,,0.2310,,,,,,,
10/08/1972,,,,,,,,,,,,,,,,,,,0.8760,,,,,0.4620,,,,0.2310,,,,,,,
11/08/1972,,,,,,,,,,,,,,,,,,,0.6660,,,,,0.4110,,,,0.2200,,,,,,,
12/08/1972,,,,,,,,,,,,,,,,,,,0.5310,,,,,0.3790,,,,0.2210,,,,,,,
13/08/1972,,,,,,,,,,,,,,,,,,,0.4560,,,,,0.3420,,,,0.2130,,,,,,,
14/08/1972,,,,,,,,,,,,,,,,,,,0.4020,,,,,0.3190,,,,0.2160,,,,,,,
15/08/1972,,,,,,,,,,,,,,,,,,,0.3660,,,,,0.2900,,,,0.2150,,,,,,,
16/08/1972,,,,,,,,,,,,,,,,,,,2.2310,,,,,1.1830,,,,0.3060,,,,,,,
17/08/1972,,,,,,,,,,,,,,,,,,,9.2890,,,,,3.2180,,,,0.4030,,,,,,,
18/08/1972,,,,,,,,,,,,,,,,,,,10.4330,,,,,2.6210,,,,0.3600,,,,,,,
19/08/1972,,,,,,,,,,,,,,,,,,,10.9710,,,,,3.1570,,,,0.3430,,,,,,,
20/08/1972,,,,,,,,,,,,,,,,,,,9.8800,,,,,2.1590,,,,0.3200,,,,,,,
21/08/1972,,,,,,,,,,,,,,,,,,,7.8200,,,,,1.9410,,,,0.3530,,,,,,,
22/08/1972,,,,,,,,,,,,,,,,,,,5.0070,,,,,1.4380,,,,0.3520,,,,,,,
23/08/1972,,,,,,,,,,,,,,,,,,,6.2190,,,,,2.1840,,,,0.3460,,,,,,,
24/08/1972,,,,,,,,,,,,,,,,,,,5.0490,,,,,1.3450,,,,0.2920,,,,,,,
25/08/1972,,,,,,,,,,,,,,,,,,,7.0050,,,,,2.4290,,,,0.3190,,,,,,,
26/08/1972,,,,,,,,,,,,,,,,,,,5.2540,,,,,1.5660,,,,0.3080,,,,,,,
27/08/1972,,,,,,,,,,,,,,,,,,,6.1210,,,,,2.8330,,,,0.3570,,,,,,,
28/08/1972,,,,,,,,,,,,,,,,,,,7.1850,,,,,1.8520,,,,0.3170,,,,,,,
29/08/1972,,,,,,,,,,,,,,,,,,,3.8120,,,,,1.3220,,,,0.2740,,,,,,,
30/08/1972,,,,,,,,,,,,,,,,,,,2.2130,,,,,1.0930,,,,0.2600,,,,,,,
31/08/1972,,,,,,,,,,,,,,,,,,,1.5220,,,,,0.9350,,,,0.2540,,,,,,,
01/09/1972,,,,,,,,,,,,,,,,,,,1.1760,,,,,0.8300,,,,0.2490,,,,,,,
02/09/1972,,,,,,,,,,,,,,,,,,,0.9890,,,,,0.7590,,,,0.2480,,,,,,,
03/09/1972,,,,,,,,,,,,,,,,,,,0.8890,,,,,0.8130,,,,0.2450,,,,,,,
04/09/1972,,,,,,,,,,,,,,,,,,,1.4420,,,,,1.4810,,,,0.2770,,,,,,,
05/09/1972,,,,,,,,,,,,,,,,,,,2.2620,,,,,1.0130,,,,0.2690,,,,,,,
06/09/1972,,,,,,,,,,,,,,,,,,,1.7530,,,,,0.8270,,,,0.2610,,,,,,,
07/09/1972,,,,,,,,,,,,,,,,,,,1.5240,,,,,0.7160,,,,0.2580,,,,,,,
08/09/1972,,,,,,,,,,,,,,,,,,,1.0230,,,,,0.6290,,,,0.2410,,,,,,,
09/09/1972,,,,,,,,,,,,,,,,,,,0.7700,,,,,0.5590,,,,0.2320,,,,,,,
10/09/1972,,,,,,,,,,,,,,,,,,,0.6560,,,,,0.5900,,,,0.2370,,,,,,,
11/09/1972,,,,,,,,,,,,,,,,,,,0.8390,,,,,0.7910,,,,0.2570,,,,,,,
12/09/1972,,,,,,,,,,,,,,,,,,,0.9900,,,,,0.6630,,,,0.2370,,,,,,,
13/09/1972,,,,,,,,,,,,,,,,,,,0.6750,,,,,0.5150,,,,0.2260,,,,,,,
14/09/1972,,,,,,,,,,,,,,,,,,,0.5470,,,,,0.5080,,,,0.2220,,,,,,,
15/09/1972,,,,,,,,,,,,,,,,,,,0.5830,,,,,0.4900,,,,0.2320,,,,,,,
16/09/1972,,,,,,,,,,,,,,,,,,,0.7360,,,,,0.7270,,,,0.2620,,,,,,,
17/09/1972,,,,,,,,,,,,,,,,,,,2.5440,,,,,0.7040,,,,0.3090,,,,,,,
18/09/1972,,,,,,,,,,,,,,,,,,,1.4020,,,,,0.5020,,,,0.2480,,,,,,,
19/09/1972,,,,,,,,,,,,,,,,,,,0.7600,,,,,0.4300,,,,0.2210,,,,,,,
20/09/1972,,,,,,,,,,,,,,,,,,,0.5500,,,,,0.3870,,,,0.2100,,,,,,,
21/09/1972,,,,,,,,,,,,,,,,,,,0.4490,,,,,0.3630,,,,0.2110,,,,,,,
22/09/1972,,,,,,,,,,,,,,,,,,,0.3890,,,,,0.3300,,,,0.2080,,,,,,,
23/09/1972,,,,,,,,,,,,,,,,,,,0.3590,,,,,0.3150,,,,0.2080,,,,,,,
24/09/1972,,,,,,,,,,,,,,,,,,,0.3290,,,,,0.2880,,,,0.2070,,,,,,,
25/09/1972,,,,,,,,,,,,,,,,,,,0.2860,,,,,0.2550,,,,0.1990,,,,,,,
26/09/1972,,,,,,,,,,,,,,,,,,,0.2610,,,,,0.2360,,,,0.1940,,,,,,,
27/09/1972,,,,,,,,,,,,,,,,,,,0.2430,,,,,0.2130,,,,0.1990,,,,,,,
28/09/1972,,,,,,,,,,,,,,,,,,,0.2200,,,,,0.1950,,,,0.1950,,,,,,,
29/09/1972,,,,,,,,,,,,,,,,,,,0.2110,,,,,0.1990,,,,0.1950,,,,,,,
30/09/1972,,,,,,,,,,,,,,,,,,,0.2100,,,,,0.2010,,,,0.1950,,,,,,,
01/10/1972,,,,,,,,,,,,,,,,,,,0.2320,,,,,0.2810,,,,0.2160,,,,,,,
02/10/1972,,,,,,,,,,,,,,,,,,,0.4060,,,,,0.4360,,,,0.2220,,,,,,,
03/10/1972,,,,,,,,,,,,,,,,,,,0.5200,,,,,0.3080,,,,0.2110,,,,,,,
04/10/1972,,,,,,,,,,,,,,,,,,,0.3580,,,,,0.2480,,,,0.1990,,,,,,,
05/10/1972,,,,,,,,,,,,,,,,,,,0.2640,,,,,0.2220,,,,0.1930,,,,,,,
06/10/1972,,,,,,,,,,,,,,,,,,,0.2240,,,,,0.2000,,,,0.1960,,,,,,,
07/10/1972,,,,,,,,,,,,,,,,,,,0.2110,,,,,0.3130,,,,0.1980,,,,,,,
08/10/1972,,,,,,,,,,,,,,,,,,,0.3680,,,,,0.7110,,,,0.2280,,,,,,,
09/10/1972,,,,,,,,,,,,,,,,,,,0.5150,,,,,0.4460,,,,0.2230,,,,,,,
10/10/1972,,,,,,,,,,,,,,,,,,,0.3490,,,,,0.3150,,,,0.2000,,,,,,,
11/10/1972,,,,,,,,,,,,,,,,,,,0.2440,,,,,0.2580,,,,0.1890,,,,,,,
12/10/1972,,,,,,,,,,,,,,,,,,,0.1960,,,,,0.2210,,,,0.1840,,,,,,,
13/10/1972,,,,,,,,,,,,,,,,,,,0.1720,,,,,0.2000,,,,0.1780,,,,,,,
14/10/1972,,,,,,,,,,,,,,,,,,,0.1520,,,,,0.1730,,,,0.1710,,,,,,,
15/10/1972,,,,,,,,,,,,,,,,,,,0.1260,,,,,0.1430,,,,0.1600,,,,,,,
16/10/1972,,,,,,,,,,,,,,,,,,,0.1020,,,,,0.1230,,,,0.1570,,,,,,,
17/10/1972,,,,,,,,,,,,,,,,,,,0.0950,,,,,0.1130,,,,0.1530,,,,,,,
18/10/1972,,,,,,,,,,,,,,,,,,,0.0880,,,,,0.1140,,,,0.1650,,,,,,,
19/10/1972,,,,,,,,,,,,,,,,,,,0.0790,,,,,0.1120,,,,0.1670,,,,,,,
20/10/1972,,,,,,,,,,,,,,,,,,,0.0810,,,,,0.1060,,,,0.1630,,,,,,,
21/10/1972,,,,,,,,,,,,,,,,,,,0.0810,,,,,0.1030,,,,0.1720,,,,,,,
22/10/1972,,,,,,,,,,,,,,,,,,,0.0850,,,,,0.0940,,,,0.1600,,,,,,,
23/10/1972,,,,,,,,,,,,,,,,,,,0.0750,,,,,0.0870,,,,0.1660,,,,,,,
24/10/1972,,,,,,,,,,,,,,,,,,,0.0650,,,,,0.0830,,,,0.1640,,,,,,,
25/10/1972,,,,,,,,,,,,,,,,,,,0.0490,,,,,0.0720,,,,0.1490,,,,,,,
26/10/1972,,,,,,,,,,,,,,,,,,,0.0400,,,,,0.0660,,,,0.1420,,,,,,,
27/10/1972,,,,,,,,,,,,,,,,,,,0.0390,,,,,0.0700,,,,0.1520,,,,,,,
28/10/1972,,,,,,,,,,,,,,,,,,,0.0440,,,,,0.1700,,,,0.1910,,,,,,,
29/10/1972,,,,,,,,,,,,,,,,,,,0.0760,,,,,0.1270,,,,0.1870,,,,,,,
30/10/1972,,,,,,,,,,,,,,,,,,,0.0820,,,,,0.0940,,,,0.1740,,,,,,,
31/10/1972,,,,,,,,,,,,,,,,,,,0.0610,,,,,0.0810,,,,0.1650,,,,,,,
01/11/1972,,,,,,,,,,,,,,,,,,,0.0480,,,,,0.0750,,,,0.1580,,,,,,,
02/11/1972,,,,,,,,,,,,,,,,,,,0.0410,,,,,0.0670,,,,0.1650,,,,,,,
03/11/1972,,,,,,,,,,,,,,,,,,,0.0400,,,,,0.0630,,,,0.1580,,,,,,,
04/11/1972,,,,,,,,,,,,,,,,,,,0.0390,,,,,0.0590,,,,0.1610,,,,,,,
05/11/1972,,,,,,,,,,,,,,,,,,,0.0390,,,,,0.0590,,,,0.1530,,,,,,,
06/11/1972,,,,,,,,,,,,,,,,,,,0.0260,,,,,0.0600,,,,0.1640,,,,,,,
07/11/1972,,,,,,,,,,,,,,,,,,,0.0050,,,,,0.0500,,,,0.1610,,,,,,,
08/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0400,,,,0.1610,,,,,,,
09/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0350,,,,0.1540,,,,,,,
10/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0280,,,,0.1480,,,,,,,
11/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0250,,,,0.1410,,,,,,,
12/11/1972,,,,,,,,,,,,,,,,,,,0.0030,,,,,0.0190,,,,0.1430,,,,,,,
13/11/1972,,,,,,,,,,,,,,,,,,,0.0050,,,,,0.0190,,,,0.1430,,,,,,,
14/11/1972,,,,,,,,,,,,,,,,,,,0.0060,,,,,0.0190,,,,0.1450,,,,,,,
15/11/1972,,,,,,,,,,,,,,,,,,,0.0070,,,,,0.0230,,,,0.1530,,,,,,,
16/11/1972,,,,,,,,,,,,,,,,,,,0.0040,,,,,0.0230,,,,0.1550,,,,,,,
17/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0210,,,,0.1550,,,,,,,
18/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0190,,,,0.1490,,,,,,,
19/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0140,,,,0.1470,,,,,,,
20/11/1972,,,,,,,,,,,,,,,,,,,0.0020,,,,,0.0110,,,,0.1350,,,,,,,
21/11/1972,,,,,,,,,,,,,,,,,,,0.0010,,,,,0.0090,,,,0.1320,,,,,,,
22/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0080,,,,0.1260,,,,,,,
23/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0070,,,,0.1260,,,,,,,
24/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0070,,,,0.1350,,,,,,,
25/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0050,,,,0.1270,,,,,,,
26/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0040,,,,0.1020,,,,,,,
27/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0050,,,,0.1220,,,,,,,
28/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0050,,,,0.1300,,,,,,,
29/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0060,,,,0.1340,,,,,,,
30/11/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0060,,,,0.1460,,,,,,,
01/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0060,,,,0.1350,,,,,,,
02/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0040,,,,0.1280,,,,,,,
03/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0040,,,,0.1180,,,,,,,
04/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0030,,,,0.1270,,,,,,,
05/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0030,,,,0.1240,,,,,,,
06/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0030,,,,0.1090,,,,,,,
07/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0020,,,,0.1110,,,,,,,
08/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0020,,,,0.1090,,,,,,,
09/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0010,,,,0.1030,,,,,,,
10/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0010,,,,0.0840,,,,,,,
11/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0010,,,,0.0970,,,,,,,
12/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0010,,,,0.1040,,,,,,,
13/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,,,0.1140,,,,,,,
14/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,,,0.1100,,,,,,,
15/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,,,0.1030,,,,,,,
16/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,,,0.0980,,,,,,,
17/12/1972,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,,,0.1040,,,,,,,
18/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1140,,,,,,,
19/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1070,,,,,,,
20/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1020,,,,,,,
21/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1020,,,,,,,
22/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1080,,,,,,,
23/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1080,,,,,,,
24/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1080,,,,,,,
25/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1110,,,,,,,
26/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1110,,,,,,,
27/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1090,,,,,,,
28/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1130,,,,,,,
29/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.1060,,,,,,,
30/12/1972,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,0.0880,,,,,,,
