NAR	16/11/2009	11	2009	Grab	S	0.515	NaN	186004	75302	40	94.90	5.38	18984	5990365.40	119807308.10	660013.20	43334.20	15.23	93.84	6.16	703347.40
NAR	16/11/2009	11	2009	Grab	B	4.000	4.5	178154	59068	33	84.90	15.50	22750	2302803.59	46056071.77	305006.10	35000.70	8.71	89.71	10.29	340006.80
NAR	30/11/2009	11	2009	Grab	S	0.520	NaN	213238	28934	14	89.70	11.00	13300	2829932.66	56598653.28	3051727.70	2401714.70	1.27	55.96	44.04	5453442.40
NAR	30/11/2009	11	2009	Grab	B	3.500	4	344390	57834	17	67.20	33.20	20850	1806266.66	36125333.16	2248378.30	1815036.30	1.24	55.33	44.67	4063414.60
NAR	14/12/2009	12	2009	Grab	S	0.532	NaN	360857	92719	26	93.70	6.71	21850	7232541.38	144650827.63	1366694.00	5495109.90	0.25	19.92	80.08	6861803.90
NAR	14/12/2009	12	2009	Grab	B	4.000	4.5	565778	152153	27	72.30	28.40	22684	2999041.85	59980836.93	1020020.40	2148376.30	0.47	32.19	67.81	3168396.70
STJ	15/12/2008	12	2008	Grab	S	0.602	NaN	327707	23084	7	32.50	66.90	17984	9220543.74	184410874.81	2761721.90	3900078.00	0.71	41.46	58.54	6661799.90
STJ	15/12/2008	12	2008	Grab	B	4.000	4.5	512210	54051	11	59.90	39.50	8550	7332129.77	146642595.46	2451715.70	3283399.00	0.75	42.75	57.25	5735114.70
STJ	29/12/2008	12	2008	Grab	S	0.513	NaN	228588	16450	7	13.10	85.60	14234	5707261.61	114145232.19	1725034.50	2253378.40	0.77	43.36	56.64	3978412.90
STJ	29/12/2008	12	2008	Grab	B	3.500	4	865301	88468	10	32.70	66.40	9500	7201967.97	144039359.40	4043414.20	2411714.90	1.68	62.64	37.36	6455129.10
STJ	12/01/2009	01	2009	Grab	S	0.525	NaN	295239	25601	9	26.80	71.90	13300	7992661.58	159853231.67	1593365.20	3928411.90	0.41	28.86	71.14	5521777.10
STJ	12/01/2009	01	2009	Grab	B	3.800	4.3	370307	48918	13	19.30	80.20	6650	10368582.83	207371656.68	1515030.30	5118435.70	0.30	22.84	77.16	6633466.00
STJ	27/01/2009	01	2009	Grab	S	0.513	NaN	347590	26267	8	31.00	71.80	19934	7167910.09	143358201.77	4315086.30	3541737.50	1.22	54.92	45.08	7856823.80
STJ	27/01/2009	01	2009	Grab	B	3.700	4.2	534094	60768	11	42.10	59.80	44618	9744225.81	194884516.28	4351753.70	5890117.80	0.74	42.49	57.51	10241871.50
STJ	09/02/2009	02	2009	Grab	S	0.489	NaN	591562	57718	10	14.90	86.40	14250	7497436.01	149948720.25	6743468.20	4430088.60	1.52	60.35	39.65	11173556.80
STJ	09/02/2009	02	2009	Grab	B	3.400	4	577695	42468	7	43.70	58.20	9484	7904950.36	158099007.25	6925138.50	4658426.50	1.49	59.78	40.22	11583565.00
STJ	02/03/2009	03	2009	Grab	S	0.506	NaN	119052	11350	10	16.60	85.00	3800	7990806.95	159816138.93	4488423.10	3676740.20	1.22	54.97	45.03	8165163.30
STJ	02/03/2009	03	2009	Grab	B	3.500	4	255538	35484	14	14.00	87.70	4750	6288381.23	125767624.64	2306712.80	2300046.00	1.00	50.07	49.93	4606758.80
STJ	09/03/2009	03	2009	Grab	S	0.512	NaN	206787	11417	6	23.20	77.50	5683	8781388.16	175627763.15	4348420.30	2145042.90	2.03	66.97	33.03	6493463.20
STJ	09/03/2009	03	2009	Grab	B	4.000	4.5	171253	29417	17	33.40	67.40	30351	8303453.80	166069075.98	4795095.90	2353380.40	2.04	67.08	32.92	7148476.30
STJ	23/03/2009	03	2009	Grab	S	0.737	NaN	144520	10017	7	37.80	63.60	11400	6899905.66	137998113.24	4103415.40	4538424.10	0.90	47.48	52.52	8641839.50
STJ	23/03/2009	03	2009	Grab	B	4.000	4.5	145803	26701	18	49.90	51.10	3800	6166555.93	123331118.57	2025040.50	4030080.60	0.50	33.44	66.56	6055121.10
STJ	06/04/2009	04	2009	Grab	S	0.505	NaN	470359	26001	6	23.10	78.60	3800	6928024.96	138560499.15	4005080.10	5281772.30	0.76	43.13	56.87	9286852.40
STJ	06/04/2009	04	2009	Grab	B	4.000	4.5	465193	24500	5	15.80	85.40	2800	6376148.65	127522973.08	4818429.70	4201750.70	1.15	53.42	46.58	9020180.40
STJ	20/04/2009	04	2009	Grab	S	0.511	NaN	59501	3767	6	29.60	70.40	3800	6672928.06	133458561.12	4428421.90	3928411.90	1.13	52.99	47.01	8356833.80
STJ	20/04/2009	04	2009	Grab	B	4.100	4.6	41251	4167	10	60.80	39.60	2750	5869907.66	117398153.25	1681700.30	2380047.60	0.71	41.40	58.60	4061747.90
STJ	04/05/2009	05	2009	Grab	S	0.500	NaN	166737	4667	3	21.80	80.00	5667	6220527.74	124410554.83	2381714.30	3355067.10	0.71	41.52	58.48	5736781.40
STJ	04/05/2009	05	2009	Grab	B	4.000	4.5	67585	6317	9	31.40	70.40	1900	5816629.00	116332579.94	2400048.00	1393361.20	1.72	63.27	36.73	3793409.20
STJ	18/05/2009	05	2009	Grab	S	0.499	NaN	152520	7800	5	35.90	65.20	19484	6058462.43	121169248.67	3185063.70	3943412.20	0.81	44.68	55.32	7128475.90
STJ	18/05/2009	05	2009	Grab	B	3.700	4.2	82018	8700	11	25.70	75.70	11834	6053872.68	121077453.50	2421715.10	3660073.20	0.66	39.82	60.18	6081788.30
STJ	02/06/2009	06	2009	Grab	S	0.613	NaN	148403	10067	7	35.20	66.70	17817	4961791.17	99235823.34	2058374.50	3248398.30	0.63	38.79	61.21	5306772.80
STJ	02/06/2009	06	2009	Grab	B	4.300	4.8	75068	9100	12	30.30	71.00	10034	4997272.81	99945456.20	1271692.10	3073394.80	0.41	29.27	70.73	4345086.90
STJ	15/06/2009	06	2009	Grab	S	0.502	NaN	93019	4850	5	17.20	86.30	12317	3341194.29	66823885.78	1683367.00	1508363.50	1.12	52.74	47.26	3191730.50
STJ	15/06/2009	06	2009	Grab	B	4.000	4.5	65585	9634	15	15.40	86.20	9484	3072122.04	61442440.82	1628365.90	1601698.70	1.02	50.41	49.59	3230064.60
STJ	30/06/2009	06	2009	Grab	S	0.482	NaN	103819	17467	17	14.40	87.80	3767	1769642.26	35392845.18	1290025.80	1040020.80	1.24	55.36	44.64	2330046.60
STJ	30/06/2009	06	2009	Grab	B	4.500	5	130919	24134	18	39.40	65.00	1883	1283689.87	25673797.47	1243358.20	1790035.80	0.69	40.99	59.01	3033394.00
STJ	13/07/2009	07	2009	Grab	S	0.504	NaN	127286	13417	11	41.40	61.70	3783	766395.99	15327919.89	1853370.40	1138356.10	1.63	61.95	38.05	2991726.50
STJ	13/07/2009	07	2009	Grab	B	4.500	5	113486	16200	14	14.50	87.40	1900	2346378.19	46927563.87	2008373.50	1620032.40	1.24	55.35	44.65	3628405.90
STJ	27/07/2009	07	2009	Grab	S	0.497	NaN	158520	17750	11	40.70	61.60	4750	785410.71	15708214.16	1076688.20	920018.40	1.17	53.92	46.08	1996706.60
STJ	27/07/2009	07	2009	Grab	B	4.000	4.4	298873	94719	32	51.10	53.40	4733	799442.26	15988845.10	1480029.60	1221691.10	1.21	54.78	45.22	2701720.70
STJ	10/08/2009	08	2009	Grab	S	0.520	NaN	111969	10417	9	18.20	83.50	1733	1825974.52	36519490.38	8278498.90	4391754.50	1.89	65.34	34.66	12670253.40
STJ	10/08/2009	08	2009	Grab	B	4.000	4.5	106169	9050	9	19.70	82.90	4683	1879890.13	37597802.61	9625192.50	4458422.50	2.16	68.34	31.66	14083615.00
STJ	24/08/2009	08	2009	Grab	S	0.513	NaN	238821	36884	15	26.80	76.00	900	449178.12	8983562.33	453342.40	1100022.00	0.41	29.18	70.82	1553364.40
STJ	24/08/2009	08	2009	Grab	B	5.000	4.5	238788	40817	17	27.40	75.40	1800	399889.73	7997794.62	556677.80	1061687.90	0.52	34.40	65.60	1618365.70
STJ	07/09/2009	09	2009	Grab	S	0.500	NaN	95935	9900	10	24.10	78.80	917	1442664.12	28853282.39	2023373.80	1733368.00	1.17	53.86	46.14	3756741.80
STJ	07/09/2009	09	2009	Grab	B	4.000	4.5	133719	16767	13	19.90	83.10	NaN	1436182.26	28723645.13	1790035.80	1600032.00	1.12	52.80	47.20	3390067.80
STJ	21/09/2009	09	2009	Grab	S	0.544	NaN	151870	19134	13	18.30	84.60	933	1434027.88	28680557.60	2000040.00	355007.10	5.63	84.93	15.07	2355047.10
STJ	21/09/2009	09	2009	Grab	B	3.600	4.1	240088	31784	13	17.70	84.60	933	1327807.76	26556155.11	725014.50	25000.50	29.00	96.67	3.33	750015.00
STJ	05/10/2009	10	2009	Grab	S	0.507	NaN	136519	13567	10	29.00	73.20	2767	1870392.14	37407842.81	1213357.60	711680.90	1.70	63.03	36.97	1925038.50
STJ	05/10/2009	10	2009	Grab	B	3.800	4.3	179737	20717	12	20.40	82.30	950	1669641.73	33392834.51	1096688.60	1030020.60	1.06	51.57	48.43	2126709.20
STJ	19/10/2009	10	2009	Grab	S	0.496	NaN	291189	22767	8	16.50	86.60	11467	3425252.44	68505048.74	933352.00	1335026.70	0.70	41.15	58.85	2268378.70
STJ	19/10/2009	10	2009	Grab	B	4.000	4.4	151803	10334	7	21.00	79.80	4733	5069828.46	101396569.22	1178356.90	3415068.30	0.35	25.65	74.35	4593425.20
STJ	02/11/2009	11	2009	Grab	S	0.533	NaN	196037	13950	7	20.10	82.10	8484	6912232.44	138244648.84	3308399.50	1841703.50	1.80	64.24	35.76	5150103.00
STJ	02/11/2009	11	2009	Grab	B	3.500	4	438275	37101	8	14.20	87.70	12334	6495894.52	129917890.31	3920078.40	1920038.40	2.04	67.12	32.88	5840116.80
STJ	16/11/2009	11	2009	Grab	S	0.517	NaN	110052	9167	8	57.30	47.60	8550	7837078.14	156741562.77	688347.10	51667.70	13.32	93.02	6.98	740014.80
STJ	16/11/2009	11	2009	Grab	B	4.500	5	78335	10500	13	78.10	22.90	8500	5533225.46	110664509.25	383341.00	15000.30	25.56	96.23	3.77	398341.30
STJ	30/11/2009	11	2009	Grab	S	0.524	NaN	581412	17117	3	41.00	60.40	28251	8440528.34	168810566.81	5770115.40	6028453.90	0.96	48.91	51.09	11798569.30
STJ	30/11/2009	11	2009	Grab	B	4.300	4.6	328057	22200	7	41.70	59.60	10434	4802610.85	96052217.01	3613405.60	4005080.10	0.90	47.43	52.57	7618485.70
STJ	14/12/2009	12	2009	Grab	S	0.466	NaN	342524	21884	6	45.80	55.60	18934	10282482.71	205649654.24	3650073.00	2710054.20	1.35	57.39	42.61	6360127.20
STJ	14/12/2009	12	2009	Grab	B	4.000	4.5	789566	91152	12	46.20	54.60	25467	7114949.90	142298997.92	3675073.50	3708407.50	0.99	49.77	50.23	7383481.00
KIN	15/12/2008	12	2008	Grab	S	0.563	NaN	180620	34734	19	11.20	87.40	9417	6315376.51	126307530.10	1995039.90	2668386.70	0.75	42.78	57.22	4663426.60
KIN	15/12/2008	12	2008	Grab	B	4.400	4.9	644246	111202	17	12.90	84.90	7550	7594083.21	151881664.24	1006686.80	1166690.00	0.86	46.32	53.68	2173376.80
KIN	29/12/2008	12	2008	Grab	S	0.501	NaN	159770	41684	26	60.80	37.40	11117	2943683.74	58873674.78	1355027.10	1141689.50	1.19	54.27	45.73	2496716.60
KIN	29/12/2008	12	2008	Grab	B	4.500	5	222788	35234	16	21.30	76.90	6650	2319870.00	46397399.93	1043354.20	1098355.30	0.95	48.72	51.28	2141709.50
KIN	12/01/2009	01	2009	Grab	S	0.505	NaN	290956	70485	24	19.70	78.70	5700	6406422.33	128128446.52	2045040.90	2596718.60	0.79	44.06	55.94	4641759.50
KIN	12/01/2009	01	2009	Grab	B	4.000	4.5	203671	35984	18	20.70	77.40	3800	6012246.38	120244927.52	2360047.20	2931725.30	0.81	44.60	55.40	5291772.50
KIN	27/01/2009	01	2009	Grab	S	0.512	NaN	533311	98085	18	26.40	76.10	52251	7276003.58	145520071.68	4370087.40	2915058.30	1.50	59.99	40.01	7285145.70
KIN	27/01/2009	01	2009	Grab	B	4.100	4.6	747932	112819	15	18.20	83.90	52251	5199952.80	103999055.94	4236751.40	2278378.90	1.86	65.03	34.97	6515130.30
KIN	09/02/2009	02	2009	Grab	S	0.505	NaN	485843	61085	13	17.10	84.10	76885	6624913.56	132498271.25	2806722.80	2788389.10	1.01	50.16	49.84	5595111.90
KIN	09/02/2009	02	2009	Grab	B	4.000	4.5	458859	35884	8	18.10	84.00	36101	3562645.45	71252909.03	2748388.30	2548384.30	1.08	51.89	48.11	5296772.60
KIN	02/03/2009	03	2009	Grab	S	0.513	NaN	638096	82885	13	27.50	75.20	30384	4857069.74	97141394.79	6101788.70	2760055.20	2.21	68.85	31.15	8861843.90
KIN	02/03/2009	03	2009	Grab	B	5.000	5.5	297023	33867	11	15.90	86.70	11400	4942532.92	98850658.31	5063434.60	2381714.30	2.13	68.01	31.99	7445148.90
KIN	09/03/2009	03	2009	Grab	S	0.515	NaN	290356	18167	6	18.10	84.10	12350	5267544.02	105350880.31	4560091.20	3193397.20	1.43	58.81	41.19	7753488.40
KIN	09/03/2009	03	2009	Grab	B	4.800	5.3	163720	18850	12	31.00	66.30	18984	5114002.54	102280050.89	3145062.90	3320066.40	0.95	48.65	51.35	6465129.30
KIN	23/03/2009	03	2009	Grab	S	0.506	NaN	374507	24000	6	17.20	85.30	19950	5260837.35	105216746.96	5358440.50	3413401.60	1.57	61.09	38.91	8771842.10
KIN	23/03/2009	03	2009	Grab	B	4.700	5.2	309473	16017	5	19.50	81.80	16134	5446750.67	108935013.32	4268418.70	3136729.40	1.36	57.64	42.36	7405148.10
KIN	06/04/2009	04	2009	Grab	S	0.501	NaN	351157	23117	7	21.60	82.00	72201	5949450.99	118989019.73	8746841.60	3696740.60	2.37	70.29	29.71	12443582.20
KIN	06/04/2009	04	2009	Grab	B	4.700	5.2	427909	23284	5	14.80	87.50	26601	5299428.79	105988575.73	8096828.60	3133396.00	2.58	72.10	27.90	11230224.60
KIN	20/04/2009	04	2009	Grab	S	0.504	NaN	118519	11367	10	32.00	72.10	3800	5450029.07	109000581.30	4445088.90	2743388.20	1.62	61.84	38.16	7188477.10
KIN	20/04/2009	04	2009	Grab	B	4.700	5.2	121002	13084	11	10.80	90.40	5583	4273720.81	85474416.12	3776742.20	2511716.90	1.50	60.06	39.94	6288459.10
KIN	04/05/2009	05	2009	Grab	S	0.517	NaN	170870	6067	4	12.40	89.80	24634	5211380.36	104227607.18	4535090.70	4015080.30	1.13	53.04	46.96	8550171.00
KIN	04/05/2009	05	2009	Grab	B	4.500	5	107219	3533	3	17.00	85.40	13217	5441542.70	108830853.91	975019.50	3830076.60	0.25	20.29	79.71	4805096.10
KIN	18/05/2009	05	2009	Grab	S	0.504	NaN	562911	6883	1	11.10	89.60	26234	4625427.44	92508548.80	2056707.80	2605052.10	0.79	44.12	55.88	4661759.90
KIN	18/05/2009	05	2009	Grab	B	5.000	5.5	53384	1800	3	17.60	84.30	14734	4734232.82	94684656.32	1940038.80	1050021.00	1.85	64.88	35.12	2990059.80
KIN	02/06/2009	06	2009	Grab	S	0.512	NaN	141019	13584	10	31.60	70.70	21667	4782790.59	95655811.74	2098375.30	2935058.70	0.71	41.69	58.31	5033434.00
KIN	02/06/2009	06	2009	Grab	B	4.600	5.3	49834	3183	6	15.20	86.80	12484	4310963.42	86219268.35	2048374.30	2811722.90	0.73	42.15	57.85	4860097.20
KIN	15/06/2009	06	2009	Grab	S	0.506	NaN	121052	5733	5	23.80	79.70	43634	4541313.09	90826261.82	1676700.20	2211710.90	0.76	43.12	56.88	3888411.10
KIN	15/06/2009	06	2009	Grab	B	4.500	5	54868	5067	9	7.89	92.40	7433	3423285.40	68465707.95	393341.20	811682.90	0.48	32.64	67.36	1205024.10
KIN	30/06/2009	06	2009	Grab	S	0.499	NaN	86018	9250	11	10.10	92.30	1900	673045.93	13460918.55	306672.80	118335.70	2.59	72.16	27.84	425008.50
KIN	30/06/2009	06	2009	Grab	B	4.000	4.5	100485	21834	22	35.40	69.30	950	2036972.27	40739445.44	1751701.70	1476696.20	1.19	54.26	45.74	3228397.90
KIN	13/07/2009	07	2009	Grab	S	0.504	NaN	123386	9067	7	28.30	75.00	5667	911001.49	18220029.73	2993393.20	1888371.10	1.59	61.32	38.68	4881764.30
KIN	13/07/2009	07	2009	Grab	B	5.000	5.5	183104	17500	10	20.90	82.30	6617	1110684.08	22213681.60	3153396.40	1650033.00	1.91	65.65	34.35	4803429.40
KIN	27/07/2009	07	2009	Grab	S	0.501	NaN	120236	19167	16	69.60	33.20	3783	1048319.57	20966391.32	1035020.70	983353.00	1.05	51.28	48.72	2018373.70
KIN	27/07/2009	07	2009	Grab	B	4.500	5	155286	24817	16	71.80	31.10	5667	918345.10	18366902.00	1075021.50	1123355.80	0.96	48.90	51.10	2198377.30
KIN	10/08/2009	08	2009	Grab	S	0.499	NaN	95852	9567	10	13.90	89.00	1883	1875244.17	37504883.42	8656839.80	5341773.50	1.62	61.84	38.16	13998613.30
KIN	10/08/2009	08	2009	Grab	B	4.500	5	206221	28067	14	15.80	87.10	950	1576366.59	31527331.87	7785155.70	5445108.90	1.43	58.84	41.16	13230264.60
KIN	24/08/2009	08	2009	Grab	S	0.535	NaN	252272	36017	14	21.00	82.40	1767	300039.07	6000781.35	488343.10	756681.80	0.65	39.22	60.78	1245024.90
KIN	24/08/2009	08	2009	Grab	B	4.500	5	310440	50768	16	27.80	75.10	1817	354516.69	7090333.80	568344.70	771682.10	0.74	42.41	57.59	1340026.80
KIN	07/09/2009	09	2009	Grab	S	0.493	NaN	94019	9517	10	13.70	89.30	917	1038802.84	20776056.85	1813369.60	1515030.30	1.20	54.48	45.52	3328399.90
KIN	07/09/2009	09	2009	Grab	B	3.800	4.3	127669	15850	12	15.10	87.00	933	1097514.28	21950285.66	1613365.60	1428361.90	1.13	53.04	46.96	3041727.50
KIN	21/09/2009	09	2009	Grab	S	0.478	NaN	119886	10600	9	11.80	90.70	917	1047101.87	20942037.50	690013.80	43334.20	15.92	94.09	5.91	733348.00
KIN	21/09/2009	09	2009	Grab	B	5.000	5.5	127636	14967	12	15.60	87.20	917	1011938.71	20238774.10	418341.70	45000.90	9.30	90.29	9.71	463342.60
KIN	05/10/2009	10	2009	Grab	S	0.528	NaN	109152	6983	6	23.20	80.70	950	1954450.29	39089005.76	958352.50	1195023.90	0.80	44.50	55.50	2153376.40
KIN	05/10/2009	10	2009	Grab	B	4.500	5	411642	48001	12	14.60	88.40	950	1643901.61	32878032.21	883351.00	1076688.20	0.82	45.07	54.93	1960039.20
KIN	19/10/2009	10	2009	Grab	S	0.503	NaN	247688	23250	9	17.10	85.40	13650	1861624.77	37232495.30	890017.80	776682.20	1.15	53.40	46.60	1666700.00
KIN	19/10/2009	10	2009	Grab	B	4.800	5.3	215354	19250	9	16.80	86.40	5617	1996957.07	39939141.43	818349.70	381674.30	2.14	68.19	31.81	1200024.00
KIN	02/11/2009	11	2009	Grab	S	0.502	NaN	458876	49684	11	37.70	66.20	13917	3483252.00	69665039.94	2413381.60	386674.40	6.24	86.19	13.81	2800056.00
KIN	02/11/2009	11	2009	Grab	B	4.000	4.5	179054	18950	11	27.00	77.70	933	1049106.38	20982127.63	681680.30	436675.40	1.56	60.95	39.05	1118355.70
KIN	16/11/2009	11	2009	Grab	S	0.519	NaN	274689	19017	7	34.80	67.30	3717	9832461.58	196649231.57	168336.70	35000.70	4.81	82.79	17.21	203337.40
KIN	16/11/2009	11	2009	Grab	B	5.000	5.5	473226	45018	10	84.60	18.70	14200	8894221.28	177884425.62	148336.30	26667.20	5.56	84.76	15.24	175003.50
KIN	30/11/2009	11	2009	Grab	S	0.510	NaN	251988	13667	5	11.80	90.20	26667	5621273.89	112425477.80	1508363.50	3260065.20	0.46	31.63	68.37	4768428.70
KIN	30/11/2009	11	2009	Grab	B	4.300	4.8	548228	42884	8	7.50	94.00	12684	5194782.29	103895645.87	2130042.60	3905078.10	0.55	35.29	64.71	6035120.70
KIN	14/12/2009	12	2009	Grab	S	0.481	NaN	223404	9250	4	11.90	88.80	22734	10103613.27	202072265.36	3091728.50	4480089.60	0.69	40.83	59.17	7571818.10
KIN	14/12/2009	12	2009	Grab	B	4.700	5.2	430875	31851	7	11.50	89.90	17067	11298655.24	225973104.71	4623425.80	3303399.40	1.40	58.33	41.67	7926825.20
SUC	15/12/2008	12	2008	Grab	S	0.508	NaN	191771	40201	21	12.60	85.50	4750	4444815.76	88896315.22	1906704.80	1426695.20	1.34	57.20	42.80	3333400.00
SUC	15/12/2008	12	2008	Grab	B	3.700	4.1	343124	90302	26	12.40	85.70	3800	6598386.63	131967732.64	2088375.10	1696700.60	1.23	55.17	44.83	3785075.70
SUC	29/12/2008	12	2008	Grab	S	0.522	NaN	158487	16100	10	56.40	41.70	18000	3427144.54	68542890.83	901684.70	975019.50	0.92	48.05	51.95	1876704.20
SUC	29/12/2008	12	2008	Grab	B	3.200	3.7	165520	35467	21	21.50	76.80	14217	2605989.92	52119798.38	793349.20	891684.50	0.89	47.08	52.92	1685033.70
SUC	12/01/2009	01	2009	Grab	S	0.510	NaN	254288	42668	17	14.50	84.10	6633	4957295.08	99145901.55	2280045.60	2041707.50	1.12	52.76	47.24	4321753.10
SUC	12/01/2009	01	2009	Grab	B	3.600	4.1	185704	42401	23	21.60	76.70	1900	4950082.60	99001651.99	1360027.20	2285045.70	0.60	37.31	62.69	3645072.90
SUC	27/01/2009	01	2009	Grab	S	0.525	NaN	528161	58851	11	27.40	75.60	29451	4772655.65	95453113.02	3676740.20	2023373.80	1.82	64.50	35.50	5700114.00
SUC	27/01/2009	01	2009	Grab	B	3.200	3.7	640446	111352	17	20.60	81.90	1900	5086763.73	101735274.66	2296712.60	1755035.10	1.31	56.68	43.32	4051747.70
SUC	09/02/2009	02	2009	Grab	S	0.581	NaN	450142	31651	7	29.40	72.80	67451	5125430.11	102508602.13	1738368.10	2063374.60	0.84	45.73	54.27	3801742.70
SUC	09/02/2009	02	2009	Grab	B	2.800	3.3	492360	58084	12	18.20	83.40	20850	5185490.37	103709807.49	1406694.80	1821703.10	0.77	43.57	56.43	3228397.90
SUC	02/03/2009	03	2009	Grab	S	0.508	NaN	510577	90335	18	45.20	58.30	24667	4088519.37	81770387.38	2310046.20	986686.40	2.34	70.07	29.93	3296732.60
SUC	02/03/2009	03	2009	Grab	B	3.500	4	386741	51634	13	9.88	90.80	16150	3830649.88	76612997.56	3290065.80	1798369.30	1.83	64.66	35.34	5088435.10
SUC	09/03/2009	03	2009	Grab	S	0.500	NaN	342474	51751	15	16.30	84.30	11400	4424995.50	88499909.96	3093395.20	2965059.30	1.04	51.06	48.94	6058454.50
SUC	09/03/2009	03	2009	Grab	B	3.800	4.3	164837	17684	11	13.90	87.10	5700	4874417.15	97488343.06	1711700.90	1971706.10	0.87	46.47	53.53	3683407.00
SUC	23/03/2009	03	2009	Grab	S	0.518	NaN	273022	18334	7	55.30	47.20	13300	4257253.88	85145077.53	5675113.50	3158396.50	1.80	64.25	35.75	8833510.00
SUC	23/03/2009	03	2009	Grab	B	3.500	4	327890	18217	6	21.70	80.30	15184	4758755.24	95175104.80	1640032.80	1930038.60	0.85	45.94	54.06	3570071.40
SUC	06/04/2009	04	2009	Grab	S	0.614	NaN	90818	41067	45	88.50	11.90	49368	4779043.85	95580876.91	7313479.60	3996746.60	1.83	64.66	35.34	11310226.20
SUC	06/04/2009	04	2009	Grab	B	3.000	3.5	107469	47134	44	87.20	13.80	1900	4733333.60	94666671.96	7563484.60	3266732.00	2.32	69.84	30.16	10830216.60
SUC	20/04/2009	04	2009	Grab	S	0.511	NaN	100169	8884	9	22.90	80.50	12334	4987568.75	99751374.99	3343400.20	2903391.40	1.15	53.52	46.48	6246791.60
SUC	20/04/2009	04	2009	Grab	B	4.000	4.5	64601	5017	8	18.60	82.40	6617	4288201.96	85764039.25	3651739.70	2278378.90	1.60	61.58	38.42	5930118.60
SUC	04/05/2009	05	2009	Grab	S	0.501	NaN	176520	9117	5	15.50	87.80	34167	4637154.74	92743094.82	2416715.00	4446755.60	0.54	35.21	64.79	6863470.60
SUC	04/05/2009	05	2009	Grab	B	4.000	4.5	130219	6000	5	26.70	75.80	15867	5032192.44	100643848.84	2430048.60	4083415.00	0.60	37.31	62.69	6513463.60
SUC	18/05/2009	05	2009	Grab	S	0.495	NaN	499510	13500	3	5.68	94.80	24417	4286984.27	85739685.43	2783389.00	2795055.90	1.00	49.90	50.10	5578444.90
SUC	18/05/2009	05	2009	Grab	B	4.100	4.6	77702	5633	7	31.80	69.20	14884	4810422.81	96208456.13	2895057.90	3293399.20	0.88	46.78	53.22	6188457.10
SUC	02/06/2009	06	2009	Grab	S	0.492	NaN	122652	12584	10	42.80	60.40	18967	5086182.99	101723659.77	1886704.40	3271732.10	0.58	36.58	63.42	5158436.50
SUC	02/06/2009	06	2009	Grab	B	4.200	4.7	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUC	15/06/2009	06	2009	Grab	S	0.502	NaN	172253	6667	4	25.80	77.80	104502	4478517.70	89570354.04	1620032.40	2180043.60	0.74	42.63	57.37	3800076.00
SUC	15/06/2009	06	2009	Grab	B	3.400	3.9	14184	2933	21	10.20	89.80	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
SUC	30/06/2009	06	2009	Grab	S	0.492	NaN	158803	35084	22	14.70	87.60	12217	1168084.16	23361683.22	681680.30	503343.40	1.35	57.52	42.48	1185023.70
SUC	30/06/2009	06	2009	Grab	B	3.800	4.3	97685	20717	21	21.80	82.10	11384	1543470.20	30869404.04	900018.00	560011.20	1.61	61.64	38.36	1460029.20
SUC	13/07/2009	07	2009	Grab	S	0.504	NaN	164170	10817	7	25.70	78.90	6567	864448.22	17288964.44	2395047.90	1570031.40	1.53	60.40	39.60	3965079.30
SUC	13/07/2009	07	2009	Grab	B	3.500	4	186170	14067	8	15.90	87.10	6633	827299.28	16545985.58	2146709.60	1423361.80	1.51	60.13	39.87	3570071.40
SUC	27/07/2009	07	2009	Grab	S	0.533	NaN	331373	24050	7	23.40	79.90	4683	841162.22	16823244.46	1000020.00	993353.20	1.01	50.17	49.83	1993373.20
SUC	27/07/2009	07	2009	Grab	B	4.000	4.5	171403	20767	12	58.40	45.30	5650	1046071.52	20921430.42	1120022.40	1105022.10	1.01	50.34	49.66	2225044.50
SUC	10/08/2009	08	2009	Grab	S	0.513	NaN	90918	8784	10	13.30	88.20	900	1866251.99	37325039.82	7903491.40	5156769.80	1.53	60.52	39.48	13060261.20
SUC	10/08/2009	08	2009	Grab	B	4.500	5	144053	14634	10	11.00	90.40	950	1872171.84	37443436.85	8835176.70	5146769.60	1.72	63.19	36.81	13981946.30
SUC	24/08/2009	08	2009	Grab	S	0.496	NaN	256155	33584	13	21.40	81.90	1767	NaN	NaN	291672.50	1101688.70	0.26	20.93	79.07	1393361.20
SUC	24/08/2009	08	2009	Grab	B	4.500	5	315773	40534	13	21.20	81.80	1800	308544.17	6170883.42	291672.50	1101688.70	0.26	20.93	79.07	1393361.20
SUC	07/09/2009	09	2009	Grab	S	0.501	NaN	77252	7500	10	26.90	75.60	950	1011695.17	20233903.34	1933372.00	1498363.30	1.29	56.34	43.66	3431735.30
SUC	07/09/2009	09	2009	Grab	B	4.000	4.5	73601	6817	9	16.60	88.00	950	962294.38	19245887.58	2375047.50	1478362.90	1.61	61.63	38.37	3853410.40
SUC	21/09/2009	09	2009	Grab	S	0.496	NaN	108869	9200	8	12.10	90.60	917	1227825.96	24556519.12	470009.40	31667.30	14.84	93.69	6.31	501676.70
