Zone1,Surface
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2637,0.7051,0.4828,0.4640,0.7195,0.9849,0.7543,0.4353,0.3542,0.3503,0.4410,0.4239,0.4360,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2688,0.7013,0.4837,0.4451,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.6622,0.5347,0.4224,0.3687,0.3434,0.4301,0.4543,0.4782,0.5159,0.5858,0.6944,0.6387,0.6025,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2923,0.7056,0.4500,0.3707,0.4717,0.8278,0.5819,0.4139,0.3782,0.4022,0.4411,0.4603,0.4925,,




Zone8,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.5870,0.4491,0.4200,0.4727,0.5113,0.7176,0.5380,0.4697,0.3945,0.4080,0.4735,0.4869,0.5300,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.5856,0.4381,0.3726,0.3567,0.2657,0.3511,0.3810,0.3897,0.3591,0.3876,0.4590,0.4755,0.5203,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.5747,0.4799,0.4158,0.3936,0.3417,0.3690,0.3755,0.3787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.5848,0.4442,0.3980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2815,0.6924,0.4930,0.4964,0.8455,1.0238,0.7536,0.4255,0.3211,0.2882,0.3987,0.3684,0.3813,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2980,0.7059,0.5060,0.4768,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.5716,0.4732,0.4000,0.3633,0.3650,0.4422,0.4538,0.4367,0.4093,0.4242,0.4888,0.4975,0.5033,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2982,0.6719,0.4397,0.3606,0.6487,0.8611,0.5966,0.4017,0.3340,0.3133,0.3926,0.3909,0.4076,,


Zone8,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.5670,0.4318,0.3810,0.3487,0.3457,0.5034,0.4506,0.3922,0.3666,0.3945,0.4537,0.4859,0.5233,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.5677,0.4254,0.3577,0.3071,0.2305,0.3312,0.3605,0.3410,0.3380,0.3764,0.4413,0.4753,0.5162,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.5661,0.4632,0.3930,0.3448,0.3038,0.3280,0.3491,0.3397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.5658,0.4280,0.3738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0529,0.5583,0.4279,0.3685,0.4893,0.7547,0.5696,0.3330,0.2884,0.2700,0.3655,0.3552,0.3697,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0546,0.5591,0.4264,0.3640,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.5657,0.4661,0.3865,0.3327,0.3189,0.4126,0.4222,0.3940,0.3949,0.4181,0.4963,0.5133,0.5241,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0679,0.5399,0.4007,0.3349,0.4127,0.6797,0.5019,0.3355,0.3075,0.2991,0.3759,0.3824,0.4050,,




Zone9,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.5078,0.4303,0.3863,0.3856,0.4838,0.6353,0.4893,0.4191,0.3649,0.3779,0.4091,0.4234,0.4950,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.5094,0.4267,0.3656,0.3306,0.3891,0.4973,0.4073,0.3681,0.3382,0.3629,0.3978,0.4143,0.4844,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.4971,0.4342,0.3933,0.3544,0.3055,0.3249,0.3478,0.3410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.5075,0.4270,0.3775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3778,0.6594,0.4865,0.4242,0.8520,1.1676,0.6873,0.4084,0.3101,0.2743,0.3936,0.3580,0.3745,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3777,0.6454,0.4733,0.3862,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.5017,0.4238,0.3869,0.3565,0.5072,0.5897,0.4904,0.4134,0.3716,0.3855,0.4208,0.4431,0.4921,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3871,0.5756,0.3960,0.3523,0.9597,1.1268,0.7440,0.4409,0.3537,0.3147,0.4211,0.3927,0.4054,,


Zone9,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.5016,0.4188,0.3627,0.3012,0.2700,0.4015,0.4013,0.3396,0.3439,0.3730,0.3928,0.4217,0.4656,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.5037,0.4172,0.3519,0.2856,0.2286,0.3535,0.3617,0.3094,0.3218,0.3594,0.3837,0.4130,0.4584,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.4952,0.4273,0.3786,0.3237,0.2845,0.3227,0.3359,0.3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.5014,0.4160,0.3600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8744,0.4584,0.4045,0.3224,0.3681,0.5801,0.4366,0.2827,0.2705,0.2500,0.3546,0.3430,0.3613,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8767,0.4632,0.4004,0.3235,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.4999,0.4206,0.3755,0.3187,0.3084,0.4256,0.4118,0.3588,0.3608,0.3817,0.4141,0.4440,0.4849,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8811,0.4484,0.3849,0.3180,0.3701,0.5751,0.4513,0.3022,0.2901,0.2723,0.3738,0.3673,0.3835,,




Zone10,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.4535,0.4075,0.3808,0.3678,0.3627,0.5437,0.4649,0.3786,0.3352,0.3682,0.3735,0.4121,0.4170,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.4532,0.4076,0.3640,0.3219,0.2813,0.4161,0.3899,0.3370,0.3142,0.3553,0.3652,0.4042,0.4114,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.4422,0.3993,0.3768,0.3442,0.2920,0.3186,0.3441,0.3177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.4527,0.4054,0.3744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3080,0.6307,0.4693,0.3902,0.6740,1.0430,0.6134,0.3772,0.2897,0.2480,0.3482,0.3305,0.3318,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3184,0.6339,0.4674,0.3714,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.4493,0.3944,0.3604,0.3324,0.3703,0.4966,0.4528,0.3722,0.3398,0.3730,0.3855,0.4251,0.4356,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3170,0.5854,0.3934,0.3291,0.6960,0.9818,0.6260,0.3950,0.3165,0.2710,0.3636,0.3563,0.3597,,


Zone10,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.4495,0.4002,0.3631,0.2932,0.2606,0.4289,0.4002,0.3179,0.3152,0.3717,0.3612,0.4118,0.4162,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.4504,0.4016,0.3524,0.2734,0.2202,0.3737,0.3615,0.2928,0.2992,0.3604,0.3545,0.4039,0.4116,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.4413,0.3978,0.3692,0.3247,0.2799,0.3375,0.3356,0.2915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.4490,0.3983,0.3598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8182,0.4463,0.4135,0.3196,0.4285,0.6085,0.4177,0.2861,0.2584,0.2301,0.3248,0.3216,0.3242,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8268,0.4529,0.4108,0.3127,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.4476,0.3939,0.3566,0.3150,0.2965,0.4283,0.3997,0.3265,0.3255,0.3746,0.3780,0.4239,0.4402,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8252,0.4276,0.3815,0.3096,0.4265,0.5950,0.4231,0.3003,0.2739,0.2455,0.3385,0.3423,0.3481,,




Zone11,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.3781,0.3857,0.3646,0.3317,0.3176,0.5025,0.4494,0.3532,0.3229,0.3704,0.3497,0.4207,0.4036,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.3784,0.3854,0.3537,0.2985,0.2538,0.4048,0.3871,0.3205,0.3058,0.3590,0.3430,0.4154,0.3985,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.3725,0.3697,0.3238,0.3181,0.2835,0.3260,0.3448,0.3044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.3779,0.3842,0.3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2562,0.5885,0.4578,0.3585,0.5405,0.9989,0.5904,0.3624,0.2789,0.2391,0.3380,0.3243,0.3225,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2672,0.5950,0.4577,0.3533,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.3759,0.3656,0.3132,0.3054,0.3236,0.4689,0.4391,0.3494,0.3267,0.3752,0.3541,0.4261,0.4188,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2632,0.5479,0.3896,0.3181,0.5340,0.9401,0.5935,0.3781,0.3004,0.2565,0.3499,0.3467,0.3481,,


Zone11,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.3741,0.3777,0.3462,0.2515,0.2465,0.4273,0.3685,0.2895,0.2998,0.3864,0.3376,0.4247,0.3931,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.3754,0.3795,0.3408,0.2372,0.2195,0.3952,0.3449,0.2739,0.2891,0.3784,0.3328,0.4199,0.3914,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.3718,0.3702,0.3311,0.3095,0.2694,0.3557,0.3277,0.2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.3739,0.3764,0.3417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6494,0.3762,0.3964,0.3112,0.4920,0.5762,0.3821,0.2809,0.2422,0.2405,0.3137,0.3207,0.3134,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6568,0.3823,0.3936,0.2956,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.3732,0.3655,0.3208,0.2977,0.2780,0.4235,0.3696,0.2974,0.3069,0.3874,0.3450,0.4274,0.4202,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6538,0.3668,0.3743,0.3039,0.4869,0.5707,0.3898,0.2907,0.2525,0.2511,0.3231,0.3368,0.3337,,




Zone12,Surface
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.3231,0.3303,0.3032,0.2468,0.2750,0.4575,0.3884,0.3058,0.2969,0.4053,0.3404,0.4328,0.3768,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.3226,0.3302,0.2990,0.2312,0.2404,0.4027,0.3546,0.2900,0.2891,0.4004,0.3373,0.4311,0.3736,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.3183,0.3182,0.2741,0.2357,0.2571,0.3625,0.3311,0.2820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.3230,0.3296,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7890,0.4299,0.4043,0.3339,0.5674,0.7739,0.4531,0.3144,0.2428,0.2819,0.3180,0.3370,0.3086,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7980,0.4358,0.4059,0.3261,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.3204,0.3184,0.2717,0.2276,0.2770,0.4389,0.3816,0.3034,0.2983,0.4090,0.3413,0.4370,0.3783,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7922,0.3998,0.3687,0.3143,0.5606,0.7300,0.4518,0.3214,0.2526,0.2887,0.3232,0.3471,0.3187,,


Zone12,Bottom
Simulations,01/2015,02/2015,03/2015,04/2015,05/2015,06/2015,07/2015,08/2015,09/2015,10/2015,11/2015,12/2015,01/2016,02/2016,03/2016,04/2016,05/2016,06/2016,07/2016,08/2016,09/2016,10/2016,11/2016,12/2016,01/2017,02/2017,03/2017,04/2017,05/2017,06/2017,07/2017,08/2017,09/2017,10/2017,11/2017,12/2017,01/2018,02/2018,03/2018,04/2018,05/2018,
SCERM44_2015_2016_ALL,,,,0.3205,0.3202,0.2921,0.2129,0.2509,0.4191,0.3418,0.2836,0.2880,0.4153,0.3393,0.4346,0.3697,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Capped_ALL,,,,0.3204,0.3216,0.2910,0.2048,0.2354,0.3997,0.3291,0.2758,0.2831,0.4120,0.3371,0.4333,0.3677,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Dry_ALL,,,,0.3174,0.3187,0.2843,0.2325,0.2504,0.3787,0.3218,0.2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2015_2016_Target_ALL,,,,0.3203,0.3197,0.3071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM44_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4967,0.3427,0.3735,0.3236,0.6154,0.5585,0.3520,0.2889,0.2264,0.2945,0.3109,0.3412,0.3060,,
SCERM44_2017_2018_Wet_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4995,0.3452,0.3721,0.3071,,,,,,,,,,,
SCERM8_2015_2016_ALL,,,,0.3185,0.3166,0.2806,0.2257,0.2587,0.4150,0.3427,0.2852,0.2900,0.4167,0.3406,0.4376,0.3728,,,,,,,,,,,,,,,,,,,,,,,,,,
SCERM8_2017_2018_ALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4988,0.3316,0.3600,0.3136,0.6088,0.5522,0.3561,0.2926,0.2313,0.2993,0.3145,0.3473,0.3136,,




