ISOTime,Flow,Sal,Temp,TRACE_1,AGE,SS1,SS2,Oxy,Sil,Amm,Nit,FRP,FRP_ADS,DOC,POC,DON,PON,DOP,POP,DOCR,DONR,DOPR,CPOM,GRN,CRYPT,DIATOM,DINO,DINO_IN,BGA,BGA_RHO,BGA_IN,BGA_IP
18/03/2018 10:00:00,0.144750,4.461640,23.565907,1.000000,0.000000,1.400000,0.600000,189.496723,109.263923,7.293277,13.146575,0.345250,0.034525,152.477076,396.954151,22.777918,50.797100,0.086973,0.108717,1372.293680,53.148476,0.021743,39.695415,0.161719,0.107813,0.161719,0.539065,0.081368,0.107813,1000.000000,0.016274,0.001017
18/03/2018 11:00:00,0.144125,4.456597,23.563626,1.000000,0.000000,1.400000,0.600000,189.576713,109.161438,7.234222,13.093468,0.345826,0.034583,152.328377,396.656753,22.750515,50.724238,0.086451,0.108064,1370.955390,53.084535,0.021613,39.665675,0.161239,0.107493,0.161239,0.537465,0.081127,0.107493,1000.000000,0.016225,0.001014
18/03/2018 12:00:00,0.143500,4.451554,23.561344,1.000000,0.000000,1.400000,0.600000,189.656702,109.058952,7.175167,13.040361,0.346401,0.034640,152.179678,396.359356,22.723112,50.651375,0.085930,0.107412,1369.617100,53.020595,0.021482,39.635936,0.160759,0.107173,0.160759,0.535865,0.080885,0.107173,1000.000000,0.016177,0.001011
18/03/2018 13:00:00,0.142875,4.446510,23.559062,1.000000,0.000000,1.400000,0.600000,189.736691,108.956467,7.116113,12.987254,0.346977,0.034698,152.030979,396.061958,22.695709,50.578513,0.085408,0.106760,1368.278810,52.956654,0.021352,39.606196,0.160279,0.106853,0.160279,0.534265,0.080644,0.106853,1000.000000,0.016129,0.001008
18/03/2018 14:00:00,0.142250,4.441467,23.556780,1.000000,0.000000,1.400000,0.600000,189.816681,108.853981,7.057058,12.934148,0.347552,0.034755,151.882280,395.764560,22.668306,50.505651,0.084886,0.106107,1366.940520,52.892714,0.021221,39.576456,0.159799,0.106533,0.159799,0.532665,0.080402,0.106533,1000.000000,0.016080,0.001005
18/03/2018 15:00:00,0.141625,4.436424,23.554498,1.000000,0.000000,1.400000,0.600000,189.896670,108.751495,6.998003,12.881041,0.348128,0.034813,151.733581,395.467162,22.640903,50.432788,0.084364,0.105455,1365.602230,52.828773,0.021091,39.546716,0.159320,0.106213,0.159320,0.531065,0.080161,0.106213,1000.000000,0.016032,0.001002
18/03/2018 16:00:00,0.141000,4.431381,23.552216,1.000000,0.000000,1.400000,0.600000,189.976659,108.649010,6.938948,12.827934,0.348704,0.034870,151.584882,395.169765,22.613500,50.359926,0.083842,0.104802,1364.263941,52.764833,0.020960,39.516976,0.158840,0.105893,0.158840,0.529465,0.079919,0.105893,1000.000000,0.015984,0.000999
18/03/2018 17:00:00,0.140375,4.426337,23.549934,1.000000,0.000000,1.400000,0.600000,190.056648,108.546524,6.879894,12.774827,0.349279,0.034928,151.436183,394.872367,22.586097,50.287063,0.083320,0.104150,1362.925651,52.700892,0.020830,39.487237,0.158360,0.105573,0.158360,0.527865,0.079678,0.105573,1000.000000,0.015936,0.000996
18/03/2018 18:00:00,0.139750,4.421294,23.547653,1.000000,0.000000,1.400000,0.600000,190.136638,108.444038,6.820839,12.721721,0.349855,0.034985,151.287485,394.574969,22.558694,50.214201,0.082798,0.103498,1361.587361,52.636952,0.020700,39.457497,0.157880,0.105253,0.157880,0.526265,0.079436,0.105253,1000.000000,0.015887,0.000993
18/03/2018 19:00:00,0.139125,4.416251,23.545371,1.000000,0.000000,1.400000,0.600000,190.216627,108.341553,6.761784,12.668614,0.350431,0.035043,151.138786,394.277571,22.531290,50.141338,0.082276,0.102845,1360.249071,52.573011,0.020569,39.427757,0.157400,0.104933,0.157400,0.524665,0.079195,0.104933,1000.000000,0.015839,0.000990
18/03/2018 20:00:00,0.138500,4.411207,23.543089,1.000000,0.000000,1.400000,0.600000,190.296616,108.239067,6.702730,12.615507,0.351006,0.035101,150.990087,393.980173,22.503887,50.068476,0.081754,0.102193,1358.910781,52.509071,0.020439,39.398017,0.156920,0.104613,0.156920,0.523065,0.078953,0.104613,1000.000000,0.015791,0.000987
18/03/2018 21:00:00,0.137875,4.406164,23.540807,1.000000,0.000000,1.400000,0.600000,190.376606,108.136581,6.643675,12.562400,0.351582,0.035158,150.841388,393.682776,22.476484,49.995613,0.081233,0.101541,1357.572491,52.445130,0.020308,39.368278,0.156440,0.104293,0.156440,0.521466,0.078712,0.104293,1000.000000,0.015742,0.000984
18/03/2018 22:00:00,0.137250,4.401121,23.538525,1.000000,0.000000,1.400000,0.600000,190.456595,108.034096,6.584620,12.509294,0.352157,0.035216,150.692689,393.385378,22.449081,49.922751,0.080711,0.100888,1356.234201,52.381190,0.020178,39.338538,0.155960,0.103973,0.155960,0.519866,0.078470,0.103973,1000.000000,0.015694,0.000981
18/03/2018 23:00:00,0.136625,4.396078,23.536243,1.000000,0.000000,1.400000,0.600000,190.536584,107.931610,6.525566,12.456187,0.352733,0.035273,150.543990,393.087980,22.421678,49.849888,0.080189,0.100236,1354.895911,52.317249,0.020047,39.308798,0.155480,0.103653,0.155480,0.518266,0.078229,0.103653,1000.000000,0.015646,0.000978
19/03/2018 00:00:00,0.136000,4.391034,23.533961,1.000000,0.000000,1.400000,0.600000,190.616573,107.829125,6.466511,12.403080,0.353309,0.035331,150.395291,392.790582,22.394275,49.777026,0.079667,0.099584,1353.557621,52.253309,0.019917,39.279058,0.155000,0.103333,0.155000,0.516666,0.077987,0.103333,1000.000000,0.015597,0.000975
19/03/2018 01:00:00,0.135458,4.385991,23.531679,1.000000,0.000000,1.400000,0.600000,190.696563,107.726639,6.407456,12.349973,0.353884,0.035388,150.246592,392.493185,22.366872,49.704164,0.079145,0.098931,1352.219331,52.189368,0.019786,39.249318,0.154520,0.103013,0.154520,0.515066,0.077746,0.103013,1000.000000,0.015549,0.000972
19/03/2018 02:00:00,0.134917,4.380948,23.529398,1.000000,0.000000,1.400000,0.600000,190.776552,107.624153,6.348401,12.296867,0.354460,0.035446,150.097893,392.195787,22.339469,49.631301,0.078623,0.098279,1350.881041,52.125428,0.019656,39.219579,0.154040,0.102693,0.154040,0.513466,0.077504,0.102693,1000.000000,0.015501,0.000969
19/03/2018 03:00:00,0.134375,4.375904,23.527116,1.000000,0.000000,1.400000,0.600000,190.856541,107.521668,6.289347,12.243760,0.355035,0.035504,149.949195,391.898389,22.312066,49.558439,0.078101,0.097627,1349.542751,52.061487,0.019525,39.189839,0.153560,0.102373,0.153560,0.511866,0.077263,0.102373,1000.000000,0.015453,0.000966
19/03/2018 04:00:00,0.133833,4.370861,23.524834,1.000000,0.000000,1.400000,0.600000,190.936531,107.419182,6.230292,12.190653,0.355611,0.035561,149.800496,391.600991,22.284663,49.485576,0.077579,0.096974,1348.204461,51.997546,0.019395,39.160099,0.153080,0.102053,0.153080,0.510266,0.077021,0.102053,1000.000000,0.015404,0.000963
19/03/2018 05:00:00,0.133292,4.365818,23.522552,1.000000,0.000000,1.400000,0.600000,191.016520,107.316696,6.171237,12.137546,0.356187,0.035619,149.651797,391.303594,22.257260,49.412714,0.077057,0.096322,1346.866171,51.933606,0.019264,39.130359,0.152600,0.101733,0.152600,0.508666,0.076780,0.101733,1000.000000,0.015356,0.000960
19/03/2018 06:00:00,0.132750,4.360775,23.520270,1.000000,0.000000,1.400000,0.600000,191.096509,107.214211,6.112183,12.084440,0.356762,0.035676,149.503098,391.006196,22.229857,49.339851,0.076536,0.095670,1345.527881,51.869665,0.019134,39.100620,0.152120,0.101413,0.152120,0.507066,0.076538,0.101413,1000.000000,0.015308,0.000957
19/03/2018 07:00:00,0.132208,4.355731,23.517988,1.000000,0.000000,1.400000,0.600000,191.176498,107.111725,6.053128,12.031333,0.357338,0.035734,149.354399,390.708798,22.202454,49.266989,0.076014,0.095017,1344.189591,51.805725,0.019003,39.070880,0.151640,0.101093,0.151640,0.505466,0.076297,0.101093,1000.000000,0.015259,0.000954
19/03/2018 08:00:00,0.131667,4.350688,23.515706,1.000000,0.000000,1.400000,0.600000,191.256488,107.009239,5.994073,11.978226,0.357913,0.035791,149.205700,390.411400,22.175050,49.194126,0.075492,0.094365,1342.851301,51.741784,0.018873,39.041140,0.151160,0.100773,0.151160,0.503866,0.076055,0.100773,1000.000000,0.015211,0.000951
19/03/2018 09:00:00,0.131125,4.345645,23.513425,1.000000,0.000000,1.400000,0.600000,191.336477,106.906754,5.935019,11.925119,0.358489,0.035849,149.057001,390.114002,22.147647,49.121264,0.074970,0.093712,1341.513011,51.677844,0.018742,39.011400,0.150680,0.100453,0.150680,0.502267,0.075814,0.100453,1000.000000,0.015163,0.000948
19/03/2018 10:00:00,0.130583,4.340601,23.511143,1.000000,0.000000,1.400000,0.600000,191.416466,106.804268,5.875964,11.872013,0.359065,0.035906,148.908302,389.816605,22.120244,49.048401,0.074448,0.093060,1340.174721,51.613903,0.018612,38.981660,0.150200,0.100133,0.150200,0.500667,0.075572,0.100133,1000.000000,0.015114,0.000945
19/03/2018 11:00:00,0.130042,4.335558,23.508861,1.000000,0.000000,1.400000,0.600000,191.496456,106.778892,5.816909,11.818906,0.359640,0.035964,148.759603,389.519207,22.092841,48.975539,0.073926,0.092408,1338.836431,51.549963,0.018482,38.951921,0.168500,0.112334,0.168500,0.561668,0.084780,0.112334,1000.000000,0.016956,0.001060
19/03/2018 12:00:00,0.129500,4.330515,23.506579,1.000000,0.000000,1.400000,0.600000,191.576445,106.808593,5.757854,11.765799,0.360216,0.036022,148.610905,389.221809,22.065438,48.902677,0.073404,0.091755,1337.498141,51.486022,0.018351,38.922181,0.200216,0.133477,0.200216,0.667385,0.100737,0.133477,1000.000000,0.020147,0.001259
19/03/2018 13:00:00,0.128958,4.325472,23.504297,1.000000,0.000000,1.400000,0.600000,191.656434,106.838294,5.698800,11.712693,0.360791,0.036079,148.462206,388.924411,22.038035,48.829814,0.072882,0.091103,1336.159851,51.422082,0.018221,38.892441,0.231931,0.154620,0.231931,0.773102,0.116695,0.154620,1000.000000,0.023339,0.001459
19/03/2018 14:00:00,0.128417,4.320428,23.502015,1.000000,0.000000,1.400000,0.600000,191.736423,106.867996,5.639745,11.659586,0.361367,0.036137,148.313507,388.627014,22.010632,48.756952,0.072361,0.090451,1334.821561,51.358141,0.018090,38.862701,0.263646,0.175764,0.263646,0.878819,0.132652,0.175764,1000.000000,0.026530,0.001658
19/03/2018 15:00:00,0.127875,4.315385,23.499733,1.000000,0.000000,1.400000,0.600000,191.816413,106.897697,5.580690,11.606479,0.361943,0.036194,148.164808,388.329616,21.983229,48.684089,0.071839,0.089798,1333.483271,51.294201,0.017960,38.832962,0.295361,0.196907,0.295361,0.984537,0.148609,0.196907,1000.000000,0.029722,0.001858
19/03/2018 16:00:00,0.127333,4.310342,23.497451,1.000000,0.000000,1.400000,0.600000,191.896402,106.927398,5.521636,11.553372,0.362518,0.036252,148.016109,388.032218,21.955826,48.611227,0.071317,0.089146,1332.144981,51.230260,0.017829,38.803222,0.327076,0.218051,0.327076,1.090254,0.164567,0.218051,1000.000000,0.032913,0.002057
19/03/2018 17:00:00,0.126792,4.305299,23.495170,1.000000,0.000000,1.400000,0.600000,191.976391,106.957100,5.462581,11.500266,0.363094,0.036309,147.867410,387.734820,21.928423,48.538364,0.070795,0.088494,1330.806691,51.166320,0.017699,38.773482,0.358791,0.239194,0.358791,1.195971,0.180524,0.239194,1000.000000,0.036105,0.002257
19/03/2018 18:00:00,0.126250,4.300255,23.492888,1.000000,0.000000,1.400000,0.600000,192.056381,106.986801,5.403526,11.447159,0.363670,0.036367,147.718711,387.437423,21.901020,48.465502,0.070273,0.087841,1329.468401,51.102379,0.017568,38.743742,0.390506,0.260338,0.390506,1.301688,0.196481,0.260338,1000.000000,0.039296,0.002456
19/03/2018 19:00:00,0.125708,4.295212,23.490606,1.000000,0.000000,1.400000,0.600000,192.136370,107.016503,5.344472,11.394052,0.364245,0.036425,147.570012,387.140025,21.873617,48.392639,0.069751,0.087189,1328.130112,51.038439,0.017438,38.714002,0.422221,0.281481,0.422221,1.407405,0.212438,0.281481,1000.000000,0.042488,0.002655
19/03/2018 20:00:00,0.125167,4.290169,23.488324,1.000000,0.000000,1.400000,0.600000,192.216359,107.046204,5.285417,11.340945,0.364821,0.036482,147.421314,386.842627,21.846213,48.319777,0.069229,0.086537,1326.791822,50.974498,0.017307,38.684263,0.453937,0.302624,0.453937,1.513122,0.228396,0.302624,1000.000000,0.045679,0.002855
19/03/2018 21:00:00,0.124625,4.285125,23.486042,1.000000,0.000000,1.400000,0.600000,192.296348,107.075905,5.226362,11.287839,0.365396,0.036540,147.272615,386.545229,21.818810,48.246914,0.068707,0.085884,1325.453532,50.910558,0.017177,38.654523,0.485652,0.323768,0.485652,1.618839,0.244353,0.323768,1000.000000,0.048871,0.003054
19/03/2018 22:00:00,0.124083,4.280082,23.483760,1.000000,0.000000,1.400000,0.600000,192.376338,107.105607,5.167307,11.234732,0.365972,0.036597,147.123916,386.247831,21.791407,48.174052,0.068185,0.085232,1324.115242,50.846617,0.017046,38.624783,0.517367,0.344911,0.517367,1.724556,0.260310,0.344911,1000.000000,0.052062,0.003254
19/03/2018 23:00:00,0.123542,4.275039,23.481478,1.000000,0.000000,1.400000,0.600000,192.456327,107.135308,5.108253,11.181625,0.366548,0.036655,146.975217,385.950434,21.764004,48.101190,0.067664,0.084579,1322.776952,50.782677,0.016916,38.595043,0.549082,0.366055,0.549082,1.830273,0.276268,0.366055,1000.000000,0.055254,0.003453
20/03/2018 00:00:00,0.123000,4.269996,23.479197,1.000000,0.000000,1.400000,0.600000,192.536316,107.165009,5.049198,11.128518,0.367123,0.036712,146.826518,385.653036,21.736601,48.028327,0.067142,0.083927,1321.438662,50.718736,0.016785,38.565304,0.580797,0.387198,0.580797,1.935990,0.292225,0.387198,1000.000000,0.058445,0.003653
20/03/2018 01:00:00,0.122542,4.264952,23.476915,1.000000,0.000000,1.400000,0.600000,192.616306,107.194711,4.990143,11.075412,0.367699,0.036770,146.677819,385.355638,21.709198,47.955465,0.066620,0.083275,1320.100372,50.654796,0.016655,38.535564,0.612512,0.408341,0.612512,2.041707,0.308182,0.408341,1000.000000,0.061636,0.003852
20/03/2018 02:00:00,0.122083,4.259909,23.474633,1.000000,0.000000,1.400000,0.600000,192.696295,107.224412,4.931089,11.022305,0.368274,0.036827,146.529120,385.058240,21.681795,47.882602,0.066098,0.082622,1318.762082,50.590855,0.016524,38.505824,0.644227,0.429485,0.644227,2.147424,0.324140,0.429485,1000.000000,0.064828,0.004052
20/03/2018 03:00:00,0.121625,4.254866,23.472351,1.000000,0.000000,1.400000,0.600000,192.776284,107.254114,4.872034,10.969198,0.368850,0.036885,146.380421,384.760843,21.654392,47.809740,0.065576,0.081970,1317.423792,50.526914,0.016394,38.476084,0.675942,0.450628,0.675942,2.253141,0.340097,0.450628,1000.000000,0.068019,0.004251
20/03/2018 04:00:00,0.121167,4.249822,23.470069,1.000000,0.000000,1.400000,0.600000,192.856273,107.283815,4.812979,10.916091,0.369426,0.036943,146.231722,384.463445,21.626989,47.736877,0.065054,0.081318,1316.085502,50.462974,0.016264,38.446344,0.707658,0.471772,0.707658,2.358858,0.356054,0.471772,1000.000000,0.071211,0.004451
20/03/2018 05:00:00,0.120708,4.244779,23.467787,1.000000,0.000000,1.400000,0.600000,192.936263,107.313516,4.753925,10.862985,0.370001,0.037000,146.083024,384.166047,21.599586,47.664015,0.064532,0.080665,1314.747212,50.399033,0.016133,38.416605,0.739373,0.492915,0.739373,2.464576,0.372011,0.492915,1000.000000,0.074402,0.004650
20/03/2018 06:00:00,0.120250,4.239736,23.465505,1.000000,0.000000,1.400000,0.600000,193.016252,107.343218,4.694870,10.809878,0.370577,0.037058,145.934325,383.868649,21.572183,47.591152,0.064010,0.080013,1313.408922,50.335093,0.016003,38.386865,0.771088,0.514059,0.771088,2.570293,0.387969,0.514059,1000.000000,0.077594,0.004850
20/03/2018 07:00:00,0.119792,4.234693,23.463224,1.000000,0.000000,1.400000,0.600000,193.096241,107.372919,4.635815,10.756771,0.371152,0.037115,145.785626,383.571252,21.544780,47.518290,0.063488,0.079361,1312.070632,50.271152,0.015872,38.357125,0.802803,0.535202,0.802803,2.676010,0.403926,0.535202,1000.000000,0.080785,0.005049
20/03/2018 08:00:00,0.119333,4.229649,23.460942,1.000000,0.000000,1.400000,0.600000,193.176231,107.402620,4.576760,10.703664,0.371728,0.037173,145.636927,383.273854,21.517377,47.445428,0.062967,0.078708,1310.732342,50.207212,0.015742,38.327385,0.834518,0.556345,0.834518,2.781727,0.419883,0.556345,1000.000000,0.083977,0.005249
20/03/2018 09:00:00,0.118875,4.224606,23.458660,1.000000,0.000000,1.400000,0.600000,193.256220,107.432322,4.517706,10.650558,0.372304,0.037230,145.488228,382.976456,21.489973,47.372565,0.062445,0.078056,1309.394052,50.143271,0.015611,38.297646,0.866233,0.577489,0.866233,2.887444,0.435841,0.577489,1000.000000,0.087168,0.005448
20/03/2018 10:00:00,0.118417,4.219563,23.456378,1.000000,0.000000,1.400000,0.600000,193.336209,107.462023,4.458651,10.597451,0.372879,0.037288,145.339529,382.679058,21.462570,47.299703,0.061923,0.077404,1308.055762,50.079331,0.015481,38.267906,0.897948,0.598632,0.897948,2.993161,0.451798,0.598632,1000.000000,0.090360,0.005647
20/03/2018 11:00:00,0.117958,4.214520,23.454096,1.000000,0.000000,1.400000,0.600000,193.416198,107.491724,4.399596,10.544344,0.373455,0.037345,145.190830,382.381660,21.435167,47.226840,0.061401,0.076751,1306.717472,50.015390,0.015350,38.238166,0.929663,0.619776,0.929663,3.098878,0.467755,0.619776,1000.000000,0.093551,0.005847
20/03/2018 12:00:00,0.117500,4.209476,23.451814,1.000000,0.000000,1.400000,0.600000,193.496188,107.521426,4.340542,10.491237,0.374030,0.037403,145.042131,382.084263,21.407764,47.153978,0.060879,0.076099,1305.379182,49.951450,0.015220,38.208426,0.961378,0.640919,0.961378,3.204595,0.483712,0.640919,1000.000000,0.096742,0.006046
20/03/2018 13:00:00,0.117042,4.204433,23.449532,1.000000,0.000000,1.400000,0.600000,193.576177,107.551127,4.281487,10.438131,0.374606,0.037461,144.893432,381.786865,21.380361,47.081115,0.060357,0.075446,1304.040892,49.887509,0.015089,38.178686,0.993094,0.662062,0.993094,3.310312,0.499670,0.662062,1000.000000,0.099934,0.006246
20/03/2018 14:00:00,0.116583,4.199390,23.447250,1.000000,0.000000,1.400000,0.600000,193.656166,107.580829,4.222432,10.385024,0.375182,0.037518,144.744734,381.489467,21.352958,47.008253,0.059835,0.074794,1302.702602,49.823569,0.014959,38.148947,1.024809,0.683206,1.024809,3.416029,0.515627,0.683206,1000.000000,0.103125,0.006445
20/03/2018 15:00:00,0.116125,4.194346,23.444969,1.000000,0.000000,1.400000,0.600000,193.736156,107.610530,4.163378,10.331917,0.375757,0.037576,144.596035,381.192069,21.325555,46.935390,0.059313,0.074142,1301.364312,49.759628,0.014828,38.119207,1.056524,0.704349,1.056524,3.521746,0.531584,0.704349,1000.000000,0.106317,0.006645
20/03/2018 16:00:00,0.115667,4.189303,23.442687,1.000000,0.000000,1.400000,0.600000,193.816145,107.640231,4.104323,10.278810,0.376333,0.037633,144.447336,380.894672,21.298152,46.862528,0.058792,0.073489,1300.026022,49.695688,0.014698,38.089467,1.088239,0.725493,1.088239,3.627463,0.547542,0.725493,1000.000000,0.109508,0.006844
20/03/2018 17:00:00,0.115208,4.184260,23.440405,1.000000,0.000000,1.400000,0.600000,193.896134,107.669933,4.045268,10.225704,0.376909,0.037691,144.298637,380.597274,21.270749,46.789665,0.058270,0.072837,1298.687732,49.631747,0.014567,38.059727,1.119954,0.746636,1.119954,3.733180,0.563499,0.746636,1000.000000,0.112700,0.007044
20/03/2018 18:00:00,0.114750,4.179217,23.438123,1.000000,0.000000,1.400000,0.600000,193.976123,107.699634,3.986213,10.172597,0.377484,0.037748,144.149938,380.299876,21.243346,46.716803,0.057748,0.072185,1297.349442,49.567807,0.014437,38.029988,1.151669,0.767779,1.151669,3.838897,0.579456,0.767779,1000.000000,0.115891,0.007243
20/03/2018 19:00:00,0.114292,4.174173,23.435841,1.000000,0.000000,1.400000,0.600000,194.056113,107.729335,3.927159,10.119490,0.378060,0.037806,144.001239,380.002478,21.215943,46.643941,0.057226,0.071532,1296.011152,49.503866,0.014306,38.000248,1.183384,0.788923,1.183384,3.944614,0.595414,0.788923,1000.000000,0.119083,0.007443
20/03/2018 20:00:00,0.113833,4.169130,23.433559,1.000000,0.000000,1.400000,0.600000,194.136102,107.759037,3.868104,10.066383,0.378635,0.037864,143.852540,379.705081,21.188540,46.571078,0.056704,0.070880,1294.672862,49.439926,0.014176,37.970508,1.215099,0.810066,1.215099,4.050332,0.611371,0.810066,1000.000000,0.122274,0.007642
20/03/2018 21:00:00,0.113375,4.164087,23.431277,1.000000,0.000000,1.400000,0.600000,194.216091,107.788738,3.809049,10.013277,0.379211,0.037921,143.703841,379.407683,21.161136,46.498216,0.056182,0.070228,1293.334572,49.375985,0.014046,37.940768,1.246815,0.831210,1.246815,4.156049,0.627328,0.831210,1000.000000,0.125466,0.007842
20/03/2018 22:00:00,0.112917,4.159043,23.428996,1.000000,0.000000,1.400000,0.600000,194.296081,107.818440,3.749995,9.960170,0.379787,0.037979,143.555143,379.110285,21.133733,46.425353,0.055660,0.069575,1291.996283,49.312045,0.013915,37.911029,1.278530,0.852353,1.278530,4.261766,0.643285,0.852353,1000.000000,0.128657,0.008041
20/03/2018 23:00:00,0.112458,4.154000,23.426714,1.000000,0.000000,1.400000,0.600000,194.376070,107.848141,3.690940,9.907063,0.380362,0.038036,143.406444,378.812887,21.106330,46.352491,0.055138,0.068923,1290.657993,49.248104,0.013785,37.881289,1.310245,0.873497,1.310245,4.367483,0.659243,0.873497,1000.000000,0.131849,0.008241
21/03/2018 00:00:00,0.112000,4.148957,23.424432,1.000000,0.000000,1.400000,0.600000,194.456059,107.877842,3.631885,9.853956,0.380938,0.038094,143.257745,378.515489,21.078927,46.279628,0.054616,0.068271,1289.319703,49.184164,0.013654,37.851549,1.341960,0.894640,1.341960,4.473200,0.675200,0.894640,1000.000000,0.135040,0.008440
21/03/2018 01:00:00,0.111542,4.143914,23.422150,1.000000,0.000000,1.400000,0.600000,194.536048,107.907544,3.572831,9.800850,0.381513,0.038151,143.109046,378.218092,21.051524,46.206766,0.054095,0.067618,1287.981413,49.120223,0.013524,37.821809,1.373675,0.915783,1.373675,4.578917,0.691157,0.915783,1000.000000,0.138231,0.008639
21/03/2018 02:00:00,0.111083,4.138870,23.419868,1.000000,0.000000,1.400000,0.600000,194.616038,107.937245,3.513776,9.747743,0.382089,0.038209,142.960347,377.920694,21.024121,46.133903,0.053573,0.066966,1286.643123,49.056283,0.013393,37.792069,1.405390,0.936927,1.405390,4.684634,0.707115,0.936927,1000.000000,0.141423,0.008839
21/03/2018 03:00:00,0.110625,4.133827,23.417586,1.000000,0.000000,1.400000,0.600000,194.696027,107.966946,3.454721,9.694636,0.382665,0.038266,142.811648,377.623296,20.996718,46.061041,0.053051,0.066313,1285.304833,48.992342,0.013263,37.762330,1.437105,0.958070,1.437105,4.790351,0.723072,0.958070,1000.000000,0.144614,0.009038
21/03/2018 04:00:00,0.110167,4.128784,23.415304,1.000000,0.000000,1.400000,0.600000,194.776016,107.996648,3.395666,9.641529,0.383240,0.038324,142.662949,377.325898,20.969315,45.988178,0.052529,0.065661,1283.966543,48.928401,0.013132,37.732590,1.468820,0.979214,1.468820,4.896068,0.739029,0.979214,1000.000000,0.147806,0.009238
21/03/2018 05:00:00,0.109708,4.123741,23.413022,1.000000,0.000000,1.400000,0.600000,194.856006,108.026349,3.336612,9.588423,0.383816,0.038382,142.514250,377.028501,20.941912,45.915316,0.052007,0.065009,1282.628253,48.864461,0.013002,37.702850,1.500536,1.000357,1.500536,5.001785,0.754986,1.000357,1000.000000,0.150997,0.009437
21/03/2018 06:00:00,0.109250,4.118697,23.410741,1.000000,0.000000,1.400000,0.600000,194.935995,108.056050,3.277557,9.535316,0.384391,0.038439,142.365551,376.731103,20.914509,45.842454,0.051485,0.064356,1281.289963,48.800520,0.012871,37.673110,1.532251,1.021500,1.532251,5.107502,0.770944,1.021500,1000.000000,0.154189,0.009637
21/03/2018 07:00:00,0.108792,4.113654,23.408459,1.000000,0.000000,1.400000,0.600000,195.015984,108.085752,3.218502,9.482209,0.384967,0.038497,142.216853,376.433705,20.887106,45.769591,0.050963,0.063704,1279.951673,48.736580,0.012741,37.643371,1.563966,1.042644,1.563966,5.213219,0.786901,1.042644,1000.000000,0.157380,0.009836
21/03/2018 08:00:00,0.108333,4.108611,23.406177,1.000000,0.000000,1.400000,0.600000,195.095973,108.115453,3.159448,9.429102,0.385543,0.038554,142.068154,376.136307,20.859703,45.696729,0.050441,0.063052,1278.613383,48.672639,0.012610,37.613631,1.595681,1.063787,1.595681,5.318936,0.802858,1.063787,1000.000000,0.160572,0.010036
21/03/2018 09:00:00,0.107875,4.103567,23.403895,1.000000,0.000000,1.400000,0.600000,195.175963,108.145155,3.100393,9.375996,0.386118,0.038612,141.919455,375.838910,20.832300,45.623866,0.049919,0.062399,1277.275093,48.608699,0.012480,37.583891,1.627396,1.084931,1.627396,5.424653,0.818816,1.084931,1000.000000,0.163763,0.010235
21/03/2018 10:00:00,0.107417,4.098524,23.401613,1.000000,0.000000,1.400000,0.600000,195.255952,108.174856,3.041338,9.322889,0.386694,0.038669,141.770756,375.541512,20.804896,45.551004,0.049398,0.061747,1275.936803,48.544758,0.012349,37.554151,1.659111,1.106074,1.659111,5.530370,0.834773,1.106074,1000.000000,0.166955,0.010435
21/03/2018 11:00:00,0.106958,4.095541,23.400262,1.000000,0.000000,1.400000,0.600000,195.308137,108.204557,3.000829,9.280546,0.386895,0.038690,141.681554,375.363107,20.784949,45.498724,0.049040,0.061300,1275.133982,48.498214,0.012260,37.536311,1.690826,1.127218,1.690826,5.636088,0.850730,1.127218,1000.000000,0.170146,0.010634
21/03/2018 12:00:00,0.106500,4.097527,23.401155,1.000000,0.000000,1.400000,0.600000,195.293251,108.234259,3.003594,9.263320,0.386223,0.038622,141.731176,375.462353,20.782397,45.494471,0.049067,0.061334,1275.580588,48.492259,0.012267,37.546235,1.722541,1.148361,1.722541,5.741805,0.866687,1.148361,1000.000000,0.173337,0.010834
21/03/2018 13:00:00,0.106042,4.099513,23.402048,1.000000,0.000000,1.400000,0.600000,195.278364,108.263960,3.006359,9.246094,0.385550,0.038555,141.780799,375.561599,20.779845,45.490217,0.049094,0.061368,1276.027193,48.486304,0.012274,37.556160,1.754257,1.169504,1.754257,5.847522,0.882645,1.169504,1000.000000,0.176529,0.011033
21/03/2018 14:00:00,0.105583,4.101499,23.402941,1.000000,0.000000,1.400000,0.600000,195.263477,108.293661,3.009124,9.228868,0.384878,0.038488,141.830422,375.660844,20.777293,45.485964,0.049121,0.061401,1276.473799,48.480349,0.012280,37.566084,1.785972,1.190648,1.785972,5.953239,0.898602,1.190648,1000.000000,0.179720,0.011233
21/03/2018 15:00:00,0.105125,4.103485,23.403835,1.000000,0.000000,1.400000,0.600000,195.248590,108.323363,3.011888,9.211642,0.384206,0.038421,141.880045,375.760090,20.774741,45.481710,0.049148,0.061435,1276.920405,48.474395,0.012287,37.576009,1.817687,1.211791,1.817687,6.058956,0.914559,1.211791,1000.000000,0.182912,0.011432
21/03/2018 16:00:00,0.104667,4.105471,23.404728,1.000000,0.000000,1.400000,0.600000,195.233704,108.353064,3.014653,9.194415,0.383534,0.038353,141.929668,375.859336,20.772189,45.477457,0.049175,0.061468,1277.367011,48.468440,0.012294,37.585934,1.849402,1.232935,1.849402,6.164673,0.930517,1.232935,1000.000000,0.186103,0.011631
