Site ID,Catchment,Name,Name 2,Var,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162374,Bullcreek,BullCreek Catchment - Bateman Park,Bateman Park,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162375,Bullcreek,City Of Melville Drain Network - Booragoon Lake Out,Booragoon Lake Out,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162376,Bullcreek,City Of Melville Drain Network - Piney Lakes Outlet,Piney Lakes Outlet,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162377,Bullcreek,City Of Melville Drain Network - Frederick Baldwin,Frederick Baldwin,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162378,Downstream,City Of Melville Drain Network - Marmion Reserve,Marmion Reserve,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162379,Bullcreek,City Of Melville Drain Network - Blue Gum Lake Outlet,Blue Gum Lake Outlet,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162381,Bannister Creek,Bannister Creek - Whalebacklake Inlet,Whalebacklake Inlet,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162382,Bannister Creek,Bannister Creek - DS Of Pegley St,DS Of Pegley St,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162394,Upper Swan,Chapman St Drain - Reid St,Reid St,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162395,Upper Swan,Chapman St Drain - May Holman Dr,May Holman Dr,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_DIAG_TOT_TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_DIAG_TOT_TP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_OGM_DON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_OGM_DOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_OGM_PON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162396,Upper Swan,Kitchener St Drain - Hardy St,Hardy St,WQ_OGM_POP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,Flow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,SAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,3,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,TEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,3,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,WQ_NIT_NIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,WQ_NIT_AMM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,4,,,,,,,,,,,
6162397,Ellen Brook,Yal Yal Brook South - Lower Yal Yal,Lower Yal Yal,WQ_OXY_OXY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,
