id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
        9665,  0.4024397E+06,  0.6469719E+07,    59.079,  5153.695
        9666,  0.4024383E+06,  0.6469721E+07,   101.359,  3848.661
        9667,  0.4024409E+06,  0.6469721E+07,    37.392,  3911.130
        9668,  0.4024442E+06,  0.6469717E+07,    58.900,  5920.110
        9669,  0.4024438E+06,  0.6469721E+07,    22.766,  3712.411
        9670,  0.4024521E+06,  0.6469706E+07,    28.748,  3484.980
        9671,  0.4024498E+06,  0.6469709E+07,    52.976,  3698.906
        9672,  0.4024563E+06,  0.6469706E+07,    48.653,  4168.221
        9673,  0.4024542E+06,  0.6469707E+07,    48.939,  3777.143
        9674,  0.4024606E+06,  0.6469697E+07,    37.851,  3055.723
        9675,  0.4024622E+06,  0.6469698E+07,    23.577,  3051.570
        9676,  0.4024642E+06,  0.6469696E+07,    21.708,  3014.760
        9677,  0.4024610E+06,  0.6469699E+07,    16.936,  2985.015
        9678,  0.4024612E+06,  0.6469702E+07,    17.047,  3856.382
        9679,  0.4024590E+06,  0.6469705E+07,    54.973,  3869.338
        9680,  0.4024615E+06,  0.6469704E+07,    17.237,  3672.722
        9681,  0.4024646E+06,  0.6469699E+07,    26.626,  3036.838
        9682,  0.4024629E+06,  0.6469702E+07,    34.324,  3551.130
        9683,  0.4024646E+06,  0.6469701E+07,    16.370,  3026.688
        9684,  0.4024562E+06,  0.6469708E+07,    31.980,  3942.907
        9685,  0.4024603E+06,  0.6469707E+07,    35.468,  3964.596
        9686,  0.4024589E+06,  0.6469709E+07,    45.999,  4463.962
        9687,  0.4024676E+06,  0.6469693E+07,    45.100,  3128.938
        9688,  0.4024666E+06,  0.6469695E+07,    29.268,  3111.236
        9689,  0.4024698E+06,  0.6469693E+07,   104.885,  3098.733
        9690,  0.4024687E+06,  0.6469695E+07,    13.708,  3087.320
        9691,  0.4024665E+06,  0.6469699E+07,    13.407,  3039.497
        9692,  0.4024676E+06,  0.6469697E+07,    36.052,  3305.521
        9693,  0.4024719E+06,  0.6469693E+07,   109.019,  4393.697
        9694,  0.4024708E+06,  0.6469695E+07,    11.909,  3018.405
        9695,  0.4024740E+06,  0.6469693E+07,    67.456,  5045.382
        9696,  0.4024730E+06,  0.6469695E+07,    11.840,  5136.065
        9697,  0.4024287E+06,  0.6469728E+07,    75.358,  4164.071
        9698,  0.4024280E+06,  0.6469731E+07,    94.490,  3783.151
        9699,  0.4024318E+06,  0.6469728E+07,    84.738,  3732.424
        9700,  0.4024268E+06,  0.6469733E+07,    57.827,  5019.551
        9701,  0.4024256E+06,  0.6469736E+07,    71.246,  4396.375
        9702,  0.4024311E+06,  0.6469731E+07,    60.400,  4869.606
        9703,  0.4024302E+06,  0.6469734E+07,    70.072,  4308.664
        9704,  0.4023840E+06,  0.6469759E+07,    37.203,  5378.946
        9705,  0.4023823E+06,  0.6469762E+07,    57.940,  4581.878
        9706,  0.4023884E+06,  0.6469759E+07,    32.425,  4353.727
        9707,  0.4023864E+06,  0.6469760E+07,    51.052,  4387.458
        9708,  0.4023720E+06,  0.6469778E+07,    55.612,  4377.773
        9709,  0.4023709E+06,  0.6469782E+07,    75.028,  3383.833
        9710,  0.4023742E+06,  0.6469775E+07,    74.212,  3736.316
        9711,  0.4023763E+06,  0.6469772E+07,    61.090,  4749.297
        9712,  0.4023754E+06,  0.6469779E+07,    75.244,  3550.227
        9713,  0.4023767E+06,  0.6469776E+07,    46.944,  4599.611
        9714,  0.4023784E+06,  0.6469769E+07,    70.538,  4752.017
        9715,  0.4023804E+06,  0.6469766E+07,    31.974,  5877.529
        9716,  0.4023788E+06,  0.6469773E+07,    52.305,  3726.939
        9717,  0.4023809E+06,  0.6469770E+07,    38.496,  5187.966
        9718,  0.4023847E+06,  0.6469764E+07,    32.764,  5155.972
        9719,  0.4023829E+06,  0.6469767E+07,    46.918,  4583.342
        9720,  0.4023625E+06,  0.6469788E+07,    20.812,  3202.035
        9721,  0.4023615E+06,  0.6469791E+07,    46.092,  3982.624
        9722,  0.4023688E+06,  0.6469785E+07,    37.247,  3488.728
        9723,  0.4023645E+06,  0.6469789E+07,    25.482,  3036.309
        9724,  0.4023747E+06,  0.6469786E+07,    36.667,  3506.967
        9725,  0.4023743E+06,  0.6469783E+07,    78.244,  3699.114
        9726,  0.4023933E+06,  0.6469758E+07,    59.879,  5012.099
        9727,  0.4023888E+06,  0.6469761E+07,    23.988,  4791.775
        9728,  0.4023914E+06,  0.6469761E+07,    48.900,  4860.419
        9729,  0.4023982E+06,  0.6469756E+07,    41.430,  4628.129
        9730,  0.4023961E+06,  0.6469759E+07,    92.625,  5083.116
        9731,  0.4024002E+06,  0.6469754E+07,    77.805,  5016.013
        9732,  0.4024022E+06,  0.6469751E+07,    61.945,  4291.874
        9733,  0.4024008E+06,  0.6469758E+07,   101.630,  5054.431
        9734,  0.4024030E+06,  0.6469755E+07,    44.707,  4059.763
        9735,  0.4024056E+06,  0.6469748E+07,    39.779,  3564.178
        9736,  0.4024050E+06,  0.6469753E+07,    87.454,  5087.906
        9737,  0.4024071E+06,  0.6469750E+07,    51.998,  5613.897
        9738,  0.4024090E+06,  0.6469745E+07,    60.990,  5618.830
        9739,  0.4024082E+06,  0.6469748E+07,    97.473,  4011.426
        9740,  0.4024136E+06,  0.6469744E+07,    38.481,  4285.327
        9741,  0.4024128E+06,  0.6469747E+07,    79.289,  3940.569
        9742,  0.4024181E+06,  0.6469744E+07,    66.669,  5051.760
        9743,  0.4024151E+06,  0.6469746E+07,    40.533,  4820.318
        9744,  0.4024212E+06,  0.6469742E+07,    75.213,  4453.493
        9745,  0.4024243E+06,  0.6469739E+07,    48.336,  6058.324
        9746,  0.4024244E+06,  0.6469741E+07,    36.793,  4691.863
        9747,  0.4024201E+06,  0.6469747E+07,    73.208,  4971.894
        9748,  0.4024228E+06,  0.6469745E+07,    45.306,  4993.120
        9749,  0.4024290E+06,  0.6469737E+07,    52.300,  6112.184
        9750,  0.4024267E+06,  0.6469739E+07,    78.192,  4797.356
        9751,  0.4023807E+06,  0.6469789E+07,    74.414,  4475.621
        9752,  0.4023859E+06,  0.6469787E+07,   125.238,  4403.867
        9753,  0.4023825E+06,  0.6469786E+07,    63.719,  3726.986
        9754,  0.4023792E+06,  0.6469786E+07,   106.379,  3507.723
        9755,  0.4023900E+06,  0.6469786E+07,   136.020,  3657.509
        9756,  0.4023961E+06,  0.6469785E+07,   111.807,  3444.196
        9757,  0.4023930E+06,  0.6469783E+07,    74.674,  3518.380
        9758,  0.4023844E+06,  0.6469784E+07,    50.380,  3742.467
        9759,  0.4023876E+06,  0.6469781E+07,    68.471,  3580.011
        9760,  0.4024063E+06,  0.6469787E+07,   125.652,  3535.695
        9761,  0.4024106E+06,  0.6469791E+07,    93.675,  3445.183
        9762,  0.4024033E+06,  0.6469783E+07,   140.209,  4812.119
        9763,  0.4023970E+06,  0.6469781E+07,    89.545,  3716.170
        9764,  0.4024003E+06,  0.6469780E+07,    80.634,  4548.430
        9765,  0.4024099E+06,  0.6469782E+07,   180.668,  4938.873
        9766,  0.4024064E+06,  0.6469779E+07,    96.481,  4740.088
        9767,  0.4024197E+06,  0.6469792E+07,    70.127,  3643.997
        9768,  0.4024143E+06,  0.6469786E+07,    82.016,  3564.086
        9769,  0.4024183E+06,  0.6469787E+07,    68.842,  3818.123
        9770,  0.4024290E+06,  0.6469794E+07,   122.199,  5551.262
        9771,  0.4024228E+06,  0.6469788E+07,    42.488,  3457.842
        9772,  0.4024262E+06,  0.6469788E+07,    46.361,  3913.148
        9773,  0.4024416E+06,  0.6469822E+07,  4999.500,  4999.500
        9774,  0.4024357E+06,  0.6469809E+07,   112.230,  4488.476
        9775,  0.4024411E+06,  0.6469809E+07,   164.283,  4949.110
        9776,  0.4024449E+06,  0.6469816E+07,   165.986,  5214.277
        9777,  0.4024476E+06,  0.6469822E+07,  4999.500,  4999.500
        9778,  0.4024523E+06,  0.6469829E+07,  4999.500,  4999.500
        9779,  0.4024330E+06,  0.6469799E+07,   200.650,  5624.388
        9780,  0.4024378E+06,  0.6469804E+07,   187.541,  6209.181
        9781,  0.4024329E+06,  0.6469791E+07,    97.602,  5324.298
        9782,  0.4024379E+06,  0.6469795E+07,   119.799,  6596.261
        9783,  0.4024372E+06,  0.6469791E+07,    51.749,  5360.916
        9784,  0.4022008E+06,  0.6470627E+07,    45.416,  1189.983
        9785,  0.4021978E+06,  0.6470647E+07,    32.724,   538.849
        9786,  0.4022234E+06,  0.6470643E+07,   135.134,  2354.989
        9787,  0.4022268E+06,  0.6470624E+07,   752.936,  8949.611
        9788,  0.4021948E+06,  0.6470666E+07,    30.080,   476.711
        9789,  0.4022200E+06,  0.6470661E+07,   807.980,  4454.837
        9790,  0.4021918E+06,  0.6470685E+07,    30.323,   472.351
        9791,  0.4022166E+06,  0.6470679E+07,  1270.969,  5566.142
        9792,  0.4021887E+06,  0.6470704E+07,    34.775,   714.551
        9793,  0.4022132E+06,  0.6470697E+07,   138.940,  2733.981
        9794,  0.4022098E+06,  0.6470716E+07,   881.216,  9080.275
        9795,  0.4025207E+06,  0.6469519E+07,    16.753,  3075.312
        9796,  0.4025189E+06,  0.6469521E+07,    17.081,  2972.626
        9797,  0.4025245E+06,  0.6469520E+07,    50.936,  3341.316
        9798,  0.4025284E+06,  0.6469524E+07,    74.959,  3080.042
        9799,  0.4025227E+06,  0.6469523E+07,    21.486,  3443.168
        9800,  0.4025237E+06,  0.6469525E+07,    16.946,  3286.713
        9801,  0.4025569E+06,  0.6469434E+07,    23.189,  3335.756
        9802,  0.4025591E+06,  0.6469444E+07,    13.842,   233.386
        9803,  0.4025642E+06,  0.6469438E+07,    70.210,  3819.488
        9804,  0.4025517E+06,  0.6469421E+07,  4999.500,  4999.500
        9805,  0.4025622E+06,  0.6469428E+07,    85.976,  4995.904
        9806,  0.4025613E+06,  0.6469453E+07,    11.873,   876.834
        9807,  0.4025661E+06,  0.6469447E+07,    58.304,  2110.443
        9808,  0.4025550E+06,  0.6469410E+07,  4999.500,  4999.500
        9809,  0.4025635E+06,  0.6469463E+07,    14.624,  3150.127
        9810,  0.4025680E+06,  0.6469457E+07,    62.683,  1791.200
        9811,  0.4025652E+06,  0.6469471E+07,    21.629,  3763.360
        9812,  0.4025699E+06,  0.6469466E+07,    53.481,  2365.571
        9813,  0.4025640E+06,  0.6469479E+07,    28.696,  3355.370
        9814,  0.4025697E+06,  0.6469474E+07,    69.060,  5322.296
        9815,  0.4025680E+06,  0.6469478E+07,    35.036,  3264.606
        9816,  0.4025591E+06,  0.6469484E+07,    44.826,  3018.421
        9817,  0.4025579E+06,  0.6469487E+07,    25.832,  3417.606
        9818,  0.4025609E+06,  0.6469486E+07,     7.823,  3345.869
        9819,  0.4025646E+06,  0.6469485E+07,    10.216,  3288.426
        9820,  0.4025595E+06,  0.6469493E+07,    86.272,  4993.591
        9821,  0.4025634E+06,  0.6469489E+07,    41.834,  4969.335
        9822,  0.4025586E+06,  0.6469501E+07,   132.396,  3537.939
        9823,  0.4025631E+06,  0.6469496E+07,   140.134,  4982.819
        9824,  0.4025379E+06,  0.6469519E+07,   152.670,  3523.917
        9825,  0.4025425E+06,  0.6469520E+07,    28.579,  4091.039
        9826,  0.4025339E+06,  0.6469523E+07,    67.248,  3145.286
        9827,  0.4025383E+06,  0.6469523E+07,    63.636,  5041.532
        9828,  0.4025298E+06,  0.6469527E+07,    22.221,  4451.718
        9829,  0.4025336E+06,  0.6469527E+07,    53.596,  3037.631
        9830,  0.4025593E+06,  0.6469508E+07,   200.699,  3545.774
        9831,  0.4025620E+06,  0.6469504E+07,   112.817,  3466.588
        9832,  0.4025573E+06,  0.6469512E+07,   124.675,  3511.914
        9833,  0.4025535E+06,  0.6469517E+07,   115.372,  4303.911
        9834,  0.4025646E+06,  0.6469509E+07,    77.674,  3492.731
        9835,  0.4025604E+06,  0.6469515E+07,    84.088,  4529.510
        9836,  0.4025493E+06,  0.6469522E+07,   129.890,  3685.008
        9837,  0.4025430E+06,  0.6469524E+07,   129.812,  5879.117
        9838,  0.4025474E+06,  0.6469526E+07,   106.356,  5254.628
        9839,  0.4025566E+06,  0.6469520E+07,    95.642,  3891.445
        9840,  0.4025544E+06,  0.6469524E+07,    61.850,  5746.825
        9841,  0.4025210E+06,  0.6469526E+07,     9.229,  2947.599
        9842,  0.4025129E+06,  0.6469530E+07,  4999.500,  4999.500
        9843,  0.4025127E+06,  0.6469532E+07,  4999.500,  4999.500
        9844,  0.4025149E+06,  0.6469530E+07,    19.078,  3141.004
        9845,  0.4025148E+06,  0.6469532E+07,     6.220,  4977.558
        9846,  0.4025170E+06,  0.6469529E+07,     7.846,  2780.018
        9847,  0.4025168E+06,  0.6469532E+07,     5.559,  2957.078
        9848,  0.4025190E+06,  0.6469529E+07,    10.444,  3707.587
        9849,  0.4025189E+06,  0.6469531E+07,     9.827,  2805.259
        9850,  0.4025211E+06,  0.6469528E+07,    14.299,  3062.012
        9851,  0.4025210E+06,  0.6469531E+07,     8.724,  2927.627
        9852,  0.4025251E+06,  0.6469529E+07,    42.850,  3127.970
        9853,  0.4025231E+06,  0.6469530E+07,    10.101,  2979.984
        9854,  0.4024756E+06,  0.6469682E+07,    64.326,  3093.496
        9855,  0.4024747E+06,  0.6469685E+07,     7.848,  3034.771
        9856,  0.4024764E+06,  0.6469679E+07,   130.985,  3621.435
        9857,  0.4024767E+06,  0.6469685E+07,   120.077,  3494.773
        9858,  0.4024749E+06,  0.6469691E+07,     9.978,  5377.941
        9859,  0.4024759E+06,  0.6469689E+07,    43.388,  3010.518
        9860,  0.4024751E+06,  0.6469695E+07,     7.781,  5269.983
        9861,  0.4024761E+06,  0.6469693E+07,    43.294,  4990.919
        9862,  0.4024378E+06,  0.6469725E+07,    73.584,  4610.449
        9863,  0.4024347E+06,  0.6469728E+07,    68.115,  4384.544
        9864,  0.4024375E+06,  0.6469728E+07,    37.008,  3918.695
        9865,  0.4024424E+06,  0.6469723E+07,    21.283,  3884.739
        9866,  0.4024411E+06,  0.6469725E+07,    27.657,  3834.162
        9867,  0.4024343E+06,  0.6469732E+07,    89.095,  4384.752
        9868,  0.4024477E+06,  0.6469712E+07,    58.969,  5060.598
        9869,  0.4024458E+06,  0.6469714E+07,    41.304,  4636.819
        9870,  0.4024520E+06,  0.6469710E+07,    71.900,  5574.987
        9871,  0.4024503E+06,  0.6469713E+07,    22.607,  4622.494
        9872,  0.4024472E+06,  0.6469718E+07,    25.148,  3873.730
        9873,  0.4024484E+06,  0.6469716E+07,    31.419,  5276.733
        9874,  0.4024468E+06,  0.6469721E+07,    44.412,  5062.628
        9875,  0.4024439E+06,  0.6469725E+07,    52.732,  4292.634
        9876,  0.4024467E+06,  0.6469724E+07,    38.517,  3830.920
        9877,  0.4024495E+06,  0.6469718E+07,    30.830,  3809.432
        9878,  0.4024499E+06,  0.6469721E+07,    28.978,  3874.067
        9879,  0.4024545E+06,  0.6469711E+07,    30.204,  4957.132
        9880,  0.4024627E+06,  0.6469706E+07,    63.108,  4524.527
        9881,  0.4024648E+06,  0.6469705E+07,    41.703,  5036.817
        9882,  0.4024609E+06,  0.6469709E+07,    41.142,  4117.190
        9883,  0.4024643E+06,  0.6469709E+07,    49.398,  5397.269
        9884,  0.4024665E+06,  0.6469704E+07,    28.234,  3516.772
        9885,  0.4024676E+06,  0.6469701E+07,    34.470,  3128.765
        9886,  0.4024664E+06,  0.6469708E+07,    48.763,  4303.432
        9887,  0.4024676E+06,  0.6469706E+07,    67.295,  4298.630
        9888,  0.4024572E+06,  0.6469712E+07,    27.071,  4235.210
        9889,  0.4024612E+06,  0.6469712E+07,    61.377,  5875.048
        9890,  0.4024592E+06,  0.6469713E+07,    33.129,  4716.967
        9891,  0.4024528E+06,  0.6469714E+07,    21.316,  5465.683
        9892,  0.4024544E+06,  0.6469716E+07,    14.857,  4248.983
        9893,  0.4024569E+06,  0.6469715E+07,    56.657,  4072.082
        9894,  0.4024698E+06,  0.6469697E+07,    44.245,  3139.451
        9895,  0.4024687E+06,  0.6469699E+07,    13.236,  3157.381
        9896,  0.4024719E+06,  0.6469697E+07,    92.877,  4084.377
        9897,  0.4024709E+06,  0.6469699E+07,    12.514,  3048.273
        9898,  0.4024687E+06,  0.6469703E+07,    22.873,  3905.862
        9899,  0.4024698E+06,  0.6469701E+07,    41.760,  3055.497
        9900,  0.4024741E+06,  0.6469697E+07,    65.533,  4514.838
        9901,  0.4024731E+06,  0.6469699E+07,    25.156,  4339.378
        9902,  0.4024763E+06,  0.6469697E+07,    28.746,  4172.536
        9903,  0.4024753E+06,  0.6469699E+07,     8.077,  3693.895
        9904,  0.4024334E+06,  0.6469734E+07,    56.755,  5866.020
        9905,  0.4024309E+06,  0.6469739E+07,    27.713,  4504.289
        9906,  0.4024329E+06,  0.6469738E+07,    55.133,  4339.250
        9907,  0.4024372E+06,  0.6469731E+07,    62.409,  5114.715
        9908,  0.4024370E+06,  0.6469734E+07,    61.779,  4433.517
        9909,  0.4023872E+06,  0.6469765E+07,    31.842,  4770.815
        9910,  0.4023777E+06,  0.6469778E+07,    54.846,  3649.514
        9911,  0.4023787E+06,  0.6469782E+07,    81.524,  4394.464
        9912,  0.4023813E+06,  0.6469775E+07,    48.543,  5005.732
        9913,  0.4023808E+06,  0.6469777E+07,   102.605,  4094.699
        9914,  0.4023834E+06,  0.6469771E+07,    59.849,  3635.991
        9915,  0.4023854E+06,  0.6469768E+07,    33.667,  4207.711
        9916,  0.4023854E+06,  0.6469776E+07,    62.195,  3758.835
        9917,  0.4023858E+06,  0.6469772E+07,    65.547,  3965.267
        9918,  0.4023898E+06,  0.6469765E+07,    36.255,  4546.005
        9919,  0.4023878E+06,  0.6469769E+07,    64.500,  3576.732
        9920,  0.4023819E+06,  0.6469781E+07,    83.681,  4026.586
        9921,  0.4023942E+06,  0.6469763E+07,    68.288,  4777.605
        9922,  0.4023922E+06,  0.6469766E+07,    95.824,  3608.458
        9923,  0.4023987E+06,  0.6469761E+07,    43.057,  4455.670
        9924,  0.4023966E+06,  0.6469764E+07,    83.794,  3688.876
        9925,  0.4024036E+06,  0.6469759E+07,    35.215,  3953.065
        9926,  0.4024012E+06,  0.6469762E+07,    62.569,  3793.245
        9927,  0.4024058E+06,  0.6469757E+07,    88.396,  5179.692
        9928,  0.4024080E+06,  0.6469754E+07,    57.535,  5438.294
        9929,  0.4024060E+06,  0.6469761E+07,    75.598,  3767.859
        9930,  0.4024085E+06,  0.6469758E+07,    59.280,  4856.718
        9931,  0.4024101E+06,  0.6469752E+07,    97.197,  5330.427
        9932,  0.4024120E+06,  0.6469749E+07,    45.405,  5209.575
        9933,  0.4024108E+06,  0.6469756E+07,    81.017,  5166.877
        9934,  0.4024129E+06,  0.6469754E+07,    56.771,  5057.690
        9935,  0.4024171E+06,  0.6469749E+07,    65.207,  4692.054
        9936,  0.4024148E+06,  0.6469751E+07,    73.052,  4933.228
        9937,  0.4024221E+06,  0.6469749E+07,    52.975,  4860.915
        9938,  0.4024204E+06,  0.6469751E+07,    63.272,  4685.010
        9939,  0.4024260E+06,  0.6469743E+07,    43.834,  4431.209
        9940,  0.4024286E+06,  0.6469741E+07,    46.115,  5985.585
        9941,  0.4024248E+06,  0.6469747E+07,    69.807,  5099.664
        9942,  0.4024278E+06,  0.6469745E+07,    40.264,  5231.409
        9943,  0.4024248E+06,  0.6469751E+07,    59.145,  4517.845
        9944,  0.4024272E+06,  0.6469749E+07,    53.588,  4769.180
        9945,  0.4024324E+06,  0.6469740E+07,    51.242,  4885.812
        9946,  0.4024304E+06,  0.6469743E+07,    61.891,  3976.269
        9947,  0.4023906E+06,  0.6469778E+07,    71.079,  3523.950
        9948,  0.4023972E+06,  0.6469778E+07,   115.025,  3729.418
        9949,  0.4023933E+06,  0.6469777E+07,    95.763,  3563.436
        9950,  0.4023850E+06,  0.6469778E+07,    72.610,  4559.760
        9951,  0.4023877E+06,  0.6469774E+07,    48.009,  3330.141
        9952,  0.4023900E+06,  0.6469776E+07,    66.563,  3582.056
        9953,  0.4024129E+06,  0.6469777E+07,   164.029,  5075.769
        9954,  0.4024174E+06,  0.6469782E+07,    96.826,  3809.213
        9955,  0.4024169E+06,  0.6469779E+07,    72.625,  4539.747
        9956,  0.4024034E+06,  0.6469776E+07,   100.280,  5165.106
        9957,  0.4023993E+06,  0.6469774E+07,   113.114,  3665.150
        9958,  0.4024093E+06,  0.6469774E+07,   104.061,  5066.781
        9959,  0.4024043E+06,  0.6469772E+07,    97.551,  3545.974
        9960,  0.4024070E+06,  0.6469771E+07,    86.467,  4042.953
        9961,  0.4024156E+06,  0.6469772E+07,   118.880,  4952.492
        9962,  0.4024126E+06,  0.6469770E+07,   121.648,  4625.645
        9963,  0.4024247E+06,  0.6469783E+07,   129.668,  3701.077
        9964,  0.4024209E+06,  0.6469780E+07,   116.195,  3817.511
        9965,  0.4024301E+06,  0.6469785E+07,    85.152,  5782.957
        9966,  0.4024274E+06,  0.6469780E+07,    62.865,  3883.360
        9967,  0.4024307E+06,  0.6469781E+07,    23.995,  4247.763
        9968,  0.4024347E+06,  0.6469785E+07,    47.022,  5796.347
        9969,  0.4024476E+06,  0.6469806E+07,   206.000,  5204.606
        9970,  0.4024427E+06,  0.6469800E+07,    98.544,  6397.246
        9971,  0.4024475E+06,  0.6469801E+07,    60.115,  6121.694
        9972,  0.4024514E+06,  0.6469813E+07,   204.246,  3995.524
        9973,  0.4024550E+06,  0.6469818E+07,   206.651,  5008.262
        9974,  0.4024518E+06,  0.6469803E+07,   250.118,  6170.951
        9975,  0.4024566E+06,  0.6469809E+07,   165.101,  4274.451
        9976,  0.4024597E+06,  0.6469824E+07,  4999.500,  4999.500
        9977,  0.4024646E+06,  0.6469826E+07,  4999.500,  4999.500
        9978,  0.4024684E+06,  0.6469830E+07,  4999.500,  4999.500
        9979,  0.4024602E+06,  0.6469815E+07,   183.383,  5007.190
        9980,  0.4024640E+06,  0.6469821E+07,  4999.500,  4999.500
        9981,  0.4024640E+06,  0.6469817E+07,  4999.500,  4999.500
        9982,  0.4024415E+06,  0.6469791E+07,   117.704,  5474.009
        9983,  0.4024469E+06,  0.6469796E+07,   121.592,  5871.993
        9984,  0.4024453E+06,  0.6469792E+07,    73.498,  5274.474
        9985,  0.4024390E+06,  0.6469785E+07,    75.058,  5768.381
        9986,  0.4024447E+06,  0.6469787E+07,    86.242,  4736.115
        9987,  0.4024435E+06,  0.6469784E+07,    55.995,  4268.067
        9988,  0.4024353E+06,  0.6469781E+07,    43.673,  5143.344
        9989,  0.4024390E+06,  0.6469780E+07,    46.287,  4396.515
        9990,  0.4022494E+06,  0.6470639E+07,    41.636,  1007.971
        9991,  0.4022457E+06,  0.6470657E+07,    31.944,   562.891
        9992,  0.4022714E+06,  0.6470654E+07,   543.659,  3113.944
        9993,  0.4022756E+06,  0.6470638E+07,  4606.567,  9625.386
        9994,  0.4022419E+06,  0.6470674E+07,    29.271,   477.281
        9995,  0.4022673E+06,  0.6470671E+07,   873.702,  4982.172
        9996,  0.4022381E+06,  0.6470692E+07,    29.867,   514.351
        9997,  0.4022632E+06,  0.6470688E+07,  1380.921,  5272.314
        9998,  0.4022343E+06,  0.6470709E+07,    33.358,   689.178
        9999,  0.4022590E+06,  0.6470704E+07,   563.734,  3466.169
       10000,  0.4022549E+06,  0.6470721E+07,  4549.594,  9722.181
       10001,  0.4025299E+06,  0.6469530E+07,    88.776,  3200.174
       10002,  0.4025261E+06,  0.6469531E+07,    26.245,  3816.847
       10003,  0.4025695E+06,  0.6469432E+07,    30.320,  3156.764
       10004,  0.4025711E+06,  0.6469442E+07,    13.621,   248.257
       10005,  0.4025765E+06,  0.6469436E+07,    96.131,  3982.902
       10006,  0.4025655E+06,  0.6469417E+07,  4999.500,  4999.500
       10007,  0.4025752E+06,  0.6469426E+07,   122.020,  5018.019
       10008,  0.4025727E+06,  0.6469451E+07,    11.353,  1196.583
       10009,  0.4025778E+06,  0.6469446E+07,    92.125,  2186.642
       10010,  0.4025697E+06,  0.6469405E+07,  4999.500,  4999.500
       10011,  0.4025743E+06,  0.6469461E+07,    14.587,  2199.811
       10012,  0.4025791E+06,  0.6469455E+07,    92.063,  2060.044
       10013,  0.4025743E+06,  0.6469470E+07,    23.069,  3436.890
       10014,  0.4025805E+06,  0.6469465E+07,    79.766,  2045.376
       10015,  0.4025791E+06,  0.6469469E+07,    33.211,  1662.356
       10016,  0.4025718E+06,  0.6469477E+07,    32.561,  1553.803
       10017,  0.4025783E+06,  0.6469473E+07,    55.648,  2002.163
       10018,  0.4025758E+06,  0.6469477E+07,    37.784,  1702.915
       10019,  0.4025686E+06,  0.6469484E+07,    17.018,  3132.738
       10020,  0.4025742E+06,  0.6469480E+07,    39.623,  2978.421
       10021,  0.4025724E+06,  0.6469484E+07,    27.734,  3410.853
       10022,  0.4025670E+06,  0.6469491E+07,  4999.500,  4999.500
       10023,  0.4025708E+06,  0.6469487E+07,    30.325,  4989.519
       10024,  0.4025665E+06,  0.6469499E+07,   123.671,  3538.763
       10025,  0.4025706E+06,  0.6469494E+07,   172.504,  4984.109
       10026,  0.4025673E+06,  0.6469506E+07,   132.469,  3590.169
       10027,  0.4025702E+06,  0.6469502E+07,   123.378,  3460.813
       10028,  0.4025381E+06,  0.6469527E+07,    76.190,  5540.695
       10029,  0.4025420E+06,  0.6469528E+07,   139.810,  6567.736
       10030,  0.4025337E+06,  0.6469530E+07,    48.450,  3089.668
       10031,  0.4025370E+06,  0.6469532E+07,    64.358,  6144.441
       10032,  0.4025302E+06,  0.6469534E+07,    35.401,  3122.992
       10033,  0.4025326E+06,  0.6469534E+07,    26.168,  2994.190
       10034,  0.4025687E+06,  0.6469512E+07,    88.342,  4332.488
       10035,  0.4025723E+06,  0.6469508E+07,   131.946,  3926.338
       10036,  0.4025645E+06,  0.6469517E+07,    78.125,  4392.408
       10037,  0.4025615E+06,  0.6469522E+07,    46.172,  5404.717
       10038,  0.4025729E+06,  0.6469515E+07,   205.410,  5953.439
       10039,  0.4025697E+06,  0.6469520E+07,    64.368,  4625.269
       10040,  0.4025525E+06,  0.6469527E+07,    84.253,  4588.762
       10041,  0.4025464E+06,  0.6469530E+07,   115.144,  6596.866
       10042,  0.4025500E+06,  0.6469532E+07,    99.128,  4607.150
       10043,  0.4025593E+06,  0.6469526E+07,   160.030,  5439.544
       10044,  0.4025574E+06,  0.6469530E+07,   113.731,  3390.359
       10045,  0.4025409E+06,  0.6469533E+07,    86.843,  6351.173
       10046,  0.4025444E+06,  0.6469535E+07,   123.376,  6084.845
       10047,  0.4025667E+06,  0.6469524E+07,   114.776,  3628.285
       10048,  0.4025644E+06,  0.6469528E+07,   132.574,  3776.622
       10049,  0.4025146E+06,  0.6469534E+07,    40.421,  4977.846
       10050,  0.4025140E+06,  0.6469536E+07,    47.704,  3350.271
       10051,  0.4025167E+06,  0.6469534E+07,    24.913,  2983.344
       10052,  0.4025161E+06,  0.6469536E+07,     7.028,  2963.700
       10053,  0.4025188E+06,  0.6469533E+07,     6.294,  2781.458
       10054,  0.4025181E+06,  0.6469535E+07,     9.055,  2686.918
       10055,  0.4025209E+06,  0.6469533E+07,     6.884,  2775.941
       10056,  0.4025202E+06,  0.6469535E+07,     4.861,  2661.046
       10057,  0.4025230E+06,  0.6469533E+07,     9.433,  3069.645
       10058,  0.4025222E+06,  0.6469535E+07,     5.521,  2917.948
       10059,  0.4025264E+06,  0.6469534E+07,    21.885,  3001.088
       10060,  0.4025243E+06,  0.6469534E+07,     7.519,  2967.344
       10061,  0.4024770E+06,  0.6469691E+07,    68.501,  6300.684
       10062,  0.4024772E+06,  0.6469695E+07,    65.943,  5967.696
