FVC file = swan_helena_v4g.fvc, Simulation Execution: 12/04/2019 15:05:48
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.40258379263736E+06, 0.64697637367809E+07,  0.1262825E+01,           3,  0.2438692E+02,        9630
, 0.40257143389203E+06, 0.64697713744124E+07,  0.1478825E+01,           3,  0.2621961E+02,        9631
, 0.40256694230899E+06, 0.64697721868764E+07,  0.1503150E+01,           3,  0.2223639E+02,        9632
, 0.40254454352964E+06, 0.64697735455069E+07,  0.1322625E+01,           3,  0.2117789E+02,        9633
, 0.40253994976984E+06, 0.64697734791737E+07,  0.1097950E+01,           3,  0.2203127E+02,        9634
, 0.40254909589434E+06, 0.64697738540780E+07,  0.1492950E+01,           3,  0.2020300E+02,        9635
, 0.40253536081549E+06, 0.64697739616982E+07,  0.1223075E+01,           3,  0.2270249E+02,        9636
, 0.40255220052186E+06, 0.64697738331405E+07,  0.1406350E+01,           3,  0.8720475E+01,        9637
, 0.40253076997875E+06, 0.64697748791302E+07,  0.1229950E+01,           3,  0.2293282E+02,        9638
, 0.40255394549175E+06, 0.64697733502497E+07,  0.1100200E+01,           3,  0.8741625E+01,        9639
, 0.40252616955875E+06, 0.64697754979935E+07,  0.1001800E+01,           3,  0.2205265E+02,        9640
, 0.40252169708944E+06, 0.64697751944336E+07,  0.8647250E+00,           3,  0.2136852E+02,        9641
, 0.40255569029988E+06, 0.64697728654535E+07,  0.9463750E+00,           3,  0.8794210E+01,        9642
, 0.40255743483110E+06, 0.64697723783540E+07,  0.1198875E+01,           3,  0.8815790E+01,        9643
, 0.40255917994885E+06, 0.64697718923456E+07,  0.1440275E+01,           3,  0.8856690E+01,        9644
, 0.40256234018268E+06, 0.64697718226854E+07,  0.1494950E+01,           3,  0.2133488E+02,        9645
, 0.40258753866667E+06, 0.64697625633333E+07,  0.1198033E+01,           3,  0.1146879E+02,        9646
, 0.40260123433333E+06, 0.64697977166667E+07,  0.1081233E+01,           3,  0.2172225E+02,        9647
, 0.40259836400000E+06, 0.64697946833333E+07,  0.1079533E+01,           3,  0.1859656E+02,        9648
, 0.40260337869313E+06, 0.64698061174806E+07,  0.1088275E+01,           3,  0.3949736E+02,        9649
, 0.40260043466667E+06, 0.64698014233333E+07,  0.1076600E+01,           3,  0.1820647E+02,        9650
, 0.40260608444980E+06, 0.64698122976091E+07,  0.1084325E+01,           3,  0.3876887E+02,        9651
, 0.40259295433333E+06, 0.64697893733333E+07,  0.1075800E+01,           3,  0.1629585E+02,        9652
, 0.40259061294709E+06, 0.64697854415955E+07,  0.1006600E+01,           3,  0.3046244E+02,        9653
, 0.40258821700000E+06, 0.64697816000000E+07,  0.9572000E+00,           3,  0.1547108E+02,        9654
, 0.40258932600000E+06, 0.64697783200000E+07,  0.9444667E+00,           3,  0.1640949E+02,        9655
, 0.40258719942245E+06, 0.64697743406711E+07,  0.1004425E+01,           3,  0.3263592E+02,        9656
, 0.40258509790500E+06, 0.64697690494024E+07,  0.1132125E+01,           3,  0.2445651E+02,        9657
, 0.40259467833333E+06, 0.64697957133333E+07,  0.1058633E+01,           3,  0.1859569E+02,        9658
, 0.40259197966667E+06, 0.64697929133333E+07,  0.1069600E+01,           3,  0.1901295E+02,        9659
, 0.40260940921970E+06, 0.64698188336103E+07,  0.1043150E+01,           3,  0.4539838E+02,        9660
, 0.40261275233990E+06, 0.64698252169875E+07,  0.1032975E+01,           3,  0.4327446E+02,        9661
, 0.40261523108725E+06, 0.64698317191924E+07,  0.1083800E+01,           3,  0.4160289E+02,        9662
, 0.40261779656039E+06, 0.64698387302468E+07,  0.1140700E+01,           3,  0.4703916E+02,        9663
, 0.40263527915937E+06, 0.64698621060169E+07,  0.1330150E+01,           3,  0.4814388E+02,        9664
, 0.40264347136593E+06, 0.64698688967689E+07,  0.1383675E+01,           3,  0.4772718E+02,        9665
, 0.40263610050360E+06, 0.64698688354291E+07,  0.1310525E+01,           3,  0.4963155E+02,        9666
, 0.40261975214254E+06, 0.64698460611359E+07,  0.1171850E+01,           3,  0.4630832E+02,        9667
, 0.40262218888061E+06, 0.64698528179321E+07,  0.1156550E+01,           3,  0.4457568E+02,        9668
, 0.40262575042039E+06, 0.64698590747053E+07,  0.1175575E+01,           3,  0.5101005E+02,        9669
, 0.40262944933333E+06, 0.64698630500000E+07,  0.1231033E+01,           3,  0.2587464E+02,        9670
, 0.40264813933333E+06, 0.64698766600000E+07,  0.1356900E+01,           3,  0.2371312E+02,        9671
, 0.40264427200000E+06, 0.64698742700000E+07,  0.1355233E+01,           3,  0.2609217E+02,        9672
, 0.40269652753654E+06, 0.64698889283183E+07,  0.1381350E+01,           3,  0.3878553E+02,        9673
, 0.40266874002279E+06, 0.64698826221678E+07,  0.1384225E+01,           3,  0.4363598E+02,        9674
, 0.40267532437733E+06, 0.64698886382081E+07,  0.1454900E+01,           3,  0.3963834E+02,        9675
, 0.40266837122930E+06, 0.64698888253841E+07,  0.1408725E+01,           3,  0.4622406E+02,        9676
, 0.40269050652725E+06, 0.64698947387980E+07,  0.1446675E+01,           3,  0.4124264E+02,        9677
, 0.40268355803728E+06, 0.64698945834755E+07,  0.1496725E+01,           3,  0.4075533E+02,        9678
, 0.40269739820128E+06, 0.64698948380276E+07,  0.1433275E+01,           3,  0.4030251E+02,        9679
, 0.40267659411916E+06, 0.64698943569855E+07,  0.1515275E+01,           3,  0.3992703E+02,        9680
, 0.40265182066667E+06, 0.64698830100000E+07,  0.1326967E+01,           3,  0.2340916E+02,        9681
, 0.40264807866667E+06, 0.64698808400000E+07,  0.1331033E+01,           3,  0.2381824E+02,        9682
, 0.40265926166667E+06, 0.64698875866667E+07,  0.1325767E+01,           3,  0.2494728E+02,        9683
, 0.40265519666667E+06, 0.64698894433333E+07,  0.1351867E+01,           3,  0.2031545E+02,        9684
, 0.40265180966667E+06, 0.64698873333333E+07,  0.1332433E+01,           3,  0.2512024E+02,        9685
, 0.40266222245023E+06, 0.64698913208129E+07,  0.1405625E+01,           3,  0.3820281E+02,        9686
, 0.40360442435061E+06, 0.64715667179112E+07, -0.9471433E+00,           1,  0.4497325E+03,        9687
, 0.40360341735323E+06, 0.64715788490242E+07, -0.1255899E+01,           1,  0.4576305E+03,        9688
, 0.40360239993814E+06, 0.64715909790270E+07, -0.1565100E+01,           1,  0.4655168E+03,        9689
, 0.40360138811722E+06, 0.64716031096225E+07, -0.1683527E+01,           1,  0.4733934E+03,        9690
, 0.40276735866667E+06, 0.64699413033333E+07,  0.1874433E+01,           3,  0.4450079E+02,        9691
, 0.40276586733333E+06, 0.64699363533333E+07,  0.1792867E+01,           3,  0.2974429E+02,        9692
, 0.40276492778257E+06, 0.64699241280345E+07,  0.1660850E+01,           3,  0.1778836E+02,        9693
, 0.40276009531226E+06, 0.64699342253872E+07,  0.1771000E+01,           3,  0.5716578E+02,        9694
, 0.40276314333333E+06, 0.64699294233333E+07,  0.1734200E+01,           3,  0.9449000E+01,        9695
, 0.40276129377056E+06, 0.64699266264621E+07,  0.1616025E+01,           3,  0.1638573E+02,        9696
, 0.40276233166667E+06, 0.64699214733333E+07,  0.1524100E+01,           3,  0.7170620E+01,        9697
, 0.40275959266667E+06, 0.64699176566667E+07,  0.1335033E+01,           3,  0.8236235E+01,        9698
, 0.40275827049939E+06, 0.64699147001872E+07,  0.1350750E+01,           3,  0.1783551E+02,        9699
, 0.40275896231883E+06, 0.64699241031793E+07,  0.1490925E+01,           3,  0.2407934E+02,        9700
, 0.40275656796261E+06, 0.64699209766317E+07,  0.1387750E+01,           3,  0.2386570E+02,        9701
, 0.40275563582138E+06, 0.64699111947103E+07,  0.1421000E+01,           3,  0.1966475E+02,        9702
, 0.40275274746999E+06, 0.64699075060675E+07,  0.1442975E+01,           3,  0.1988392E+02,        9703
, 0.40274998633333E+06, 0.64699054300000E+07,  0.1402733E+01,           3,  0.8403280E+01,        9704
, 0.40274893300000E+06, 0.64699028633333E+07,  0.1378433E+01,           3,  0.1160442E+02,        9705
, 0.40274421345368E+06, 0.64699021883661E+07,  0.1352650E+01,           3,  0.2985894E+02,        9706
, 0.40273821385238E+06, 0.64699017977258E+07,  0.1304075E+01,           3,  0.3363978E+02,        9707
, 0.40273208974728E+06, 0.64699015993666E+07,  0.1340925E+01,           3,  0.3409858E+02,        9708
, 0.40271884155482E+06, 0.64698955842168E+07,  0.1448475E+01,           3,  0.3724961E+02,        9709
, 0.40272592578189E+06, 0.64699013970782E+07,  0.1420675E+01,           3,  0.3492072E+02,        9710
, 0.40271999951199E+06, 0.64699013906137E+07,  0.1432325E+01,           3,  0.3218097E+02,        9711
, 0.40271205833256E+06, 0.64698957154025E+07,  0.1465825E+01,           3,  0.4348328E+02,        9712
, 0.40270567079502E+06, 0.64698983915840E+07,  0.1514675E+01,           3,  0.4481577E+02,        9713
, 0.40270275833333E+06, 0.64698942866667E+07,  0.1458967E+01,           3,  0.2025872E+02,        9714
, 0.40325462300000E+06, 0.64697222800000E+07,  0.1516167E+01,           3,  0.1056054E+03,        9715
, 0.40326157013435E+06, 0.64697299833528E+07,  0.1659375E+01,           3,  0.2291758E+03,        9716
, 0.40325344925256E+06, 0.64697433572447E+07,  0.1430025E+01,           3,  0.2468884E+03,        9717
, 0.40324471400000E+06, 0.64697518466667E+07,  0.1529533E+01,           3,  0.1109421E+03,        9718
, 0.40324252628303E+06, 0.64697636430941E+07,  0.1281925E+01,           3,  0.2891883E+03,        9719
, 0.40324172100000E+06, 0.64697759466667E+07,  0.1133867E+01,           3,  0.1408487E+03,        9720
, 0.40323585483331E+06, 0.64697809619322E+07,  0.1142050E+01,           2,  0.1027321E+03,        9721
, 0.40323244971121E+06, 0.64697850921077E+07,  0.5160750E+00,           2,  0.1053932E+03,        9722
, 0.40322904594825E+06, 0.64697892260775E+07,  0.1704250E+00,           2,  0.1081372E+03,        9723
, 0.40324519913805E+06, 0.64698013805963E+07,  0.5993500E+00,           2,  0.1145026E+03,        9724
, 0.40323231017496E+06, 0.64698342922906E+07,  0.1818175E+01,           3,  0.3276231E+03,        9725
, 0.40322006422175E+06, 0.64698448879957E+07,  0.1849700E+01,           3,  0.3209834E+03,        9726
, 0.40324143200000E+06, 0.64698235733333E+07,  0.1791133E+01,           3,  0.1814705E+03,        9727
, 0.40320900300000E+06, 0.64698523500000E+07,  0.1983500E+01,           3,  0.1246714E+03,        9728
, 0.40325997401656E+06, 0.64698160741284E+07,  0.1490175E+01,           2,  0.1254548E+03,        9729
, 0.40325711408648E+06, 0.64698285511420E+07,  0.1750325E+01,           3,  0.3992349E+03,        9730
, 0.40326290955650E+06, 0.64698107395686E+07,  0.9932500E+00,           2,  0.1223623E+03,        9731
, 0.40322837230647E+06, 0.64699356429190E+07,  0.1566200E+01,           3,  0.6828141E+03,        9732
, 0.40323147866667E+06, 0.64699038233333E+07,  0.1574900E+01,           3,  0.3227789E+03,        9733
, 0.40323790466667E+06, 0.64699173500000E+07,  0.1511833E+01,           3,  0.3081533E+03,        9734
, 0.40323346749171E+06, 0.64698783091809E+07,  0.1824100E+01,           3,  0.3527561E+03,        9735
, 0.40323968266667E+06, 0.64698927033333E+07,  0.1735867E+01,           3,  0.2404045E+03,        9736
, 0.40322991303353E+06, 0.64698595441056E+07,  0.1875900E+01,           3,  0.2954328E+03,        9737
, 0.40258119613789E+06, 0.64697718200342E+07,  0.1182625E+01,           3,  0.2674068E+02,        9738
, 0.40257711833621E+06, 0.64697746841506E+07,  0.1264250E+01,           3,  0.2400816E+02,        9739
, 0.40257293979275E+06, 0.64697767016317E+07,  0.1406175E+01,           3,  0.2710494E+02,        9740
, 0.40256968066667E+06, 0.64697785666667E+07,  0.1451000E+01,           3,  0.1286505E+02,        9741
, 0.40256600706535E+06, 0.64697772127828E+07,  0.1443150E+01,           3,  0.2802423E+02,        9742
, 0.40256249500000E+06, 0.64697757466667E+07,  0.1476867E+01,           3,  0.1009048E+02,        9743
, 0.40254550524766E+06, 0.64697780512908E+07,  0.1268250E+01,           3,  0.2039162E+02,        9744
, 0.40254083489246E+06, 0.64697782423731E+07,  0.1030375E+01,           3,  0.2362700E+02,        9745
, 0.40255021076526E+06, 0.64697783822234E+07,  0.1442600E+01,           3,  0.1962544E+02,        9746
, 0.40253582052509E+06, 0.64697787399184E+07,  0.1239925E+01,           3,  0.2408261E+02,        9747
, 0.40255336049558E+06, 0.64697785102553E+07,  0.1355275E+01,           3,  0.8741985E+01,        9748
, 0.40253064720795E+06, 0.64697797418890E+07,  0.1318750E+01,           3,  0.2439412E+02,        9749
, 0.40255511214081E+06, 0.64697780435614E+07,  0.1127775E+01,           3,  0.8768295E+01,        9750
, 0.40252577542341E+06, 0.64697802435702E+07,  0.1127425E+01,           3,  0.2140554E+02,        9751
, 0.40255686449119E+06, 0.64697775752520E+07,  0.1040625E+01,           3,  0.8806290E+01,        9752
, 0.40252128910596E+06, 0.64697800359804E+07,  0.9392250E+00,           3,  0.2104633E+02,        9753
, 0.40255861679881E+06, 0.64697771054611E+07,  0.1255050E+01,           3,  0.8842500E+01,        9754
, 0.40256036851974E+06, 0.64697766381507E+07,  0.1435250E+01,           3,  0.8866125E+01,        9755
, 0.40259664433333E+06, 0.64698019800000E+07,  0.1049833E+01,           3,  0.2055963E+02,        9756
, 0.40259375833333E+06, 0.64697993033333E+07,  0.1033567E+01,           3,  0.1881674E+02,        9757
, 0.40259851456216E+06, 0.64698101348345E+07,  0.1121750E+01,           3,  0.4382838E+02,        9758
, 0.40259568333333E+06, 0.64698055633333E+07,  0.1064033E+01,           3,  0.1939206E+02,        9759
, 0.40260141343227E+06, 0.64698161738624E+07,  0.1160825E+01,           3,  0.4111901E+02,        9760
, 0.40260432009358E+06, 0.64698224936219E+07,  0.1123025E+01,           3,  0.4496770E+02,        9761
, 0.40258804558164E+06, 0.64697942237784E+07,  0.1051975E+01,           3,  0.3061597E+02,        9762
, 0.40258619202151E+06, 0.64697886881121E+07,  0.1087625E+01,           3,  0.2866252E+02,        9763
, 0.40258446511615E+06, 0.64697830301921E+07,  0.1031600E+01,           3,  0.2783373E+02,        9764
, 0.40258286281118E+06, 0.64697772893394E+07,  0.1060975E+01,           3,  0.2753094E+02,        9765
, 0.40258946873164E+06, 0.64698007159156E+07,  0.1011375E+01,           3,  0.3292461E+02,        9766
, 0.40260725443279E+06, 0.64698288624793E+07,  0.1072525E+01,           3,  0.4398697E+02,        9767
, 0.40261039566667E+06, 0.64698333466667E+07,  0.1079300E+01,           3,  0.2427452E+02,        9768
, 0.40261271100000E+06, 0.64698405300000E+07,  0.1121900E+01,           3,  0.2578791E+02,        9769
, 0.40260937200000E+06, 0.64698374833333E+07,  0.1098800E+01,           3,  0.2669424E+02,        9770
, 0.40261485100000E+06, 0.64698480100000E+07,  0.1138600E+01,           3,  0.2867775E+02,        9771
, 0.40261159466667E+06, 0.64698447233333E+07,  0.1129533E+01,           3,  0.2640405E+02,        9772
, 0.40262854827553E+06, 0.64698685671057E+07,  0.1192225E+01,           3,  0.5154130E+02,        9773
, 0.40264045266667E+06, 0.64698762633333E+07,  0.1301467E+01,           3,  0.2592801E+02,        9774
, 0.40263648466667E+06, 0.64698742333333E+07,  0.1269533E+01,           3,  0.2523050E+02,        9775
, 0.40263275362502E+06, 0.64698781689571E+07,  0.1193800E+01,           3,  0.4421746E+02,        9776
, 0.40262662270744E+06, 0.64698749795854E+07,  0.1155700E+01,           3,  0.5287398E+02,        9777
, 0.40261670623242E+06, 0.64698570795248E+07,  0.1103975E+01,           3,  0.4869983E+02,        9778
, 0.40261359366667E+06, 0.64698522633333E+07,  0.1118800E+01,           3,  0.2473657E+02,        9779
, 0.40262059833333E+06, 0.64698616100000E+07,  0.1111233E+01,           3,  0.2775083E+02,        9780
, 0.40262077068014E+06, 0.64698669160053E+07,  0.1124500E+01,           3,  0.5281635E+02,        9781
, 0.40264435900000E+06, 0.64698828533333E+07,  0.1287167E+01,           3,  0.2308283E+02,        9782
, 0.40264060033333E+06, 0.64698806666667E+07,  0.1259267E+01,           3,  0.2378758E+02,        9783
, 0.40267015594453E+06, 0.64698947302700E+07,  0.1508525E+01,           3,  0.3479723E+02,        9784
, 0.40266436864834E+06, 0.64698973551815E+07,  0.1535575E+01,           3,  0.4187854E+02,        9785
, 0.40269083275618E+06, 0.64699004926222E+07,  0.1435475E+01,           3,  0.3638710E+02,        9786
, 0.40268437811993E+06, 0.64699003227015E+07,  0.1512675E+01,           3,  0.3675455E+02,        9787
, 0.40269720801840E+06, 0.64699006494063E+07,  0.1369800E+01,           3,  0.3615349E+02,        9788
, 0.40267800475610E+06, 0.64699001616605E+07,  0.1558950E+01,           3,  0.3614606E+02,        9789
, 0.40270208933333E+06, 0.64699017733333E+07,  0.1441300E+01,           3,  0.1710450E+02,        9790
, 0.40267195909524E+06, 0.64699002016744E+07,  0.1583650E+01,           3,  0.3280080E+02,        9791
, 0.40264794233333E+06, 0.64698893033333E+07,  0.1326067E+01,           3,  0.2544545E+02,        9792
, 0.40264423366667E+06, 0.64698869933333E+07,  0.1276733E+01,           3,  0.2242740E+02,        9793
, 0.40265585245661E+06, 0.64698941392249E+07,  0.1450400E+01,           3,  0.3483099E+02,        9794
, 0.40265068800000E+06, 0.64698954333333E+07,  0.1443433E+01,           3,  0.1874073E+02,        9795
, 0.40264750333333E+06, 0.64698933000000E+07,  0.1358800E+01,           3,  0.2252823E+02,        9796
, 0.40266047166667E+06, 0.64699002933333E+07,  0.1562733E+01,           3,  0.2124052E+02,        9797
, 0.40265712066667E+06, 0.64698985400000E+07,  0.1532667E+01,           3,  0.2137765E+02,        9798
, 0.40364147705368E+06, 0.64715688136110E+07, -0.9296712E+00,           1,  0.4505909E+03,        9799
, 0.40364111994134E+06, 0.64715810094749E+07, -0.1248363E+01,           1,  0.4588579E+03,        9800
, 0.40364076274687E+06, 0.64715932053098E+07, -0.1573694E+01,           1,  0.4663784E+03,        9801
, 0.40364040833073E+06, 0.64716053986836E+07, -0.1704723E+01,           1,  0.4744650E+03,        9802
, 0.40275771933333E+06, 0.64699303933333E+07,  0.1589100E+01,           3,  0.1068950E+02,        9803
, 0.40275166520800E+06, 0.64699279480114E+07,  0.1587875E+01,           3,  0.6466738E+02,        9804
, 0.40275598166667E+06, 0.64699289700000E+07,  0.1553400E+01,           3,  0.1330705E+02,        9805
, 0.40275417414088E+06, 0.64699178516891E+07,  0.1379675E+01,           3,  0.2357911E+02,        9806
, 0.40275178050219E+06, 0.64699147266848E+07,  0.1450725E+01,           3,  0.2337683E+02,        9807
, 0.40274823366667E+06, 0.64699241400000E+07,  0.1521067E+01,           3,  0.2693009E+02,        9808
, 0.40275009966667E+06, 0.64699206900000E+07,  0.1527033E+01,           3,  0.1161142E+02,        9809
, 0.40274938702157E+06, 0.64699115983291E+07,  0.1469900E+01,           3,  0.2312263E+02,        9810
, 0.40274775633333E+06, 0.64699095400000E+07,  0.1298067E+01,           3,  0.5821240E+01,        9811
, 0.40274818300000E+06, 0.64699070300000E+07,  0.1263567E+01,           3,  0.5805120E+01,        9812
, 0.40274532166667E+06, 0.64699059933333E+07,  0.1261000E+01,           3,  0.1132800E+02,        9813
, 0.40274290500000E+06, 0.64699083200000E+07,  0.1302500E+01,           3,  0.2155215E+02,        9814
, 0.40273791372030E+06, 0.64699081246930E+07,  0.1399425E+01,           3,  0.4288740E+02,        9815
, 0.40273191866540E+06, 0.64699079622873E+07,  0.1370400E+01,           3,  0.4274606E+02,        9816
, 0.40272592267400E+06, 0.64699078022839E+07,  0.1442200E+01,           3,  0.4255254E+02,        9817
, 0.40271378262879E+06, 0.64699012712380E+07,  0.1469525E+01,           3,  0.3383459E+02,        9818
, 0.40271992627329E+06, 0.64699076444998E+07,  0.1460700E+01,           3,  0.4240392E+02,        9819
, 0.40271393118949E+06, 0.64699074822865E+07,  0.1484300E+01,           3,  0.4226225E+02,        9820
, 0.40270889766667E+06, 0.64699020733333E+07,  0.1533533E+01,           3,  0.1588595E+02,        9821
, 0.40270793519828E+06, 0.64699073222830E+07,  0.1565650E+01,           3,  0.4206899E+02,        9822
, 0.40270193920780E+06, 0.64699071622870E+07,  0.1532225E+01,           3,  0.4189985E+02,        9823
, 0.40327402557697E+06, 0.64697231170048E+07,  0.2132325E+01,           3,  0.2034325E+03,        9824
, 0.40327501542395E+06, 0.64697374736403E+07,  0.2117150E+01,           3,  0.2205390E+03,        9825
, 0.40326804419454E+06, 0.64697510190857E+07,  0.1780325E+01,           3,  0.3018741E+03,        9826
, 0.40326053796300E+06, 0.64697657892376E+07,  0.1369925E+01,           3,  0.2747757E+03,        9827
, 0.40325530618256E+06, 0.64697816768203E+07,  0.1225975E+01,           3,  0.2887897E+03,        9828
, 0.40325156269627E+06, 0.64697919422788E+07,  0.1134100E+01,           2,  0.1081901E+03,        9829
, 0.40324838177001E+06, 0.64697966609861E+07,  0.4480500E+00,           2,  0.1113165E+03,        9830
, 0.40326584756477E+06, 0.64698054036455E+07,  0.4348750E+00,           2,  0.1191890E+03,        9831
, 0.40325031062771E+06, 0.64698457005537E+07,  0.1848400E+01,           3,  0.3932554E+03,        9832
, 0.40324270900000E+06, 0.64698577066667E+07,  0.1760733E+01,           3,  0.1747106E+03,        9833
, 0.40327888875771E+06, 0.64698243801899E+07,  0.1418625E+01,           2,  0.1311045E+03,        9834
, 0.40327629171319E+06, 0.64698364489085E+07,  0.1631525E+01,           3,  0.3792151E+03,        9835
, 0.40328147103737E+06, 0.64698185998673E+07,  0.1262400E+01,           2,  0.1278530E+03,        9836
, 0.40327588900000E+06, 0.64698513866667E+07,  0.1718533E+01,           3,  0.1669928E+03,        9837
, 0.40326527966667E+06, 0.64698547833333E+07,  0.1713900E+01,           3,  0.2039219E+03,        9838
, 0.40328405587941E+06, 0.64698128180126E+07,  0.4932250E+00,           2,  0.1246737E+03,        9839
, 0.40325219118909E+06, 0.64699451767643E+07,  0.2375025E+01,           3,  0.6872317E+03,        9840
, 0.40325686528306E+06, 0.64699179677969E+07,  0.2000475E+01,           3,  0.5843296E+03,        9841
, 0.40325734639342E+06, 0.64698938717848E+07,  0.1916000E+01,           3,  0.4476434E+03,        9842
, 0.40325180154532E+06, 0.64698727819074E+07,  0.1827400E+01,           3,  0.3655566E+03,        9843
, 0.40257869100955E+06, 0.64697798919381E+07,  0.1124050E+01,           3,  0.2676504E+02,        9844
, 0.40257452803443E+06, 0.64697821202439E+07,  0.1248950E+01,           3,  0.2396238E+02,        9845
, 0.40257003677208E+06, 0.64697827919611E+07,  0.1315050E+01,           3,  0.2165899E+02,        9846
, 0.40256613066667E+06, 0.64697829166667E+07,  0.1301667E+01,           3,  0.1084082E+02,        9847
, 0.40256407133333E+06, 0.64697808866667E+07,  0.1380633E+01,           3,  0.1216184E+02,        9848
, 0.40256155779789E+06, 0.64697813854696E+07,  0.1390950E+01,           3,  0.8890300E+01,        9849
, 0.40254710253418E+06, 0.64697825040691E+07,  0.1281225E+01,           3,  0.1847377E+02,        9850
, 0.40254408433333E+06, 0.64697838633333E+07,  0.1143800E+01,           3,  0.1130604E+02,        9851
, 0.40254037751775E+06, 0.64697833050635E+07,  0.1121475E+01,           3,  0.2809977E+02,        9852
, 0.40255038866667E+06, 0.64697820333333E+07,  0.1403133E+01,           3,  0.1107307E+02,        9853
, 0.40253632866667E+06, 0.64697826633333E+07,  0.1272400E+01,           3,  0.1350546E+02,        9854
, 0.40255452030660E+06, 0.64697831904683E+07,  0.1333900E+01,           3,  0.8754120E+01,        9855
, 0.40255237366667E+06, 0.64697839400000E+07,  0.1348133E+01,           3,  0.9781015E+01,        9856
, 0.40253392633333E+06, 0.64697846600000E+07,  0.1437800E+01,           3,  0.1298604E+02,        9857
, 0.40253090000000E+06, 0.64697835500000E+07,  0.1389900E+01,           3,  0.1341558E+02,        9858
, 0.40255627933103E+06, 0.64697827383533E+07,  0.1225675E+01,           3,  0.8792065E+01,        9859
, 0.40252864266667E+06, 0.64697856633333E+07,  0.1227433E+01,           3,  0.1208451E+02,        9860
, 0.40252521073091E+06, 0.64697850057817E+07,  0.1108575E+01,           3,  0.2013794E+02,        9861
, 0.40255803899293E+06, 0.64697822852590E+07,  0.1142050E+01,           3,  0.8815770E+01,        9862
, 0.40252091254707E+06, 0.64697848523626E+07,  0.9485500E+00,           3,  0.2124675E+02,        9863
, 0.40255979849033E+06, 0.64697818352596E+07,  0.1268100E+01,           3,  0.8854110E+01,        9864
, 0.40259115224137E+06, 0.64698068477644E+07,  0.1089025E+01,           3,  0.3483233E+02,        9865
, 0.40259356195074E+06, 0.64698131007813E+07,  0.1150675E+01,           3,  0.3625770E+02,        9866
, 0.40259609115051E+06, 0.64698191127245E+07,  0.1196075E+01,           3,  0.3532639E+02,        9867
, 0.40259900129038E+06, 0.64698251683799E+07,  0.1160350E+01,           3,  0.4177853E+02,        9868
, 0.40260181588286E+06, 0.64698317748467E+07,  0.1099875E+01,           3,  0.4198783E+02,        9869
, 0.40258339894029E+06, 0.64697966751567E+07,  0.1006650E+01,           3,  0.2978478E+02,        9870
, 0.40258179729326E+06, 0.64697910045995E+07,  0.1100350E+01,           3,  0.2890199E+02,        9871
, 0.40258530700000E+06, 0.64698011633333E+07,  0.1010367E+01,           3,  0.1773207E+02,        9872
, 0.40258022735505E+06, 0.64697853718047E+07,  0.1106950E+01,           3,  0.2743435E+02,        9873
, 0.40258658370912E+06, 0.64698089098033E+07,  0.1178725E+01,           3,  0.2842808E+02,        9874
, 0.40258289886694E+06, 0.64698046100578E+07,  0.1140050E+01,           3,  0.3051594E+02,        9875
, 0.40260428249775E+06, 0.64698385778657E+07,  0.1095950E+01,           3,  0.4435502E+02,        9876
, 0.40260639979174E+06, 0.64698457632650E+07,  0.1099350E+01,           3,  0.4348162E+02,        9877
, 0.40260839578061E+06, 0.64698529041924E+07,  0.1088475E+01,           3,  0.4446416E+02,        9878
, 0.40261956642319E+06, 0.64698737579722E+07,  0.1141225E+01,           3,  0.4771172E+02,        9879
, 0.40263695400000E+06, 0.64698822633333E+07,  0.1217267E+01,           3,  0.2073695E+02,        9880
, 0.40262942433333E+06, 0.64698821933333E+07,  0.1176067E+01,           3,  0.2015233E+02,        9881
, 0.40262404552563E+06, 0.64698810550917E+07,  0.1176125E+01,           3,  0.4188793E+02,        9882
, 0.40263692000000E+06, 0.64698863600000E+07,  0.1224133E+01,           3,  0.2455140E+02,        9883
, 0.40263138426402E+06, 0.64698875032526E+07,  0.1241525E+01,           3,  0.5384195E+02,        9884
, 0.40261699017414E+06, 0.64698802637202E+07,  0.1175550E+01,           3,  0.4384523E+02,        9885
, 0.40261088189897E+06, 0.64698600642282E+07,  0.1079625E+01,           3,  0.4809495E+02,        9886
, 0.40261322648626E+06, 0.64698666271717E+07,  0.1106375E+01,           3,  0.4999363E+02,        9887
, 0.40261425066667E+06, 0.64698720033333E+07,  0.1144567E+01,           3,  0.2293896E+02,        9888
, 0.40264044100000E+06, 0.64698889033333E+07,  0.1255700E+01,           3,  0.2196983E+02,        9889
, 0.40266712900000E+06, 0.64699011100000E+07,  0.1594733E+01,           3,  0.1533453E+02,        9890
, 0.40266596325808E+06, 0.64699061972824E+07,  0.1584375E+01,           3,  0.4092107E+02,        9891
, 0.40265996655829E+06, 0.64699060396063E+07,  0.1518500E+01,           3,  0.4077564E+02,        9892
, 0.40268994652989E+06, 0.64699068396011E+07,  0.1470575E+01,           3,  0.4162148E+02,        9893
, 0.40268395192638E+06, 0.64699066799658E+07,  0.1554475E+01,           3,  0.4144032E+02,        9894
, 0.40269594252595E+06, 0.64699069996010E+07,  0.1431775E+01,           3,  0.4174268E+02,        9895
, 0.40267795454192E+06, 0.64699065196036E+07,  0.1595475E+01,           3,  0.4125916E+02,        9896
